Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Romanäs;85010;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medelvärde 1 dygn, 1 gång/dygn, kl 00;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1958-10-01 00:00:00;1961-09-01 23:59:59;155.0;58.0694;15.0222

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1958-10-16 00:00:01;1958-10-17 00:00:00;1958-10-16;7.5;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1958-10-17 00:00:01;1958-10-18 00:00:00;1958-10-17;2.3;Y;;Tidsperiod (fr.o.m.) = 1958-10-01 00:00:00 (UTC)
1958-10-18 00:00:01;1958-10-19 00:00:00;1958-10-18;4.1;Y;;Tidsperiod (t.o.m.) = 1961-09-01 23:59:59 (UTC)
1958-10-19 00:00:01;1958-10-20 00:00:00;1958-10-19;0.4;Y;;Medelvärdet är beräknat för = 24 timmar
1958-10-20 00:00:01;1958-10-21 00:00:00;1958-10-20;1.5;Y;;
1958-10-21 00:00:01;1958-10-22 00:00:00;1958-10-21;3.0;Y;;Kvalitetskoderna:
1958-10-22 00:00:01;1958-10-23 00:00:00;1958-10-22;4.4;Y;;Grön (G) = Kontrollerade och godkända värden.
1958-10-23 00:00:01;1958-10-24 00:00:00;1958-10-23;7.5;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1958-10-24 00:00:01;1958-10-25 00:00:00;1958-10-24;10.6;Y;;
1958-10-25 00:00:01;1958-10-26 00:00:00;1958-10-25;9.1;Y;;Nätinformation:
1958-10-26 00:00:01;1958-10-27 00:00:00;1958-10-26;4.8;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1958-10-27 00:00:01;1958-10-28 00:00:00;1958-10-27;8.2;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1958-10-28 00:00:01;1958-10-29 00:00:00;1958-10-28;8.2;Y;;
1958-10-29 00:00:01;1958-10-30 00:00:00;1958-10-29;8.5;Y;;Möjliga orsaker till saknade data:
1958-10-30 00:00:01;1958-10-31 00:00:00;1958-10-30;6.6;Y;;– stationen eller givaren har varit ur funktion.
1958-10-31 00:00:01;1958-11-01 00:00:00;1958-10-31;6.5;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1958-11-01 00:00:01;1958-11-02 00:00:00;1958-11-01;6.0;Y
1958-11-02 00:00:01;1958-11-03 00:00:00;1958-11-02;5.7;Y
1958-11-03 00:00:01;1958-11-04 00:00:00;1958-11-03;6.5;Y
1958-11-04 00:00:01;1958-11-05 00:00:00;1958-11-04;5.4;Y
1958-11-05 00:00:01;1958-11-06 00:00:00;1958-11-05;6.4;Y
1958-11-06 00:00:01;1958-11-07 00:00:00;1958-11-06;5.5;Y
1958-11-07 00:00:01;1958-11-08 00:00:00;1958-11-07;5.1;Y
1958-11-08 00:00:01;1958-11-09 00:00:00;1958-11-08;6.0;Y
1958-11-09 00:00:01;1958-11-10 00:00:00;1958-11-09;3.8;Y
1958-11-10 00:00:01;1958-11-11 00:00:00;1958-11-10;2.8;Y
1958-11-11 00:00:01;1958-11-12 00:00:00;1958-11-11;2.0;Y
1958-11-12 00:00:01;1958-11-13 00:00:00;1958-11-12;2.9;Y
1958-11-13 00:00:01;1958-11-14 00:00:00;1958-11-13;5.1;Y
1958-11-14 00:00:01;1958-11-15 00:00:00;1958-11-14;4.8;Y
1958-11-15 00:00:01;1958-11-16 00:00:00;1958-11-15;4.3;Y
1958-11-16 00:00:01;1958-11-17 00:00:00;1958-11-16;2.9;Y
1958-11-17 00:00:01;1958-11-18 00:00:00;1958-11-17;2.2;Y
1958-11-18 00:00:01;1958-11-19 00:00:00;1958-11-18;4.9;Y
1958-11-19 00:00:01;1958-11-20 00:00:00;1958-11-19;2.1;Y
1958-11-20 00:00:01;1958-11-21 00:00:00;1958-11-20;2.4;Y
1958-11-21 00:00:01;1958-11-22 00:00:00;1958-11-21;0.8;Y
1958-11-22 00:00:01;1958-11-23 00:00:00;1958-11-22;5.6;Y
1958-11-23 00:00:01;1958-11-24 00:00:00;1958-11-23;2.0;Y
