Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Solsidan;97560;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medelvärde 1 dygn, 1 gång/dygn, kl 00;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1962-07-01 00:00:00;1963-01-01 23:59:00;15.0;59.4000;17.5639

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1962-07-01 00:00:01;1962-07-02 00:00:00;1962-07-01;15.9;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1962-07-02 00:00:01;1962-07-03 00:00:00;1962-07-02;15.3;Y;;Tidsperiod (fr.o.m.) = 1962-07-01 00:00:00 (UTC)
1962-07-03 00:00:01;1962-07-04 00:00:00;1962-07-03;13.0;Y;;Tidsperiod (t.o.m.) = 1963-01-01 23:59:00 (UTC)
1962-07-04 00:00:01;1962-07-05 00:00:00;1962-07-04;11.9;Y;;Medelvärdet är beräknat för = 24 timmar
1962-07-05 00:00:01;1962-07-06 00:00:00;1962-07-05;11.3;Y;;
1962-07-06 00:00:01;1962-07-07 00:00:00;1962-07-06;12.4;Y;;Kvalitetskoderna:
1962-07-07 00:00:01;1962-07-08 00:00:00;1962-07-07;13.4;Y;;Grön (G) = Kontrollerade och godkända värden.
1962-07-08 00:00:01;1962-07-09 00:00:00;1962-07-08;14.2;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1962-07-09 00:00:01;1962-07-10 00:00:00;1962-07-09;17.6;Y;;
1962-07-10 00:00:01;1962-07-11 00:00:00;1962-07-10;16.9;Y;;Nätinformation:
1962-07-11 00:00:01;1962-07-12 00:00:00;1962-07-11;12.1;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1962-07-12 00:00:01;1962-07-13 00:00:00;1962-07-12;12.0;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1962-07-13 00:00:01;1962-07-14 00:00:00;1962-07-13;12.3;Y;;
1962-07-14 00:00:01;1962-07-15 00:00:00;1962-07-14;12.7;Y;;Möjliga orsaker till saknade data:
1962-07-15 00:00:01;1962-07-16 00:00:00;1962-07-15;13.3;Y;;– stationen eller givaren har varit ur funktion.
1962-07-16 00:00:01;1962-07-17 00:00:00;1962-07-16;16.0;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1962-07-17 00:00:01;1962-07-18 00:00:00;1962-07-17;14.8;Y
1962-07-18 00:00:01;1962-07-19 00:00:00;1962-07-18;15.6;Y
1962-07-19 00:00:01;1962-07-20 00:00:00;1962-07-19;15.8;Y
1962-07-20 00:00:01;1962-07-21 00:00:00;1962-07-20;17.3;Y
1962-07-21 00:00:01;1962-07-22 00:00:00;1962-07-21;17.3;Y
1962-07-22 00:00:01;1962-07-23 00:00:00;1962-07-22;18.4;Y
1962-07-23 00:00:01;1962-07-24 00:00:00;1962-07-23;16.4;Y
1962-07-24 00:00:01;1962-07-25 00:00:00;1962-07-24;14.3;Y
1962-07-25 00:00:01;1962-07-26 00:00:00;1962-07-25;14.1;Y
