Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Roma;78310;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medelvärde 1 dygn, 1 gång/dygn, kl 00;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1974-06-30 23:59:59;32.0;57.5069;18.4539

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1945-01-01 00:00:01;1945-01-02 00:00:00;1945-01-01;-2.2;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1945-01-02 00:00:01;1945-01-03 00:00:00;1945-01-02;3.1;Y;;Tidsperiod (fr.o.m.) = 1945-01-01 00:00:00 (UTC)
1945-01-03 00:00:01;1945-01-04 00:00:00;1945-01-03;4.1;Y;;Tidsperiod (t.o.m.) = 1974-06-30 23:59:59 (UTC)
1945-01-04 00:00:01;1945-01-05 00:00:00;1945-01-04;2.2;Y;;Medelvärdet är beräknat för = 24 timmar
1945-01-05 00:00:01;1945-01-06 00:00:00;1945-01-05;-0.8;Y;;
1945-01-06 00:00:01;1945-01-07 00:00:00;1945-01-06;-1.6;Y;;Kvalitetskoderna:
1945-01-07 00:00:01;1945-01-08 00:00:00;1945-01-07;1.1;Y;;Grön (G) = Kontrollerade och godkända värden.
1945-01-08 00:00:01;1945-01-09 00:00:00;1945-01-08;-0.6;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1945-01-09 00:00:01;1945-01-10 00:00:00;1945-01-09;0.3;Y;;
1945-01-10 00:00:01;1945-01-11 00:00:00;1945-01-10;-0.2;Y;;Nätinformation:
1945-01-11 00:00:01;1945-01-12 00:00:00;1945-01-11;1.5;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1945-01-12 00:00:01;1945-01-13 00:00:00;1945-01-12;1.1;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1945-01-13 00:00:01;1945-01-14 00:00:00;1945-01-13;1.4;Y;;
1945-01-14 00:00:01;1945-01-15 00:00:00;1945-01-14;1.6;Y;;Möjliga orsaker till saknade data:
1945-01-15 00:00:01;1945-01-16 00:00:00;1945-01-15;-1.6;Y;;– stationen eller givaren har varit ur funktion.
1945-01-16 00:00:01;1945-01-17 00:00:00;1945-01-16;-3.7;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1945-01-17 00:00:01;1945-01-18 00:00:00;1945-01-17;1.3;Y
1945-01-18 00:00:01;1945-01-19 00:00:00;1945-01-18;-0.8;Y
1945-01-19 00:00:01;1945-01-20 00:00:00;1945-01-19;1.8;Y
1945-01-20 00:00:01;1945-01-21 00:00:00;1945-01-20;0.1;Y
1945-01-21 00:00:01;1945-01-22 00:00:00;1945-01-21;-3.3;Y
1945-01-22 00:00:01;1945-01-23 00:00:00;1945-01-22;-4.4;Y
1945-01-23 00:00:01;1945-01-24 00:00:00;1945-01-23;-4.5;Y
1945-01-24 00:00:01;1945-01-25 00:00:00;1945-01-24;-4.0;Y
1945-01-25 00:00:01;1945-01-26 00:00:00;1945-01-25;-4.1;Y
1945-01-26 00:00:01;1945-01-27 00:00:00;1945-01-26;-6.0;Y
1945-01-27 00:00:01;1945-01-28 00:00:00;1945-01-27;-6.8;Y
1945-01-28 00:00:01;1945-01-29 00:00:00;1945-01-28;-7.0;Y
1945-01-29 00:00:01;1945-01-30 00:00:00;1945-01-29;-5.3;Y
1945-01-30 00:00:01;1945-01-31 00:00:00;1945-01-30;-5.1;Y
1945-01-31 00:00:01;1945-02-01 00:00:00;1945-01-31;-5.2;Y
1945-02-01 00:00:01;1945-02-02 00:00:00;1945-02-01;1.2;Y
1945-02-02 00:00:01;1945-02-03 00:00:00;1945-02-02;-2.1;Y
