Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Mullsjö D;73560;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa 1 dygn, 1 gång/dygn, kl 06;millimeter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-05-07 06:00:01;1961-05-08 06:00:00;1961-05-07;1.4;G
1961-05-08 06:00:01;1961-05-09 06:00:00;1961-05-08;2.8;G
1961-05-09 06:00:01;1961-05-10 06:00:00;1961-05-09;1.0;G
1961-05-10 06:00:01;1961-05-11 06:00:00;1961-05-10;1.8;G
1961-05-11 06:00:01;1961-05-12 06:00:00;1961-05-11;0.0;G
1961-05-12 06:00:01;1961-05-13 06:00:00;1961-05-12;0.7;G
1961-05-13 06:00:01;1961-05-14 06:00:00;1961-05-13;11.4;G
1961-05-14 06:00:01;1961-05-15 06:00:00;1961-05-14;1.3;G
1961-05-15 06:00:01;1961-05-16 06:00:00;1961-05-15;0.3;G
1961-05-16 06:00:01;1961-05-17 06:00:00;1961-05-16;0.0;G
1961-05-17 06:00:01;1961-05-18 06:00:00;1961-05-17;0.0;G
1961-05-18 06:00:01;1961-05-19 06:00:00;1961-05-18;0.0;G
1961-05-19 06:00:01;1961-05-20 06:00:00;1961-05-19;10.7;G
1961-05-20 06:00:01;1961-05-21 06:00:00;1961-05-20;3.8;G
1961-05-21 06:00:01;1961-05-22 06:00:00;1961-05-21;0.0;G
1961-05-22 06:00:01;1961-05-23 06:00:00;1961-05-22;0.2;G
1961-05-23 06:00:01;1961-05-24 06:00:00;1961-05-23;0.2;G
1961-05-24 06:00:01;1961-05-25 06:00:00;1961-05-24;0.0;G
1961-05-25 06:00:01;1961-05-26 06:00:00;1961-05-25;0.0;G
1961-05-26 06:00:01;1961-05-27 06:00:00;1961-05-26;0.0;G
1961-05-27 06:00:01;1961-05-28 06:00:00;1961-05-27;0.0;G
1961-05-28 06:00:01;1961-05-29 06:00:00;1961-05-28;0.0;G
1961-05-29 06:00:01;1961-05-30 06:00:00;1961-05-29;0.6;G
1961-05-30 06:00:01;1961-05-31 06:00:00;1961-05-30;0.5;G
1961-05-31 06:00:01;1961-06-01 06:00:00;1961-05-31;13.1;G
1961-06-01 06:00:01;1961-06-02 06:00:00;1961-06-01;5.8;G
1961-06-02 06:00:01;1961-06-03 06:00:00;1961-06-02;0.0;G
1961-06-03 06:00:01;1961-06-04 06:00:00;1961-06-03;0.0;G
1961-06-04 06:00:01;1961-06-05 06:00:00;1961-06-04;0.0;G
1961-06-05 06:00:01;1961-06-06 06:00:00;1961-06-05;0.0;G
1961-06-06 06:00:01;1961-06-07 06:00:00;1961-06-06;0.8;G
1961-06-07 06:00:01;1961-06-08 06:00:00;1961-06-07;0.0;G
1961-06-08 06:00:01;1961-06-09 06:00:00;1961-06-08;7.6;G
1961-06-09 06:00:01;1961-06-10 06:00:00;1961-06-09;0.1;G
1961-06-10 06:00:01;1961-06-11 06:00:00;1961-06-10;9.4;G
1961-06-11 06:00:01;1961-06-12 06:00:00;1961-06-11;0.0;G
