Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Lurö;83460;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1965-03-31 23:59:59;55.0;58.8000;13.2500

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1961-01-01;06:00:00;0.01;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1961-01-02;06:00:00;0.01;G;;Tidsperiod (fr.o.m.) = 1945-01-01 00:00:00 (UTC)
1961-01-09;06:00:00;0.01;G;;Tidsperiod (t.o.m.) = 1965-03-31 23:59:59 (UTC)
1961-01-10;06:00:00;0.08;G;;Samplingstid = Ej angivet
1961-01-11;06:00:00;0.08;G;;
1961-01-12;06:00:00;0.08;G;;Kvalitetskoderna:
1961-01-13;06:00:00;0.05;G;;Grön (G) = Kontrollerade och godkända värden.
1961-01-14;06:00:00;0.05;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1961-01-15;06:00:00;0.05;G;;
1961-01-16;06:00:00;0.04;G;;Nätinformation:
1961-01-17;06:00:00;0.04;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1961-01-18;06:00:00;0.04;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1961-01-19;06:00:00;0.04;G;;
1961-01-20;06:00:00;0.04;G;;Möjliga orsaker till saknade data:
1961-01-21;06:00:00;0.04;G;;– stationen eller givaren har varit ur funktion.
1961-01-22;06:00:00;0.04;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1961-01-23;06:00:00;0.04;G
1961-01-24;06:00:00;0.04;G
1961-01-25;06:00:00;0.04;G
1961-01-26;06:00:00;0.04;G
1961-01-27;06:00:00;0.04;G
1961-01-28;06:00:00;0.04;G
1961-01-29;06:00:00;0.04;G
1961-01-30;06:00:00;0.00;G
1961-02-03;06:00:00;0.03;G
1961-02-04;06:00:00;0.03;G
1961-02-05;06:00:00;0.02;G
1961-02-06;06:00:00;0.03;G
1961-02-10;06:00:00;0.02;G
1961-04-04;06:00:00;0.15;G
1961-04-05;06:00:00;0.10;G
1961-04-06;06:00:00;0.07;G
1961-04-07;06:00:00;0.00;G
1961-12-25;06:00:00;0.01;G
1961-12-26;06:00:00;0.01;G
1961-12-27;06:00:00;0.01;G
1961-12-28;06:00:00;0.01;G
1961-12-29;06:00:00;0.01;G
1962-01-01;06:00:00;0.02;G
1962-01-02;06:00:00;0.10;G
1962-01-03;06:00:00;0.10;G
1962-01-04;06:00:00;0.08;G
1962-01-05;06:00:00;0.05;G
1962-01-27;06:00:00;0.02;G
1962-01-28;06:00:00;0.02;G
1962-01-29;06:00:00;0.02;G
1962-01-30;06:00:00;0.02;G
1962-01-31;06:00:00;0.02;G
1962-02-01;06:00:00;0.05;G
1962-02-02;06:00:00;0.05;G
1962-02-03;06:00:00;0.04;G
1962-02-04;06:00:00;0.04;G
1962-02-05;06:00:00;0.03;G
1962-02-06;06:00:00;0.06;G
1962-02-07;06:00:00;0.00;G
1962-02-12;06:00:00;0.02;G
1962-02-13;06:00:00;0.00;G
1962-02-14;06:00:00;0.00;G
1962-02-15;06:00:00;0.00;G
1962-02-19;06:00:00;0.02;G
1962-03-02;06:00:00;0.02;G
1962-03-04;06:00:00;0.07;G
1962-03-05;06:00:00;0.07;G
1962-03-06;06:00:00;0.06;G
1962-03-07;06:00:00;0.06;G
1962-03-08;06:00:00;0.11;G
1962-03-09;06:00:00;0.10;G
1962-03-10;06:00:00;0.12;G
1962-03-11;06:00:00;0.16;G
1962-03-12;06:00:00;0.16;G
1962-03-13;06:00:00;0.16;G
1962-03-14;06:00:00;0.13;G
1962-03-15;06:00:00;0.12;G
1962-03-16;06:00:00;0.11;G
1962-03-17;06:00:00;0.11;G
1962-03-18;06:00:00;0.10;G
1962-03-19;06:00:00;0.09;G
1962-03-20;06:00:00;0.09;G
1962-03-21;06:00:00;0.09;G
1962-03-22;06:00:00;0.09;G
1962-03-23;06:00:00;0.09;G
1962-03-24;06:00:00;0.09;G
1962-03-25;06:00:00;0.09;G
1962-03-26;06:00:00;0.09;G
1962-03-27;06:00:00;0.06;G
1962-03-28;06:00:00;0.05;G
1962-03-29;06:00:00;0.05;G
1962-03-30;06:00:00;0.05;G
1962-03-31;06:00:00;0.00;G
1962-04-06;06:00:00;0.06;G
1962-04-07;06:00:00;0.06;G
1962-04-08;06:00:00;0.00;G
1962-04-09;06:00:00;0.00;G
1962-11-21;06:00:00;0.06;G
1962-11-25;06:00:00;0.04;G
1962-11-26;06:00:00;0.00;G
1962-12-15;06:00:00;0.10;G
1962-12-16;06:00:00;0.05;G
1962-12-17;06:00:00;0.03;G
1962-12-18;06:00:00;0.03;G
1962-12-19;06:00:00;0.03;G
1962-12-20;06:00:00;0.03;G
1962-12-25;06:00:00;0.05;G
1962-12-26;06:00:00;0.08;G
1962-12-27;06:00:00;0.11;G
1962-12-28;06:00:00;0.13;G
1962-12-29;06:00:00;0.10;G
1962-12-30;06:00:00;0.10;G
1962-12-31;06:00:00;0.10;G
1963-01-01;06:00:00;0.10;G
1963-01-02;06:00:00;0.10;G
1963-01-03;06:00:00;0.10;G
1963-01-04;06:00:00;0.10;G
1963-01-05;06:00:00;0.11;G
1963-01-06;06:00:00;0.15;G
1963-01-07;06:00:00;0.15;G
1963-01-08;06:00:00;0.14;G
1963-01-09;06:00:00;0.14;G
1963-01-10;06:00:00;0.14;G
1963-01-11;06:00:00;0.14;G
1963-01-12;06:00:00;0.14;G
1963-01-13;06:00:00;0.14;G
1963-01-14;06:00:00;0.14;G
1963-01-15;06:00:00;0.13;G
1963-01-16;06:00:00;0.13;G
1963-01-17;06:00:00;0.13;G
1963-01-18;06:00:00;0.13;G
1963-01-19;06:00:00;0.13;G
1963-01-20;06:00:00;0.10;G
1963-01-21;06:00:00;0.10;G
1963-01-22;06:00:00;0.10;G
1963-01-23;06:00:00;0.09;G
1963-01-24;06:00:00;0.09;G
1963-01-25;06:00:00;0.09;G
1963-01-26;06:00:00;0.07;G
1963-01-27;06:00:00;0.07;G
1963-01-28;06:00:00;0.07;G
1963-01-29;06:00:00;0.06;G
1963-01-30;06:00:00;0.06;G
1963-01-31;06:00:00;0.06;G
1963-02-01;06:00:00;0.06;G
1963-02-02;06:00:00;0.06;G
1963-02-03;06:00:00;0.07;G
1963-02-04;06:00:00;0.08;G
1963-02-05;06:00:00;0.10;G
1963-02-06;06:00:00;0.10;G
1963-02-07;06:00:00;0.10;G
1963-02-08;06:00:00;0.10;G
1963-02-09;06:00:00;0.12;G
1963-02-10;06:00:00;0.12;G
1963-02-11;06:00:00;0.12;G
1963-02-12;06:00:00;0.12;G
1963-02-13;06:00:00;0.12;G
1963-02-14;06:00:00;0.16;G
1963-02-15;06:00:00;0.16;G
1963-02-16;06:00:00;0.16;G
1963-02-17;06:00:00;0.16;G
1963-02-18;06:00:00;0.16;G
1963-02-19;06:00:00;0.16;G
1963-02-20;06:00:00;0.16;G
1963-02-21;06:00:00;0.16;G
1963-02-22;06:00:00;0.16;G
1963-02-23;06:00:00;0.16;G
1963-02-24;06:00:00;0.16;G
1963-02-25;06:00:00;0.16;G
1963-02-26;06:00:00;0.16;G
1963-02-27;06:00:00;0.16;G
1963-02-28;06:00:00;0.15;G
1963-03-01;06:00:00;0.15;G
1963-03-02;06:00:00;0.15;G
1963-03-03;06:00:00;0.15;G
1963-03-04;06:00:00;0.15;G
1963-03-05;06:00:00;0.15;G
1963-03-06;06:00:00;0.12;G
1963-03-07;06:00:00;0.10;G
1963-03-08;06:00:00;0.08;G
1963-03-09;06:00:00;0.07;G
1963-03-10;06:00:00;0.07;G
1963-03-11;06:00:00;0.07;G
1963-03-12;06:00:00;0.08;G
1963-03-13;06:00:00;0.09;G
1963-03-14;06:00:00;0.09;G
1963-03-15;06:00:00;0.09;G
1963-03-16;06:00:00;0.09;G
1963-03-17;06:00:00;0.07;G
1963-03-18;06:00:00;0.07;G
1963-03-19;06:00:00;0.07;G
1963-03-20;06:00:00;0.06;G
1963-03-21;06:00:00;0.06;G
1963-03-22;06:00:00;0.06;G
1963-03-23;06:00:00;0.06;G
1963-03-24;06:00:00;0.05;G
1963-03-25;06:00:00;0.05;G
1963-03-26;06:00:00;0.04;G
1963-03-27;06:00:00;0.05;G
1963-03-28;06:00:00;0.07;G
1963-03-29;06:00:00;0.05;G
1963-03-30;06:00:00;0.04;G
1963-03-31;06:00:00;0.04;G
1963-04-01;06:00:00;0.04;G
1963-04-02;06:00:00;0.03;G
1963-04-03;06:00:00;0.00;G
1963-04-04;06:00:00;0.00;G
1963-04-05;06:00:00;0.00;G
1963-04-06;06:00:00;0.00;G
1963-04-07;06:00:00;0.00;G
1963-04-08;06:00:00;0.00;G
1963-11-25;06:00:00;0.03;G
1963-12-19;06:00:00;0.18;G
1963-12-20;06:00:00;0.18;G
1963-12-21;06:00:00;0.18;G
1963-12-22;06:00:00;0.17;G
1963-12-23;06:00:00;0.14;G
1963-12-24;06:00:00;0.10;G
1963-12-25;06:00:00;0.09;G
1963-12-26;06:00:00;0.07;G
1963-12-27;06:00:00;0.00;G
1963-12-28;06:00:00;0.00;G
1964-01-26;06:00:00;0.01;G
1964-01-27;06:00:00;0.05;G
1964-01-28;06:00:00;0.04;G
1964-02-01;06:00:00;0.01;G
1964-02-12;06:00:00;0.03;G
1964-02-13;06:00:00;0.03;G
1964-02-14;06:00:00;0.04;G
1964-02-15;06:00:00;0.04;G
1964-02-16;06:00:00;0.10;G
1964-02-17;06:00:00;0.12;G
1964-02-18;06:00:00;0.12;G
1964-02-19;06:00:00;0.15;G
1964-02-20;06:00:00;0.14;G
1964-02-21;06:00:00;0.13;G
1964-02-22;06:00:00;0.12;G
1964-02-23;06:00:00;0.12;G
1964-02-24;06:00:00;0.12;G
1964-02-25;06:00:00;0.11;G
1964-02-26;06:00:00;0.11;G
1964-02-27;06:00:00;0.10;G
1964-02-28;06:00:00;0.06;G
1964-02-29;06:00:00;0.04;G
1964-03-01;06:00:00;0.04;G
1964-03-02;06:00:00;0.04;G
1964-03-03;06:00:00;0.04;G
1964-03-04;06:00:00;0.04;G
1964-03-05;06:00:00;0.04;G
1964-03-06;06:00:00;0.04;G
1964-03-07;06:00:00;0.04;G
1964-03-08;06:00:00;0.00;G
1964-03-09;06:00:00;0.00;G
1964-03-10;06:00:00;0.00;G
1964-03-11;06:00:00;0.00;G
1964-03-12;06:00:00;0.00;G
1964-03-13;06:00:00;0.00;G
1964-03-14;06:00:00;0.00;G
1964-03-15;06:00:00;0.00;G
1964-03-16;06:00:00;0.00;G
1964-03-17;06:00:00;0.00;G
1964-03-18;06:00:00;0.00;G
1964-03-19;06:00:00;0.00;G
1964-03-20;06:00:00;0.00;G
1964-03-21;06:00:00;0.00;G
1964-03-22;06:00:00;0.00;G
1964-03-23;06:00:00;0.00;G
1964-03-24;06:00:00;0.00;G
1964-03-25;06:00:00;0.00;G
1964-03-26;06:00:00;0.00;G
1964-03-27;06:00:00;0.00;G
1964-03-28;06:00:00;0.00;G
1965-01-09;06:00:00;0.02;Y
1965-01-10;06:00:00;0.02;Y
1965-01-11;06:00:00;0.03;Y
1965-01-20;06:00:00;0.03;Y
1965-01-21;06:00:00;0.03;Y
1965-01-22;06:00:00;0.04;Y
1965-01-23;06:00:00;0.04;Y
1965-01-24;06:00:00;0.04;Y
1965-01-25;06:00:00;0.03;Y
1965-01-26;06:00:00;0.03;Y
1965-01-27;06:00:00;0.05;Y
1965-01-28;06:00:00;0.07;Y
1965-01-29;06:00:00;0.10;Y
1965-01-30;06:00:00;0.10;Y
1965-01-31;06:00:00;0.10;Y
1965-02-01;06:00:00;0.10;Y
1965-02-02;06:00:00;0.09;Y
1965-02-03;06:00:00;0.09;Y
