Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Leksand;105450;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1992-10-31 23:59:59;178.0;60.7271;15.0225
1993-10-01 00:00:00;1997-03-31 23:59:59;175.0;60.7256;15.0167
1997-10-01 00:00:00;2025-02-28 23:59:59;172.638;60.7248;15.0143

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-01-09;06:00:00;0.15;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1947-01-31;06:00:00;0.10;G;;Tidsperiod (fr.o.m.) = 1945-01-01 00:00:00 (UTC)
1947-02-04;06:00:00;0.09;G;;Tidsperiod (t.o.m.) = 2024-12-01 06:00:00 (UTC)
1948-01-31;06:00:00;0.65;G;;Samplingstid = Ej angivet
1948-02-29;06:00:00;0.52;G;;
1948-03-01;06:00:00;0.52;G;;Kvalitetskoderna:
1948-03-31;06:00:00;0.23;G;;Grön (G) = Kontrollerade och godkända värden.
1948-04-01;06:00:00;0.23;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1948-04-09;06:00:00;0.00;G;;
1948-04-10;06:00:00;0.00;G;;Nätinformation:
1948-04-11;06:00:00;0.00;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1948-04-12;06:00:00;0.00;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1948-04-13;06:00:00;0.00;G;;
1948-04-14;06:00:00;0.00;G;;Möjliga orsaker till saknade data:
1948-04-15;06:00:00;0.00;G;;– stationen eller givaren har varit ur funktion.
1948-04-16;06:00:00;0.00;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1948-04-17;06:00:00;0.00;G
1948-04-18;06:00:00;0.00;G
1948-04-19;06:00:00;0.00;G
1948-04-20;06:00:00;0.00;G
1948-04-21;06:00:00;0.00;G
1948-04-22;06:00:00;0.00;G
1948-04-23;06:00:00;0.00;G
1948-04-24;06:00:00;0.00;G
1948-04-25;06:00:00;0.00;G
1948-04-26;06:00:00;0.00;G
1948-04-27;06:00:00;0.00;G
1948-04-28;06:00:00;0.00;G
1948-04-29;06:00:00;0.00;G
1948-04-30;06:00:00;0.00;G
1949-01-09;06:00:00;0.26;G
1949-03-13;06:00:00;0.05;G
1949-03-17;06:00:00;0.11;G
1949-03-22;06:00:00;0.00;G
1949-03-25;06:00:00;0.00;G
1949-04-01;06:00:00;0.00;G
1949-04-08;06:00:00;0.07;G
1949-04-09;06:00:00;0.03;G
1949-04-10;06:00:00;0.00;G
1949-04-15;06:00:00;0.00;G
1949-04-16;06:00:00;0.00;G
1949-10-27;06:00:00;0.16;G
1949-10-28;06:00:00;0.18;G
1949-10-29;06:00:00;0.18;G
1949-10-30;06:00:00;0.18;G
1949-10-31;06:00:00;0.18;G
1949-11-01;06:00:00;0.18;G
1949-11-02;06:00:00;0.18;G
1949-11-05;06:00:00;0.00;G
1950-01-01;06:00:00;0.25;G
1950-01-02;06:00:00;0.27;G
1950-01-03;06:00:00;0.27;G
1950-01-04;06:00:00;0.27;G
1950-01-05;06:00:00;0.27;G
1950-01-06;06:00:00;0.27;G
1950-01-07;06:00:00;0.27;G
1950-01-08;06:00:00;0.33;G
1950-01-09;06:00:00;0.33;G
1950-01-10;06:00:00;0.33;G
1950-01-11;06:00:00;0.35;G
1950-01-12;06:00:00;0.36;G
1950-01-13;06:00:00;0.37;G
1950-01-14;06:00:00;0.37;G
1950-01-15;06:00:00;0.37;G
1950-01-16;06:00:00;0.42;G
1950-01-17;06:00:00;0.44;G
1950-01-18;06:00:00;0.45;G
1950-01-19;06:00:00;0.45;G
1950-01-20;06:00:00;0.45;G
1950-01-21;06:00:00;0.45;G
1950-01-22;06:00:00;0.45;G
1950-01-23;06:00:00;0.41;G
1950-01-24;06:00:00;0.41;G
1950-01-25;06:00:00;0.41;G
1950-01-26;06:00:00;0.38;G
1950-01-27;06:00:00;0.38;G
1950-01-28;06:00:00;0.38;G
1950-01-29;06:00:00;0.38;G
1950-01-30;06:00:00;0.39;G
1950-01-31;06:00:00;0.39;G
1950-02-01;06:00:00;0.39;G
1950-02-02;06:00:00;0.39;G
1950-02-03;06:00:00;0.39;G
1950-02-04;06:00:00;0.41;G
1950-02-05;06:00:00;0.41;G
1950-02-06;06:00:00;0.41;G
1950-02-07;06:00:00;0.41;G
1950-02-08;06:00:00;0.42;G
1950-02-09;06:00:00;0.42;G
1950-02-10;06:00:00;0.44;G
1950-02-11;06:00:00;0.45;G
1950-02-12;06:00:00;0.45;G
1950-02-13;06:00:00;0.45;G
1950-02-14;06:00:00;0.50;G
1950-02-15;06:00:00;0.53;G
1950-02-16;06:00:00;0.53;G
1950-02-17;06:00:00;0.54;G
1950-02-18;06:00:00;0.52;G
1950-02-19;06:00:00;0.50;G
1950-02-20;06:00:00;0.47;G
1950-02-21;06:00:00;0.47;G
1950-02-22;06:00:00;0.47;G
1950-02-23;06:00:00;0.47;G
1950-02-24;06:00:00;0.46;G
1950-02-25;06:00:00;0.46;G
1950-02-26;06:00:00;0.45;G
1950-02-27;06:00:00;0.45;G
1950-02-28;06:00:00;0.44;G
1950-03-01;06:00:00;0.44;G
1950-03-02;06:00:00;0.44;G
1950-03-03;06:00:00;0.44;G
1950-03-04;06:00:00;0.44;G
1950-03-05;06:00:00;0.40;G
1950-03-06;06:00:00;0.40;G
1950-03-07;06:00:00;0.40;G
1950-03-08;06:00:00;0.40;G
1950-03-09;06:00:00;0.37;G
1950-03-10;06:00:00;0.37;G
1950-03-11;06:00:00;0.37;G
1950-03-12;06:00:00;0.37;G
1950-03-13;06:00:00;0.37;G
1950-03-14;06:00:00;0.37;G
