Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Storfjället-Sälen;113610;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1951-10-01 00:00:00;1965-04-30 23:59:59;770.0;61.1666;13.1166
1966-02-01 00:00:00;1967-04-30 23:59:59;770.0;61.1666;13.1166

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1951-10-22;06:00:00;0.02;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1951-10-23;06:00:00;0.02;G;;Tidsperiod (fr.o.m.) = 1951-10-01 00:00:00 (UTC)
1951-10-24;06:00:00;0.01;G;;Tidsperiod (t.o.m.) = 1967-04-30 23:59:59 (UTC)
1951-10-25;06:00:00;0.01;G;;Samplingstid = Ej angivet
1951-11-08;06:00:00;0.06;G;;
1951-11-09;06:00:00;0.14;G;;Kvalitetskoderna:
1951-11-10;06:00:00;0.15;G;;Grön (G) = Kontrollerade och godkända värden.
1951-11-11;06:00:00;0.15;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1951-11-12;06:00:00;0.15;G;;
1951-11-13;06:00:00;0.16;G;;Nätinformation:
1951-11-14;06:00:00;0.18;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1951-11-15;06:00:00;0.24;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1951-11-16;06:00:00;0.28;G;;
1951-11-17;06:00:00;0.24;G;;Möjliga orsaker till saknade data:
1951-11-18;06:00:00;0.08;G;;– stationen eller givaren har varit ur funktion.
1951-11-19;06:00:00;0.07;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1951-11-20;06:00:00;0.07;G
1951-11-24;06:00:00;0.01;G
1951-11-25;06:00:00;0.17;G
1951-11-26;06:00:00;0.17;G
1951-11-27;06:00:00;0.18;G
1951-11-28;06:00:00;0.18;G
1951-11-29;06:00:00;0.19;G
1951-11-30;06:00:00;0.19;G
1951-12-01;06:00:00;0.20;G
1951-12-02;06:00:00;0.21;G
1951-12-03;06:00:00;0.21;G
1951-12-04;06:00:00;0.28;G
1951-12-05;06:00:00;0.25;G
1951-12-06;06:00:00;0.25;G
1951-12-07;06:00:00;0.25;G
1951-12-08;06:00:00;0.25;G
1951-12-09;06:00:00;0.32;G
1951-12-10;06:00:00;0.36;G
1951-12-11;06:00:00;0.35;G
1951-12-12;06:00:00;0.35;G
1951-12-13;06:00:00;0.32;G
1951-12-14;06:00:00;0.28;G
1951-12-15;06:00:00;0.24;G
1951-12-16;06:00:00;0.24;G
1951-12-17;06:00:00;0.24;G
1951-12-18;06:00:00;0.20;G
1951-12-19;06:00:00;0.16;G
1951-12-20;06:00:00;0.10;G
1951-12-27;06:00:00;0.03;G
1951-12-28;06:00:00;0.05;G
1951-12-29;06:00:00;0.21;G
1951-12-30;06:00:00;0.26;G
1951-12-31;06:00:00;0.45;G
1952-01-01;06:00:00;0.45;G
1952-01-02;06:00:00;0.45;G
1952-01-03;06:00:00;0.45;G
1952-01-04;06:00:00;0.45;G
1952-01-05;06:00:00;0.45;G
1952-01-06;06:00:00;0.52;G
1952-01-07;06:00:00;0.50;G
1952-01-09;06:00:00;0.32;G
1952-01-10;06:00:00;0.32;G
1952-01-11;06:00:00;0.32;G
1952-01-12;06:00:00;0.32;G
1952-01-13;06:00:00;0.32;G
1952-01-14;06:00:00;0.35;G
1952-01-15;06:00:00;0.38;G
1952-01-16;06:00:00;0.48;G
1952-01-17;06:00:00;0.48;G
1952-01-18;06:00:00;0.48;G
1952-01-19;06:00:00;0.48;G
1952-01-20;06:00:00;0.48;G
1952-01-21;06:00:00;0.50;G
1952-01-22;06:00:00;0.50;G
1952-01-23;06:00:00;0.50;G
1952-01-24;06:00:00;0.50;G
1952-01-25;06:00:00;0.50;G
1952-01-26;06:00:00;0.50;G
1952-01-27;06:00:00;0.50;G
1952-01-28;06:00:00;0.50;G
1952-01-29;06:00:00;0.50;G
1952-01-30;06:00:00;0.50;G
1952-01-31;06:00:00;0.50;G
1952-02-01;06:00:00;0.52;G
1952-02-02;06:00:00;0.58;G
1952-02-03;06:00:00;0.62;G
1952-02-04;06:00:00;0.62;G
1952-02-05;06:00:00;0.62;G
1952-02-06;06:00:00;0.62;G
1952-02-07;06:00:00;0.62;G
1952-02-08;06:00:00;0.62;G
1952-02-09;06:00:00;0.62;G
1952-02-10;06:00:00;0.62;G
1952-02-11;06:00:00;0.62;G
1952-02-12;06:00:00;0.62;G
1952-02-13;06:00:00;0.62;G
1952-02-14;06:00:00;0.62;G
1952-02-15;06:00:00;0.62;G
1952-02-16;06:00:00;0.64;G
1952-02-17;06:00:00;0.64;G
1952-02-18;06:00:00;0.64;G
1952-02-19;06:00:00;0.65;G
1952-02-20;06:00:00;0.65;G
1952-02-21;06:00:00;0.65;G
1952-02-22;06:00:00;0.65;G
1952-02-23;06:00:00;0.63;G
1952-02-24;06:00:00;0.63;G
1952-02-25;06:00:00;0.65;G
1952-02-26;06:00:00;0.47;G
1952-02-27;06:00:00;0.35;G
1952-02-28;06:00:00;0.35;G
1952-02-29;06:00:00;0.35;G
1952-03-01;06:00:00;0.35;G
1952-03-02;06:00:00;0.35;G
1952-03-03;06:00:00;0.35;G
1952-03-04;06:00:00;0.44;G
1952-03-05;06:00:00;0.52;G
1952-03-06;06:00:00;0.52;G
1952-03-07;06:00:00;0.52;G
1952-03-08;06:00:00;0.52;G
1952-03-09;06:00:00;0.52;G
1952-03-10;06:00:00;0.52;G
1952-03-11;06:00:00;0.52;G
1952-03-12;06:00:00;0.44;G
1952-03-13;06:00:00;0.44;G
1952-03-14;06:00:00;0.44;G
1952-03-15;06:00:00;0.45;G
1952-03-16;06:00:00;0.46;G
1952-03-17;06:00:00;0.46;G
1952-03-18;06:00:00;0.44;G
1952-03-19;06:00:00;0.44;G
1952-03-20;06:00:00;0.44;G
1952-03-21;06:00:00;0.44;G
1952-03-22;06:00:00;0.48;G
1952-03-23;06:00:00;0.50;G
1952-03-24;06:00:00;0.58;G
1952-03-25;06:00:00;0.60;G
1952-03-26;06:00:00;0.60;G
1952-03-27;06:00:00;0.60;G
1952-03-28;06:00:00;0.60;G
1952-03-29;06:00:00;0.60;G
1952-03-30;06:00:00;0.60;G
1952-03-31;06:00:00;0.60;G
1952-04-01;06:00:00;0.60;G
1952-04-02;06:00:00;0.60;G
1952-04-03;06:00:00;0.60;G
1952-04-04;06:00:00;0.60;G
1952-04-05;06:00:00;0.58;G
1952-04-06;06:00:00;0.57;G
1952-04-07;06:00:00;0.61;G
1952-04-08;06:00:00;0.68;G
1952-04-09;06:00:00;0.66;G
1952-04-10;06:00:00;0.62;G
1952-04-11;06:00:00;0.59;G
1952-04-12;06:00:00;0.50;G
1952-04-13;06:00:00;0.44;G
1952-04-14;06:00:00;0.36;G
1952-04-15;06:00:00;0.30;G
1952-04-16;06:00:00;0.27;G
1952-04-17;06:00:00;0.24;G
1952-04-18;06:00:00;0.15;G
1952-04-19;06:00:00;0.05;G
1952-10-07;06:00:00;0.08;G
1952-10-08;06:00:00;0.08;G
1952-10-09;06:00:00;0.14;G
1952-10-10;06:00:00;0.12;G
1952-10-11;06:00:00;0.09;G
1952-10-12;06:00:00;0.07;G
1952-10-13;06:00:00;0.06;G
1952-10-14;06:00:00;0.05;G
1952-10-16;06:00:00;0.08;G
1952-10-17;06:00:00;0.11;G
1952-10-18;06:00:00;0.15;G
1952-10-19;06:00:00;0.14;G
1952-10-20;06:00:00;0.15;G
1952-10-21;06:00:00;0.15;G
1952-10-22;06:00:00;0.20;G
1952-10-23;06:00:00;0.20;G
1952-10-24;06:00:00;0.21;G
1952-10-25;06:00:00;0.21;G
1952-10-26;06:00:00;0.26;G
1952-10-27;06:00:00;0.28;G
1952-10-28;06:00:00;0.20;G
1952-10-30;06:00:00;0.00;G
1952-10-31;06:00:00;0.05;G
1952-11-01;06:00:00;0.05;G
1952-11-02;06:00:00;0.05;G
1952-11-03;06:00:00;0.05;G
1952-11-04;06:00:00;0.08;G
1952-11-05;06:00:00;0.12;G
1952-11-06;06:00:00;0.15;G
1952-11-07;06:00:00;0.18;G
1952-11-08;06:00:00;0.18;G
1952-11-09;06:00:00;0.24;G
1952-11-10;06:00:00;0.24;G
1952-11-11;06:00:00;0.24;G
1952-11-12;06:00:00;0.25;G
1952-11-13;06:00:00;0.25;G
1952-11-14;06:00:00;0.25;G
1952-11-15;06:00:00;0.25;G
1952-11-16;06:00:00;0.26;G
1952-11-17;06:00:00;0.31;G
1952-11-18;06:00:00;0.35;G
1952-11-19;06:00:00;0.35;G
1952-11-20;06:00:00;0.35;G
1952-11-21;06:00:00;0.35;G
1952-11-22;06:00:00;0.36;G
