Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Strömstad;81560;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1949-10-01 00:00:00;1973-04-30 23:59:59;20.0;58.9333;11.2000

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1949-10-06;06:00:00;0.00;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1949-10-07;06:00:00;0.00;Y;;Tidsperiod (fr.o.m.) = 1949-10-01 00:00:00 (UTC)
1949-10-08;06:00:00;0.00;Y;;Tidsperiod (t.o.m.) = 1973-04-30 23:59:59 (UTC)
1949-10-09;06:00:00;0.00;Y;;Samplingstid = Ej angivet
1949-10-10;06:00:00;0.00;Y;;
1949-10-11;06:00:00;0.00;Y;;Kvalitetskoderna:
1949-10-12;06:00:00;0.00;Y;;Grön (G) = Kontrollerade och godkända värden.
1949-10-13;06:00:00;0.00;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1949-10-14;06:00:00;0.00;Y;;
1949-10-15;06:00:00;0.00;Y;;Nätinformation:
1949-10-16;06:00:00;0.00;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1949-10-17;06:00:00;0.00;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1949-10-18;06:00:00;0.00;Y;;
1949-10-19;06:00:00;0.00;Y;;Möjliga orsaker till saknade data:
1949-10-20;06:00:00;0.00;Y;;– stationen eller givaren har varit ur funktion.
1949-10-21;06:00:00;0.00;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1949-10-22;06:00:00;0.00;Y
1949-10-23;06:00:00;0.00;Y
1949-10-24;06:00:00;0.00;Y
1949-10-25;06:00:00;0.00;Y
1949-10-26;06:00:00;0.00;Y
1949-10-27;06:00:00;0.00;Y
1949-10-28;06:00:00;0.00;Y
1949-10-29;06:00:00;0.00;Y
1949-10-30;06:00:00;0.00;Y
1949-10-31;06:00:00;0.00;Y
1949-11-01;06:00:00;0.00;Y
1949-11-02;06:00:00;0.00;Y
1949-11-03;06:00:00;0.00;Y
1949-11-04;06:00:00;0.00;Y
1949-11-05;06:00:00;0.00;Y
1949-11-06;06:00:00;0.00;Y
1949-11-07;06:00:00;0.00;Y
1949-11-08;06:00:00;0.00;Y
1949-11-09;06:00:00;0.00;Y
1949-11-10;06:00:00;0.00;Y
1949-11-11;06:00:00;0.00;Y
1949-11-12;06:00:00;0.00;Y
