Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Väderöbod;81620;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1949-01-01 00:00:00;1965-03-31 23:59:59;7.0;58.5500;11.0333

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1949-01-01;06:00:00;0.00;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1949-01-02;06:00:00;0.00;Y;;Tidsperiod (fr.o.m.) = 1949-01-01 00:00:00 (UTC)
1949-01-03;06:00:00;0.00;Y;;Tidsperiod (t.o.m.) = 1965-03-31 23:59:59 (UTC)
1949-01-04;06:00:00;0.00;Y;;Samplingstid = Ej angivet
1949-01-05;06:00:00;0.00;Y;;
1949-01-06;06:00:00;0.00;Y;;Kvalitetskoderna:
1949-01-07;06:00:00;0.00;Y;;Grön (G) = Kontrollerade och godkända värden.
1949-01-08;06:00:00;0.00;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1949-01-09;06:00:00;0.00;Y;;
1949-01-10;06:00:00;0.00;Y;;Nätinformation:
1949-01-11;06:00:00;0.00;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1949-01-12;06:00:00;0.00;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1949-01-13;06:00:00;0.00;Y;;
1949-01-14;06:00:00;0.00;Y;;Möjliga orsaker till saknade data:
1949-01-15;06:00:00;0.00;Y;;– stationen eller givaren har varit ur funktion.
1949-01-16;06:00:00;0.00;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1949-01-17;06:00:00;0.00;Y
1949-01-18;06:00:00;0.00;Y
1949-01-19;06:00:00;0.00;Y
1949-01-20;06:00:00;0.00;Y
1949-01-21;06:00:00;0.00;Y
1949-01-22;06:00:00;0.00;Y
1949-01-23;06:00:00;0.00;Y
1949-01-24;06:00:00;0.00;Y
1949-01-25;06:00:00;0.00;Y
1949-01-26;06:00:00;0.00;Y
1949-01-27;06:00:00;0.00;Y
1949-01-28;06:00:00;0.00;Y
1949-01-29;06:00:00;0.00;Y
1949-01-30;06:00:00;0.00;Y
1949-01-31;06:00:00;0.00;Y
1949-02-01;06:00:00;0.00;Y
1949-02-02;06:00:00;0.00;Y
1949-02-03;06:00:00;0.00;Y
1949-02-04;06:00:00;0.00;Y
1949-02-05;06:00:00;0.00;Y
1949-02-06;06:00:00;0.00;Y
1949-02-07;06:00:00;0.00;Y
1949-02-08;06:00:00;0.00;Y
1949-02-09;06:00:00;0.00;Y
1949-02-10;06:00:00;0.00;Y
1949-02-11;06:00:00;0.00;Y
1949-02-12;06:00:00;0.00;Y
1949-02-13;06:00:00;0.00;Y
1949-02-14;06:00:00;0.00;Y
1949-02-15;06:00:00;0.00;Y
1949-02-16;06:00:00;0.00;Y
1949-02-17;06:00:00;0.00;Y
1949-02-18;06:00:00;0.00;Y
1949-02-19;06:00:00;0.00;Y
1949-02-20;06:00:00;0.00;Y
1949-02-21;06:00:00;0.00;Y
1949-02-22;06:00:00;0.00;Y
1949-02-23;06:00:00;0.00;Y
1949-02-24;06:00:00;0.00;Y
1949-02-25;06:00:00;0.00;Y
1949-02-26;06:00:00;0.00;Y
1949-02-27;06:00:00;0.00;Y
1949-02-28;06:00:00;0.00;Y
1949-03-01;06:00:00;0.00;Y
