Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Askersund;84660;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-01-01 00:00:00;1963-01-31 23:59:59;100.0;58.8800;14.9000

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1961-01-01;06:00:00;0.02;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1961-01-02;06:00:00;0.02;Y;;Tidsperiod (fr.o.m.) = 1961-01-01 00:00:00 (UTC)
1961-01-03;06:00:00;0.02;Y;;Tidsperiod (t.o.m.) = 1963-01-31 23:59:59 (UTC)
1961-01-04;06:00:00;0.06;Y;;Samplingstid = Ej angivet
1961-01-05;06:00:00;0.12;Y;;
1961-01-06;06:00:00;0.11;Y;;Kvalitetskoderna:
1961-01-07;06:00:00;0.10;Y;;Grön (G) = Kontrollerade och godkända värden.
1961-01-08;06:00:00;0.11;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1961-01-09;06:00:00;0.11;Y;;
1961-01-10;06:00:00;0.13;Y;;Nätinformation:
1961-01-11;06:00:00;0.15;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1961-01-12;06:00:00;0.16;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1961-01-13;06:00:00;0.17;Y;;
1961-01-14;06:00:00;0.13;Y;;Möjliga orsaker till saknade data:
1961-01-15;06:00:00;0.12;Y;;– stationen eller givaren har varit ur funktion.
1961-01-16;06:00:00;0.11;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1961-01-17;06:00:00;0.11;Y
1961-01-18;06:00:00;0.11;Y
1961-01-19;06:00:00;0.11;Y
1961-01-20;06:00:00;0.11;Y
1961-01-21;06:00:00;0.11;Y
1961-01-22;06:00:00;0.11;Y
1961-01-23;06:00:00;0.12;Y
1961-01-24;06:00:00;0.12;Y
1961-01-25;06:00:00;0.12;Y
1961-01-26;06:00:00;0.12;Y
1961-01-27;06:00:00;0.12;Y
1961-01-28;06:00:00;0.12;Y
1961-01-29;06:00:00;0.13;Y
1961-01-30;06:00:00;0.07;Y
1961-01-31;06:00:00;0.00;Y
1961-02-01;06:00:00;0.00;Y
1961-02-02;06:00:00;0.00;Y
1961-02-03;06:00:00;0.07;Y
1961-02-04;06:00:00;0.08;Y
1961-02-05;06:00:00;0.08;Y
1961-02-06;06:00:00;0.08;Y
1961-02-07;06:00:00;0.00;Y
1961-02-08;06:00:00;0.00;Y
1961-02-09;06:00:00;0.00;Y
1961-02-10;06:00:00;0.00;Y
1961-02-11;06:00:00;0.00;Y
1961-02-12;06:00:00;0.00;Y
1961-02-13;06:00:00;0.00;Y
1961-02-14;06:00:00;0.00;Y
1961-02-25;06:00:00;0.00;Y
1961-03-14;06:00:00;0.00;Y
1961-03-19;06:00:00;0.00;Y
1961-03-21;06:00:00;0.00;Y
1961-03-30;06:00:00;0.15;Y
1961-03-31;06:00:00;0.10;Y
1961-04-01;06:00:00;0.07;Y
1961-04-02;06:00:00;0.05;Y
1961-04-03;06:00:00;0.00;Y
1961-04-04;06:00:00;0.17;Y
1961-04-05;06:00:00;0.10;Y
1961-04-06;06:00:00;0.15;Y
1961-04-07;06:00:00;0.07;Y
1961-04-08;06:00:00;0.00;Y
1961-04-09;06:00:00;0.00;Y
1961-04-10;06:00:00;0.00;Y
1961-04-11;06:00:00;0.00;Y
1962-04-06;06:00:00;0.04;Y
1963-01-01;06:00:00;0.10;Y
1963-01-02;06:00:00;0.10;Y
1963-01-03;06:00:00;0.10;Y
1963-01-04;06:00:00;0.10;Y
1963-01-05;06:00:00;0.13;Y
1963-01-06;06:00:00;0.18;Y
1963-01-07;06:00:00;0.18;Y
1963-01-08;06:00:00;0.18;Y
1963-01-09;06:00:00;0.18;Y
1963-01-10;06:00:00;0.18;Y
1963-01-11;06:00:00;0.18;Y
1963-01-12;06:00:00;0.18;Y
1963-01-13;06:00:00;0.18;Y
1963-01-14;06:00:00;0.18;Y
1963-01-15;06:00:00;0.18;Y
1963-01-16;06:00:00;0.18;Y
1963-01-17;06:00:00;0.18;Y
1963-01-18;06:00:00;0.18;Y
1963-01-19;06:00:00;0.18;Y
1963-01-20;06:00:00;0.18;Y
1963-01-21;06:00:00;0.18;Y
1963-01-22;06:00:00;0.18;Y
1963-01-23;06:00:00;0.19;Y
1963-01-24;06:00:00;0.19;Y
1963-01-25;06:00:00;0.23;Y
1963-01-26;06:00:00;0.23;Y
1963-01-27;06:00:00;0.23;Y
1963-01-28;06:00:00;0.23;Y
1963-01-29;06:00:00;0.23;Y
1963-01-30;06:00:00;0.28;Y
1963-01-31;06:00:00;0.28;Y
