Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Östmark-Lämbacken;102190;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1955-09-01 00:00:00;1980-05-31 23:59:59;177.0;60.3097;12.6959
2000-12-01 00:00:00;2013-10-31 23:59:59;160.0;60.3060;12.6977

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1955-09-01;06:00:00;0.00;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1955-09-02;06:00:00;0.00;G;;Tidsperiod (fr.o.m.) = 1955-09-01 00:00:00 (UTC)
1955-09-03;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 2013-10-31 23:59:59 (UTC)
1955-09-04;06:00:00;0.00;G;;Samplingstid = Ej angivet
1955-09-05;06:00:00;0.00;G;;
1955-09-06;06:00:00;0.00;G;;Kvalitetskoderna:
1955-09-07;06:00:00;0.00;G;;Grön (G) = Kontrollerade och godkända värden.
1955-09-08;06:00:00;0.00;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1955-09-09;06:00:00;0.00;G;;
1955-09-10;06:00:00;0.00;G;;Nätinformation:
1955-09-11;06:00:00;0.00;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1955-09-12;06:00:00;0.00;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1955-09-13;06:00:00;0.00;G;;
1955-09-14;06:00:00;0.00;G;;Möjliga orsaker till saknade data:
1955-09-15;06:00:00;0.00;G;;– stationen eller givaren har varit ur funktion.
1955-09-16;06:00:00;0.00;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1955-09-17;06:00:00;0.00;G
1955-09-18;06:00:00;0.00;G
1955-09-19;06:00:00;0.00;G
1955-09-20;06:00:00;0.00;G
1955-09-21;06:00:00;0.00;G
1955-09-22;06:00:00;0.00;G
1955-09-23;06:00:00;0.00;G
1955-09-24;06:00:00;0.00;G
1955-09-25;06:00:00;0.00;G
1955-09-26;06:00:00;0.00;G
1955-09-27;06:00:00;0.00;G
1955-09-28;06:00:00;0.00;G
1955-09-29;06:00:00;0.00;G
1955-09-30;06:00:00;0.00;G
1955-10-01;06:00:00;0.00;G
1955-10-02;06:00:00;0.00;G
