Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Wiad;97070;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1960-03-01 00:00:00;1974-03-31 23:59:59;12.0;59.1116;17.7219
1975-02-01 00:00:00;2015-04-30 23:59:59;22.238;59.1106;17.7182

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1960-03-31;06:00:00;0.00;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1966-01-30;06:00:00;0.42;Y;;Tidsperiod (fr.o.m.) = 1960-03-01 00:00:00 (UTC)
1966-11-16;06:00:00;0.01;Y;;Tidsperiod (t.o.m.) = 2015-04-30 23:59:59 (UTC)
1966-11-17;06:00:00;0.00;Y;;Samplingstid = Ej angivet
1966-11-30;06:00:00;0.01;Y;;
1966-12-19;06:00:00;0.00;G;;Kvalitetskoderna:
1966-12-25;06:00:00;0.00;G;;Grön (G) = Kontrollerade och godkända värden.
1966-12-30;06:00:00;0.00;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1966-12-31;06:00:00;0.00;G;;
1967-01-01;06:00:00;0.00;G;;Nätinformation:
1967-03-31;06:00:00;0.00;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1968-12-25;06:00:00;0.00;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1968-12-31;06:00:00;0.15;G;;
1969-01-01;06:00:00;0.15;Y;;Möjliga orsaker till saknade data:
1969-01-06;06:00:00;0.13;Y;;– stationen eller givaren har varit ur funktion.
1969-01-17;06:00:00;0.09;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1969-01-31;06:00:00;0.05;Y
1969-02-01;06:00:00;0.05;Y
1969-02-10;06:00:00;0.18;Y
1969-02-13;06:00:00;0.27;Y
1969-02-23;06:00:00;0.35;Y
1969-02-28;06:00:00;0.27;Y
1969-03-01;06:00:00;0.27;Y
1969-03-31;06:00:00;0.10;Y
1969-04-01;06:00:00;0.10;Y
1969-04-07;06:00:00;0.00;Y
1969-04-08;06:00:00;0.00;Y
1969-04-09;06:00:00;0.00;Y
1969-04-10;06:00:00;0.00;Y
1969-04-11;06:00:00;0.00;Y
1969-04-12;06:00:00;0.00;G
1969-04-13;06:00:00;0.00;G
1969-04-14;06:00:00;0.00;G
1969-04-15;06:00:00;0.00;G
1969-04-16;06:00:00;0.02;Y
1969-04-17;06:00:00;0.03;Y
1969-04-18;06:00:00;0.00;Y
1969-04-19;06:00:00;0.05;Y
1969-04-20;06:00:00;0.00;G
1969-04-21;06:00:00;0.00;G
1969-04-22;06:00:00;0.00;G
1969-04-23;06:00:00;0.00;G
1969-04-24;06:00:00;0.00;G
1969-04-25;06:00:00;0.00;G
1969-04-26;06:00:00;0.00;G
1969-04-27;06:00:00;0.00;G
1969-04-28;06:00:00;0.00;G
1969-04-29;06:00:00;0.00;G
1969-04-30;06:00:00;0.00;G
1969-11-30;06:00:00;0.13;Y
1970-01-31;06:00:00;0.40;Y
1970-02-01;06:00:00;0.40;Y
1970-02-28;06:00:00;0.41;Y
1970-03-01;06:00:00;0.41;Y
1970-03-31;06:00:00;0.42;Y
1970-04-01;06:00:00;0.42;Y
1970-04-21;06:00:00;0.00;Y
1970-04-23;06:00:00;0.00;Y
1970-04-24;06:00:00;0.00;Y
1970-04-25;06:00:00;0.00;Y
1970-04-26;06:00:00;0.00;G
1970-04-27;06:00:00;0.00;G
1970-04-28;06:00:00;0.00;G
1970-04-29;06:00:00;0.00;G
1970-04-30;06:00:00;0.00;G
1970-11-12;06:00:00;0.00;G
1970-11-13;06:00:00;0.00;G
1970-11-14;06:00:00;0.00;G
1970-11-15;06:00:00;0.00;G
1970-11-16;06:00:00;0.00;G
1970-11-17;06:00:00;0.00;G
1970-11-19;06:00:00;0.00;G
1970-11-20;06:00:00;0.00;G
1970-11-21;06:00:00;0.00;G
1970-11-22;06:00:00;0.00;G
1970-11-23;06:00:00;0.00;G
1970-11-24;06:00:00;0.00;G
1970-11-25;06:00:00;0.00;G
1970-11-26;06:00:00;0.00;G
1970-11-27;06:00:00;0.00;G
