Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Simonstorp_ö;86470;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1950-10-01 00:00:00;2013-12-31 23:59:59;65.0;58.7779;16.1255
2014-06-01 00:00:00;2014-12-03 23:59:59;80.0;58.7847;16.1544

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1950-10-27;06:00:00;0.04;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1950-10-28;06:00:00;0.01;G;;Tidsperiod (fr.o.m.) = 1950-10-01 00:00:00 (UTC)
1950-11-08;06:00:00;0.01;G;;Tidsperiod (t.o.m.) = 2014-12-03 23:59:59 (UTC)
1950-11-09;06:00:00;0.00;G;;Samplingstid = Ej angivet
1950-11-18;06:00:00;0.06;G;;
1950-11-19;06:00:00;0.05;G;;Kvalitetskoderna:
1950-11-20;06:00:00;0.05;G;;Grön (G) = Kontrollerade och godkända värden.
1950-11-21;06:00:00;0.05;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1950-11-22;06:00:00;0.08;G;;
1950-11-23;06:00:00;0.03;G;;Nätinformation:
1950-11-24;06:00:00;0.00;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1950-12-04;06:00:00;0.02;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1950-12-05;06:00:00;0.03;G;;
1950-12-06;06:00:00;0.09;G;;Möjliga orsaker till saknade data:
1950-12-07;06:00:00;0.08;G;;– stationen eller givaren har varit ur funktion.
1950-12-08;06:00:00;0.08;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1950-12-09;06:00:00;0.08;G
1950-12-10;06:00:00;0.08;G
1950-12-11;06:00:00;0.04;G
1950-12-14;06:00:00;0.00;G
1950-12-15;06:00:00;0.06;G
1950-12-16;06:00:00;0.02;G
1950-12-17;06:00:00;0.00;G
1950-12-18;06:00:00;0.00;G
1950-12-19;06:00:00;0.05;G
1950-12-20;06:00:00;0.04;G
1950-12-21;06:00:00;0.03;G
1950-12-22;06:00:00;0.03;G
1950-12-23;06:00:00;0.05;G
1950-12-24;06:00:00;0.10;G
1950-12-25;06:00:00;0.19;G
1950-12-26;06:00:00;0.20;G
1950-12-27;06:00:00;0.18;G
1950-12-28;06:00:00;0.15;G
1950-12-29;06:00:00;0.16;G
1950-12-30;06:00:00;0.16;G
1950-12-31;06:00:00;0.18;G
1951-01-01;06:00:00;0.18;G
1951-01-02;06:00:00;0.21;G
1951-01-03;06:00:00;0.20;G
1951-01-04;06:00:00;0.27;G
1951-01-05;06:00:00;0.27;G
1951-01-06;06:00:00;0.26;G
1951-01-07;06:00:00;0.25;G
1951-01-08;06:00:00;0.24;G
1951-01-09;06:00:00;0.23;G
1951-01-10;06:00:00;0.22;G
1951-01-11;06:00:00;0.20;G
1951-01-12;06:00:00;0.30;G
1951-01-13;06:00:00;0.27;G
1951-01-14;06:00:00;0.26;G
1951-01-15;06:00:00;0.32;G
1951-01-16;06:00:00;0.37;G
1951-01-17;06:00:00;0.36;G
1951-01-18;06:00:00;0.41;G
1951-01-19;06:00:00;0.33;G
1951-01-20;06:00:00;0.37;G
1951-01-21;06:00:00;0.35;G
1951-01-22;06:00:00;0.34;G
1951-01-23;06:00:00;0.34;G
1951-01-24;06:00:00;0.35;G
1951-01-25;06:00:00;0.34;G
1951-01-26;06:00:00;0.33;G
1951-01-27;06:00:00;0.33;G
1951-01-28;06:00:00;0.34;G
1951-01-29;06:00:00;0.35;G
1951-01-30;06:00:00;0.35;G
