Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Svabensverk;115050;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1977-11-01 00:00:00;1978-04-30 23:59:59;240.0;61.0442;15.7921

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1977-11-17;06:00:00;0.01;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1977-11-18;06:00:00;0.01;Y;;Tidsperiod (fr.o.m.) = 1977-11-01 00:00:00 (UTC)
1977-11-19;06:00:00;0.01;Y;;Tidsperiod (t.o.m.) = 1978-04-30 23:59:59 (UTC)
1977-11-20;06:00:00;0.01;Y;;Samplingstid = Ej angivet
1977-11-21;06:00:00;0.13;Y;;
1977-11-22;06:00:00;0.22;Y;;Kvalitetskoderna:
1977-11-23;06:00:00;0.22;Y;;Grön (G) = Kontrollerade och godkända värden.
1977-11-24;06:00:00;0.33;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1977-11-25;06:00:00;0.36;Y;;
1977-11-26;06:00:00;0.36;Y;;Nätinformation:
1977-11-27;06:00:00;0.36;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1977-11-28;06:00:00;0.36;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1977-11-29;06:00:00;0.31;Y;;
1977-11-30;06:00:00;0.31;Y;;Möjliga orsaker till saknade data:
1977-12-01;06:00:00;0.31;Y;;– stationen eller givaren har varit ur funktion.
1977-12-02;06:00:00;0.31;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1977-12-03;06:00:00;0.31;Y
1977-12-04;06:00:00;0.31;Y
1977-12-05;06:00:00;0.31;Y
1977-12-06;06:00:00;0.31;Y
1977-12-07;06:00:00;0.33;Y
1977-12-08;06:00:00;0.35;Y
1977-12-09;06:00:00;0.33;Y
1977-12-10;06:00:00;0.32;Y
1977-12-11;06:00:00;0.32;Y
1977-12-12;06:00:00;0.32;Y
1977-12-13;06:00:00;0.32;Y
1977-12-14;06:00:00;0.32;Y
1977-12-15;06:00:00;0.31;Y
1977-12-16;06:00:00;0.30;Y
1977-12-17;06:00:00;0.30;Y
1977-12-18;06:00:00;0.30;Y
1977-12-19;06:00:00;0.30;Y
1977-12-20;06:00:00;0.30;Y
1977-12-21;06:00:00;0.30;Y
1977-12-22;06:00:00;0.29;Y
1977-12-23;06:00:00;0.28;Y
1977-12-27;06:00:00;0.31;Y
1977-12-28;06:00:00;0.31;Y
1977-12-29;06:00:00;0.31;Y
1977-12-31;06:00:00;0.31;Y
1978-01-01;06:00:00;0.31;Y
1978-01-02;06:00:00;0.35;Y
1978-01-03;06:00:00;0.35;Y
1978-01-04;06:00:00;0.35;Y
1978-01-05;06:00:00;0.35;Y
1978-01-06;06:00:00;0.38;Y
1978-01-07;06:00:00;0.38;Y
1978-01-08;06:00:00;0.38;Y
1978-01-09;06:00:00;0.38;Y
1978-01-10;06:00:00;0.38;Y
1978-01-11;06:00:00;0.37;Y
1978-01-12;06:00:00;0.37;Y
1978-01-13;06:00:00;0.37;Y
1978-01-14;06:00:00;0.37;Y
1978-01-15;06:00:00;0.40;Y
1978-01-16;06:00:00;0.40;Y
1978-01-17;06:00:00;0.40;Y
1978-01-18;06:00:00;0.42;Y
1978-01-19;06:00:00;0.42;Y
1978-01-20;06:00:00;0.43;Y
1978-01-21;06:00:00;0.43;Y
1978-01-22;06:00:00;0.43;Y
1978-01-23;06:00:00;0.43;Y
1978-01-24;06:00:00;0.43;Y
1978-01-25;06:00:00;0.43;Y
1978-01-26;06:00:00;0.44;Y
1978-01-27;06:00:00;0.44;Y
1978-01-28;06:00:00;0.44;Y
1978-01-29;06:00:00;0.46;Y
1978-01-30;06:00:00;0.52;Y
1978-01-31;06:00:00;0.64;Y
1978-02-01;06:00:00;0.65;Y
1978-02-02;06:00:00;0.67;Y
1978-02-03;06:00:00;0.67;Y
1978-02-04;06:00:00;0.68;Y
1978-02-05;06:00:00;0.67;Y
1978-02-06;06:00:00;0.66;Y
1978-02-07;06:00:00;0.66;Y
1978-02-08;06:00:00;0.66;Y
1978-02-09;06:00:00;0.66;Y
1978-02-10;06:00:00;0.66;Y
1978-02-11;06:00:00;0.66;Y
1978-02-12;06:00:00;0.66;Y
1978-02-13;06:00:00;0.66;Y
1978-02-14;06:00:00;0.65;Y
1978-02-15;06:00:00;0.65;Y
1978-02-16;06:00:00;0.65;Y
1978-02-17;06:00:00;0.64;Y
1978-02-18;06:00:00;0.63;Y
1978-02-19;06:00:00;0.61;Y
1978-02-20;06:00:00;0.59;Y
1978-02-21;06:00:00;0.58;Y
1978-02-22;06:00:00;0.58;Y
1978-02-23;06:00:00;0.57;Y
1978-02-24;06:00:00;0.55;Y
1978-02-25;06:00:00;0.55;Y
1978-02-26;06:00:00;0.53;Y
1978-02-27;06:00:00;0.50;Y
1978-02-28;06:00:00;0.48;Y
1978-03-01;06:00:00;0.48;Y
1978-03-02;06:00:00;0.47;Y
1978-03-03;06:00:00;0.47;Y
1978-03-04;06:00:00;0.46;Y
1978-03-05;06:00:00;0.46;Y
1978-03-06;06:00:00;0.58;Y
1978-03-07;06:00:00;0.58;Y
1978-03-08;06:00:00;0.59;Y
1978-03-09;06:00:00;0.60;Y
1978-03-10;06:00:00;0.58;Y
1978-03-11;06:00:00;0.56;Y
1978-03-12;06:00:00;0.53;Y
1978-03-13;06:00:00;0.52;Y
1978-03-14;06:00:00;0.50;Y
1978-03-15;06:00:00;0.49;Y
1978-03-16;06:00:00;0.55;Y
1978-03-17;06:00:00;0.55;Y
1978-03-18;06:00:00;0.55;Y
1978-03-19;06:00:00;0.55;Y
1978-03-20;06:00:00;0.55;Y
1978-03-21;06:00:00;0.55;Y
1978-03-22;06:00:00;0.55;Y
1978-03-23;06:00:00;0.55;Y
1978-03-24;06:00:00;0.55;Y
1978-03-25;06:00:00;0.54;Y
1978-03-26;06:00:00;0.52;Y
1978-03-27;06:00:00;0.50;Y
1978-03-28;06:00:00;0.49;Y
1978-03-29;06:00:00;0.48;Y
1978-03-30;06:00:00;0.44;Y
1978-03-31;06:00:00;0.44;Y
1978-04-01;06:00:00;0.44;Y
1978-04-02;06:00:00;0.44;Y
1978-04-03;06:00:00;0.44;Y
1978-04-04;06:00:00;0.44;Y
1978-04-05;06:00:00;0.42;Y
1978-04-06;06:00:00;0.38;Y
1978-04-07;06:00:00;0.37;Y
1978-04-08;06:00:00;0.35;Y
1978-04-09;06:00:00;0.33;Y
1978-04-10;06:00:00;0.32;Y
1978-04-11;06:00:00;0.31;Y
1978-04-12;06:00:00;0.30;Y
1978-04-13;06:00:00;0.30;Y
1978-04-14;06:00:00;0.28;Y
1978-04-15;06:00:00;0.26;Y
1978-04-16;06:00:00;0.25;Y
1978-04-17;06:00:00;0.25;Y
1978-04-18;06:00:00;0.23;Y
1978-04-19;06:00:00;0.21;Y
1978-04-20;06:00:00;0.20;Y
1978-04-21;06:00:00;0.18;Y
1978-04-22;06:00:00;0.16;Y
1978-04-23;06:00:00;0.15;Y
1978-04-24;06:00:00;0.15;Y
1978-04-25;06:00:00;0.15;Y
