Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Lindesberg D;95350;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1952-12-01 00:00:00;1953-12-31 23:59:59;70.0;59.5737;15.2365
1987-11-01 00:00:00;2011-04-30 23:59:59;85.0;59.5941;15.2352

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1952-12-14;06:00:00;0.12;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1952-12-24;06:00:00;0.16;G;;Tidsperiod (fr.o.m.) = 1952-12-01 00:00:00 (UTC)
1952-12-28;06:00:00;0.15;G;;Tidsperiod (t.o.m.) = 2011-04-30 23:59:59 (UTC)
1952-12-29;06:00:00;0.19;G;;Samplingstid = Ej angivet
1952-12-31;06:00:00;0.29;G;;
1953-02-02;06:00:00;0.52;G;;Kvalitetskoderna:
1953-12-12;06:00:00;0.00;G;;Grön (G) = Kontrollerade och godkända värden.
1987-11-30;06:00:00;0.05;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1988-01-31;06:00:00;0.29;Y;;
1988-02-15;06:00:00;0.12;Y;;Nätinformation:
1988-02-29;06:00:00;0.44;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1988-03-15;06:00:00;0.41;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1988-03-31;06:00:00;0.34;Y;;
1988-11-30;06:00:00;0.17;Y;;Möjliga orsaker till saknade data:
1988-12-15;06:00:00;0.18;Y;;– stationen eller givaren har varit ur funktion.
1989-12-15;06:00:00;0.02;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1990-01-31;06:00:00;0.07;G
1990-11-30;06:00:00;0.04;G
1990-12-15;06:00:00;0.03;G
1991-01-15;06:00:00;0.13;G
1991-02-15;06:00:00;0.11;G
1992-02-15;06:00:00;0.17;G
1992-10-15;06:00:00;0.03;G
1992-10-31;06:00:00;0.08;G
1993-01-31;06:00:00;0.12;G
1993-02-28;06:00:00;0.19;G
1993-11-30;06:00:00;0.10;G
1993-12-31;06:00:00;0.28;G
1994-01-15;06:00:00;0.21;G
1994-01-31;06:00:00;0.23;G
1994-02-15;06:00:00;0.32;G
1994-02-28;06:00:00;0.33;G
1994-03-15;06:00:00;0.16;G
1995-04-30;06:00:00;0.09;G
1995-12-15;06:00:00;0.06;Y
1996-01-15;06:00:00;0.07;Y
1996-02-15;06:00:00;0.08;Y
1996-03-15;06:00:00;0.03;Y
1996-11-15;06:00:00;0.05;G
1996-12-01;06:00:00;0.12;G
1997-12-15;06:00:00;0.09;G
1998-01-01;06:00:00;0.22;G
1998-02-01;06:00:00;0.09;G
1998-11-15;06:00:00;0.02;G
1998-12-01;06:00:00;0.12;G
1998-12-15;06:00:00;0.26;G
1999-01-15;06:00:00;0.19;G
1999-02-28;06:00:00;0.13;G
1999-03-01;06:00:00;0.13;G
1999-03-15;06:00:00;0.08;G
2000-01-01;06:00:00;0.24;G
2001-01-01;06:00:00;0.33;G
2001-01-15;06:00:00;0.15;G
2001-02-15;06:00:00;0.17;G
2001-03-01;06:00:00;0.21;G
2002-02-01;06:00:00;0.22;G
2002-03-01;06:00:00;0.24;G
2002-11-15;06:00:00;0.09;G
2002-12-01;06:00:00;0.10;G
2002-12-15;06:00:00;0.10;G
2003-01-15;06:00:00;0.12;G
2003-02-15;06:00:00;0.13;G
2003-03-01;06:00:00;0.12;G
2003-12-15;06:00:00;0.09;G
2003-12-31;06:00:00;0.13;G
2004-01-15;06:00:00;0.15;G
2004-01-31;06:00:00;0.44;G
2004-02-15;06:00:00;0.17;G
2004-03-15;06:00:00;0.06;G
2004-12-05;06:00:00;0.00;G
2005-01-29;06:00:00;0.00;G
2005-01-30;06:00:00;0.00;G
2005-01-31;06:00:00;0.00;G
2005-02-14;06:00:00;0.01;G
2005-02-15;06:00:00;0.04;G
2005-03-15;06:00:00;0.13;G
2005-03-24;06:00:00;0.00;G
2005-03-25;06:00:00;0.00;G
2005-03-26;06:00:00;0.00;G
2005-11-20;06:00:00;0.00;G
2005-11-21;06:00:00;0.00;G
2005-11-22;06:00:00;0.00;G
2005-12-04;06:00:00;0.00;G
2005-12-05;06:00:00;0.00;G
2006-01-01;06:00:00;0.19;G
2006-01-13;06:00:00;0.00;G
2006-01-14;06:00:00;0.00;G
2006-01-15;06:00:00;0.03;G
2006-01-16;06:00:00;0.00;G
2006-01-17;06:00:00;0.00;G
2006-02-01;06:00:00;0.12;G
2006-02-15;06:00:00;0.29;G
2006-03-01;06:00:00;0.31;G
2006-03-15;06:00:00;0.39;G
2006-04-01;06:00:00;0.23;G
2006-04-09;06:00:00;0.00;G
2006-04-10;06:00:00;0.00;G
2006-04-11;06:00:00;0.00;G
2006-04-12;06:00:00;0.00;G
2006-04-13;06:00:00;0.00;G
2007-02-15;06:00:00;0.10;Y
2007-03-01;06:00:00;0.35;Y
2007-03-12;06:00:00;0.00;Y
2007-03-13;06:00:00;0.00;Y
2007-03-14;06:00:00;0.00;Y
2007-03-15;06:00:00;0.00;Y
2007-09-01;06:00:00;0.00;Y
2007-09-02;06:00:00;0.00;Y
2007-09-03;06:00:00;0.00;Y
2007-09-04;06:00:00;0.00;Y
2007-09-05;06:00:00;0.00;Y
2007-09-06;06:00:00;0.00;Y
2007-09-07;06:00:00;0.00;Y
2007-09-08;06:00:00;0.00;Y
2007-09-09;06:00:00;0.00;Y
2007-09-10;06:00:00;0.00;Y
2007-09-11;06:00:00;0.00;Y
2007-09-12;06:00:00;0.00;Y
2007-09-13;06:00:00;0.00;Y
2007-09-14;06:00:00;0.00;Y
2007-09-15;06:00:00;0.00;Y
2007-09-16;06:00:00;0.00;Y
2007-09-17;06:00:00;0.00;Y
2007-09-18;06:00:00;0.00;Y
2007-09-19;06:00:00;0.00;Y
2007-09-20;06:00:00;0.00;Y
2007-09-21;06:00:00;0.00;Y
2007-09-22;06:00:00;0.00;Y
2007-09-23;06:00:00;0.00;Y
2007-09-24;06:00:00;0.00;Y
2007-09-25;06:00:00;0.00;Y
2007-09-26;06:00:00;0.00;Y
2007-09-27;06:00:00;0.00;Y
2007-09-28;06:00:00;0.00;Y
2007-09-29;06:00:00;0.00;Y
2007-10-01;06:00:00;0.00;Y
2007-10-02;06:00:00;0.00;Y
2007-10-03;06:00:00;0.00;Y
2007-10-04;06:00:00;0.00;Y
2007-10-05;06:00:00;0.00;Y
2007-10-06;06:00:00;0.00;Y
2007-10-07;06:00:00;0.00;Y
2007-10-08;06:00:00;0.00;Y
2007-10-09;06:00:00;0.00;Y
2007-10-10;06:00:00;0.00;Y
2007-10-11;06:00:00;0.00;Y
2007-10-12;06:00:00;0.00;Y
2007-10-13;06:00:00;0.00;Y
2007-10-14;06:00:00;0.00;Y
2007-10-15;06:00:00;0.00;Y
2007-10-16;06:00:00;0.00;Y
2007-10-17;06:00:00;0.00;Y
2007-10-18;06:00:00;0.00;Y
