Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Norrtälje 2;98460;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-01-01 00:00:00;1968-03-31 23:59:59;10.0;59.7736;18.6462
1968-10-01 00:00:00;1971-04-30 23:59:59;10.0;59.7611;18.7175
1971-11-01 00:00:00;1974-03-31 23:59:59;10.0;59.7612;18.7050
1974-11-01 00:00:00;1984-03-31 23:59:59;25.0;59.7506;18.7091

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1961-01-01;06:00:00;0.03;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1961-01-13;06:00:00;0.04;Y;;Tidsperiod (fr.o.m.) = 1961-01-01 00:00:00 (UTC)
1961-12-23;06:00:00;0.07;Y;;Tidsperiod (t.o.m.) = 1984-03-31 23:59:59 (UTC)
1961-12-24;06:00:00;0.07;Y;;Samplingstid = Ej angivet
1961-12-25;06:00:00;0.07;Y;;
1961-12-26;06:00:00;0.08;Y;;Kvalitetskoderna:
1961-12-27;06:00:00;0.08;Y;;Grön (G) = Kontrollerade och godkända värden.
1961-12-29;06:00:00;0.09;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1961-12-30;06:00:00;0.09;Y;;
1962-01-01;06:00:00;0.09;Y;;Nätinformation:
1962-01-03;06:00:00;0.12;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1962-01-04;06:00:00;0.12;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1962-01-05;06:00:00;0.12;Y;;
1962-01-06;06:00:00;0.10;Y;;Möjliga orsaker till saknade data:
1962-01-07;06:00:00;0.10;Y;;– stationen eller givaren har varit ur funktion.
1962-01-08;06:00:00;0.10;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1962-01-09;06:00:00;0.10;Y
1962-01-10;06:00:00;0.08;Y
1962-01-11;06:00:00;0.05;Y
1962-01-12;06:00:00;0.00;G
1962-01-13;06:00:00;0.00;G
1962-01-14;06:00:00;0.02;G
1962-01-15;06:00:00;0.03;Y
1962-01-16;06:00:00;0.03;Y
1962-01-17;06:00:00;0.00;G
1962-01-18;06:00:00;0.00;G
1962-01-19;06:00:00;0.00;G
1962-01-20;06:00:00;0.01;G
1962-01-21;06:00:00;0.03;Y
1962-01-22;06:00:00;0.06;Y
1962-01-23;06:00:00;0.05;Y
1962-01-24;06:00:00;0.05;Y
1962-01-25;06:00:00;0.06;Y
1962-01-26;06:00:00;0.06;Y
1962-01-27;06:00:00;0.07;Y
1962-01-28;06:00:00;0.12;Y
1962-01-29;06:00:00;0.12;Y
1962-01-30;06:00:00;0.12;Y
1962-01-31;06:00:00;0.12;Y
1962-02-01;06:00:00;0.12;Y
1962-02-02;06:00:00;0.13;Y
1962-02-03;06:00:00;0.12;Y
1962-02-04;06:00:00;0.12;Y
1962-02-05;06:00:00;0.12;Y
1962-02-06;06:00:00;0.13;Y
1962-02-07;06:00:00;0.12;Y
1962-02-08;06:00:00;0.10;G
1962-02-09;06:00:00;0.05;Y
1962-02-10;06:00:00;0.06;G
1962-02-11;06:00:00;0.06;G
1962-02-12;06:00:00;0.06;G
1962-02-13;06:00:00;0.08;G
1962-02-14;06:00:00;0.14;Y
1962-02-15;06:00:00;0.24;Y
1962-02-16;06:00:00;0.24;Y
1962-02-17;06:00:00;0.32;Y
1962-02-18;06:00:00;0.34;Y
1962-02-19;06:00:00;0.34;Y
1962-02-20;06:00:00;0.35;Y
1962-02-21;06:00:00;0.30;Y
1962-02-22;06:00:00;0.30;Y
1962-02-23;06:00:00;0.30;Y
1962-02-24;06:00:00;0.28;Y
1962-02-25;06:00:00;0.26;Y
1962-02-26;06:00:00;0.25;Y
1962-02-27;06:00:00;0.25;Y
1962-02-28;06:00:00;0.23;Y
1962-03-01;06:00:00;0.23;Y
1962-03-02;06:00:00;0.24;Y
1962-03-03;06:00:00;0.25;Y
1962-03-04;06:00:00;0.33;Y
1962-03-05;06:00:00;0.33;Y
1962-03-06;06:00:00;0.33;Y
1962-03-07;06:00:00;0.31;Y
1962-03-08;06:00:00;0.30;Y
1962-03-09;06:00:00;0.27;Y
1962-03-10;06:00:00;0.25;Y
1962-03-11;06:00:00;0.35;Y
1962-03-12;06:00:00;0.35;Y
1962-03-13;06:00:00;0.40;Y
1962-03-14;06:00:00;0.39;Y
1962-03-15;06:00:00;0.37;Y
1962-03-16;06:00:00;0.35;Y
1962-03-17;06:00:00;0.32;Y
1962-03-18;06:00:00;0.30;Y
1962-03-19;06:00:00;0.30;Y
1962-03-20;06:00:00;0.28;Y
1962-03-21;06:00:00;0.26;Y
1962-03-22;06:00:00;0.25;Y
1962-03-23;06:00:00;0.25;Y
1962-03-24;06:00:00;0.24;Y
1962-03-25;06:00:00;0.23;Y
1962-03-26;06:00:00;0.23;Y
1962-03-27;06:00:00;0.21;Y
1962-03-28;06:00:00;0.21;Y
1962-03-29;06:00:00;0.20;Y
1962-03-30;06:00:00;0.20;Y
1962-03-31;06:00:00;0.20;Y
1962-04-01;06:00:00;0.16;Y
1962-04-02;06:00:00;0.16;Y
1962-04-03;06:00:00;0.14;Y
1962-04-04;06:00:00;0.10;Y
1962-04-05;06:00:00;0.05;Y
1962-11-22;06:00:00;0.03;Y
1962-11-23;06:00:00;0.04;Y
1962-11-24;06:00:00;0.04;Y
1962-11-25;06:00:00;0.04;Y
1962-11-26;06:00:00;0.04;Y
1962-11-27;06:00:00;0.03;Y
1962-12-01;06:00:00;0.04;Y
1962-12-02;06:00:00;0.04;Y
1962-12-03;06:00:00;0.04;Y
1962-12-04;06:00:00;0.03;Y
1962-12-05;06:00:00;0.03;Y
1962-12-15;06:00:00;0.05;Y
1962-12-16;06:00:00;0.09;Y
1962-12-17;06:00:00;0.08;Y
1962-12-18;06:00:00;0.08;Y
1962-12-19;06:00:00;0.08;Y
1962-12-20;06:00:00;0.08;Y
1962-12-21;06:00:00;0.08;Y
1962-12-22;06:00:00;0.08;Y
1962-12-23;06:00:00;0.08;Y
1962-12-24;06:00:00;0.08;Y
1962-12-25;06:00:00;0.08;Y
1962-12-26;06:00:00;0.08;Y
1962-12-27;06:00:00;0.08;Y
1962-12-28;06:00:00;0.08;Y
1962-12-29;06:00:00;0.10;Y
1962-12-30;06:00:00;0.10;Y
1962-12-31;06:00:00;0.11;Y
1963-01-01;06:00:00;0.10;Y
1963-01-02;06:00:00;0.10;Y
1963-01-03;06:00:00;0.10;Y
1963-01-04;06:00:00;0.10;Y
1963-01-05;06:00:00;0.10;Y
1963-01-06;06:00:00;0.22;Y
1963-01-07;06:00:00;0.22;Y
1963-01-08;06:00:00;0.22;Y
1963-01-09;06:00:00;0.22;Y
1963-01-10;06:00:00;0.22;Y
1963-01-11;06:00:00;0.22;Y
1963-01-12;06:00:00;0.22;Y
1963-01-13;06:00:00;0.22;Y
1963-01-14;06:00:00;0.24;Y
1963-01-15;06:00:00;0.30;Y
1963-01-16;06:00:00;0.31;Y
1963-01-17;06:00:00;0.31;Y
1963-01-18;06:00:00;0.31;Y
1963-01-19;06:00:00;0.31;Y
1963-01-20;06:00:00;0.32;Y
1963-01-21;06:00:00;0.34;Y
1963-01-22;06:00:00;0.34;Y
1963-01-23;06:00:00;0.34;Y
1963-01-24;06:00:00;0.34;Y
1963-01-25;06:00:00;0.31;Y
1963-01-26;06:00:00;0.30;Y
1963-01-27;06:00:00;0.32;Y
1963-01-28;06:00:00;0.32;Y
1963-01-29;06:00:00;0.32;Y
1963-01-30;06:00:00;0.32;Y
1963-01-31;06:00:00;0.33;Y
1963-02-01;06:00:00;0.34;Y
1963-02-02;06:00:00;0.34;Y
1963-02-03;06:00:00;0.35;Y
1963-02-04;06:00:00;0.35;Y
1963-02-05;06:00:00;0.45;Y
1963-02-06;06:00:00;0.45;Y
1963-02-07;06:00:00;0.45;Y
1963-02-08;06:00:00;0.45;Y
1963-02-09;06:00:00;0.45;Y
1963-02-10;06:00:00;0.45;Y
1963-02-11;06:00:00;0.45;Y
1963-02-12;06:00:00;0.45;Y
1963-02-13;06:00:00;0.45;Y
1963-02-14;06:00:00;0.46;Y
1963-02-15;06:00:00;0.46;Y
1963-02-16;06:00:00;0.46;Y
1963-02-17;06:00:00;0.46;Y
1963-02-18;06:00:00;0.46;Y
1963-02-19;06:00:00;0.46;Y
1963-02-20;06:00:00;0.46;Y
1963-02-21;06:00:00;0.44;Y
1963-02-22;06:00:00;0.43;Y
1963-02-23;06:00:00;0.42;Y
1963-02-24;06:00:00;0.42;Y
1963-02-25;06:00:00;0.42;Y
1963-02-26;06:00:00;0.42;Y
1963-02-27;06:00:00;0.43;Y
1963-02-28;06:00:00;0.43;Y
1963-03-01;06:00:00;0.41;Y
1963-03-02;06:00:00;0.41;Y
1963-03-03;06:00:00;0.41;Y
1963-03-04;06:00:00;0.40;Y
1963-03-05;06:00:00;0.38;Y
1963-03-06;06:00:00;0.35;Y
1963-03-07;06:00:00;0.33;Y
1963-03-08;06:00:00;0.30;Y
1963-03-09;06:00:00;0.30;Y
1963-03-10;06:00:00;0.30;Y
1963-03-11;06:00:00;0.30;Y
1963-03-12;06:00:00;0.30;Y
1963-03-13;06:00:00;0.30;Y
1963-03-14;06:00:00;0.30;Y
1963-03-15;06:00:00;0.30;Y
1963-03-16;06:00:00;0.30;Y
1963-03-17;06:00:00;0.30;Y
1963-03-18;06:00:00;0.30;Y
1963-03-19;06:00:00;0.30;Y
1963-03-20;06:00:00;0.30;Y
1963-03-21;06:00:00;0.30;Y
1963-03-22;06:00:00;0.30;Y
1963-03-23;06:00:00;0.30;Y
1963-03-24;06:00:00;0.30;Y
1963-03-25;06:00:00;0.30;Y
1963-03-26;06:00:00;0.32;Y
1963-03-27;06:00:00;0.32;Y
1963-03-28;06:00:00;0.32;Y
1963-03-29;06:00:00;0.30;Y
1963-03-30;06:00:00;0.30;Y
1963-03-31;06:00:00;0.30;Y
1963-04-01;06:00:00;0.30;Y
1963-04-02;06:00:00;0.30;Y
1963-04-04;06:00:00;0.24;Y
1963-04-05;06:00:00;0.22;Y
1963-04-06;06:00:00;0.22;Y
1963-04-07;06:00:00;0.20;Y
1963-04-08;06:00:00;0.18;Y
1963-04-09;06:00:00;0.15;Y
1963-04-10;06:00:00;0.12;Y
1963-04-11;06:00:00;0.10;Y
1963-04-12;06:00:00;0.09;Y
1963-11-24;06:00:00;0.05;Y
1963-11-25;06:00:00;0.06;Y
1963-11-26;06:00:00;0.06;Y
1963-12-12;06:00:00;0.03;Y
1963-12-13;06:00:00;0.04;Y
1963-12-14;06:00:00;0.04;Y
1963-12-15;06:00:00;0.04;Y
1963-12-16;06:00:00;0.04;Y
1963-12-17;06:00:00;0.05;Y
1963-12-19;06:00:00;0.06;Y
1963-12-20;06:00:00;0.06;Y
1963-12-21;06:00:00;0.10;Y
1963-12-22;06:00:00;0.10;Y
1963-12-23;06:00:00;0.11;Y
1963-12-24;06:00:00;0.09;Y
1963-12-25;06:00:00;0.09;Y
1963-12-26;06:00:00;0.06;Y
1963-12-27;06:00:00;0.06;Y
1963-12-28;06:00:00;0.06;Y
1964-01-01;06:00:00;0.02;Y
1964-01-15;06:00:00;0.01;Y
1964-02-11;06:00:00;0.06;Y
1964-02-12;06:00:00;0.09;Y
1964-02-13;06:00:00;0.11;Y
1964-02-14;06:00:00;0.12;Y
1964-02-15;06:00:00;0.13;Y
