Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Gråda Kraftverk;105360;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1951-11-01 00:00:00;1986-01-31 23:59:59;155.0;60.6046;15.0146

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1951-11-16;06:00:00;0.03;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1951-11-17;06:00:00;0.00;G;;Tidsperiod (fr.o.m.) = 1951-11-01 00:00:00 (UTC)
1951-12-01;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 1986-01-31 23:59:59 (UTC)
1951-12-02;06:00:00;0.00;G;;Samplingstid = Ej angivet
1951-12-03;06:00:00;0.00;G;;
1951-12-04;06:00:00;0.03;G;;Kvalitetskoderna:
1951-12-06;06:00:00;0.00;G;;Grön (G) = Kontrollerade och godkända värden.
1951-12-07;06:00:00;0.00;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1951-12-08;06:00:00;0.00;G;;
1951-12-09;06:00:00;0.00;G;;Nätinformation:
1951-12-10;06:00:00;0.07;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1951-12-11;06:00:00;0.07;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1951-12-12;06:00:00;0.07;G;;
1951-12-13;06:00:00;0.05;G;;Möjliga orsaker till saknade data:
1951-12-14;06:00:00;0.04;G;;– stationen eller givaren har varit ur funktion.
1951-12-15;06:00:00;0.01;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1951-12-16;06:00:00;0.00;G
1951-12-17;06:00:00;0.00;G
1951-12-18;06:00:00;0.00;G
1951-12-19;06:00:00;0.00;G
1951-12-20;06:00:00;0.00;G
1951-12-21;06:00:00;0.00;G
1951-12-22;06:00:00;0.00;G
1951-12-23;06:00:00;0.00;G
1951-12-24;06:00:00;0.00;G
1951-12-25;06:00:00;0.00;G
1951-12-26;06:00:00;0.00;G
1951-12-27;06:00:00;0.00;G
