Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Hållö;81630;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-01-01 00:00:00;1969-12-31 23:59:59;16.0;58.3333;11.2166

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1961-01-10;06:00:00;0.05;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1961-01-28;06:00:00;0.05;Y;;Tidsperiod (fr.o.m.) = 1961-01-01 00:00:00 (UTC)
1961-02-04;06:00:00;0.00;Y;;Tidsperiod (t.o.m.) = 1969-12-31 23:59:59 (UTC)
1961-02-05;06:00:00;0.00;Y;;Samplingstid = Ej angivet
1961-02-06;06:00:00;0.02;Y;;
1962-03-02;06:00:00;0.00;Y;;Kvalitetskoderna:
1962-03-03;06:00:00;0.02;Y;;Grön (G) = Kontrollerade och godkända värden.
1962-03-04;06:00:00;0.03;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1962-03-05;06:00:00;0.03;Y;;
1962-03-06;06:00:00;0.04;Y;;Nätinformation:
1962-03-07;06:00:00;0.03;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1962-03-08;06:00:00;0.03;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1962-03-09;06:00:00;0.01;Y;;
1962-03-10;06:00:00;0.01;Y;;Möjliga orsaker till saknade data:
1962-03-11;06:00:00;0.03;Y;;– stationen eller givaren har varit ur funktion.
1962-03-12;06:00:00;0.03;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1962-03-13;06:00:00;0.03;Y
1962-03-14;06:00:00;0.01;Y
1962-03-15;06:00:00;0.01;Y
1962-03-16;06:00:00;0.00;Y
1962-03-17;06:00:00;0.00;Y
1962-03-18;06:00:00;0.00;Y
1962-03-19;06:00:00;0.00;Y
1962-03-20;06:00:00;0.00;Y
