Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Herrberga;85210;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1977-12-01 00:00:00;2007-04-30 23:59:59;90.0;58.3935;15.2184

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1977-12-07;06:00:00;0.15;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1977-12-08;06:00:00;0.09;Y;;Tidsperiod (fr.o.m.) = 1977-12-01 00:00:00 (UTC)
1977-12-12;06:00:00;0.11;Y;;Tidsperiod (t.o.m.) = 2007-04-30 23:59:59 (UTC)
1978-01-04;06:00:00;0.12;Y;;Samplingstid = Ej angivet
1978-02-08;06:00:00;0.08;Y;;
1978-02-11;06:00:00;0.15;Y;;Kvalitetskoderna:
1978-02-23;06:00:00;0.30;Y;;Grön (G) = Kontrollerade och godkända värden.
1980-11-13;06:00:00;0.10;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1980-11-16;06:00:00;0.00;Y;;
1980-11-17;06:00:00;0.00;Y;;Nätinformation:
1981-01-04;06:00:00;0.00;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1981-01-05;06:00:00;0.00;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1981-01-06;06:00:00;0.00;Y;;
1981-01-07;06:00:00;0.00;Y;;Möjliga orsaker till saknade data:
1981-01-08;06:00:00;0.00;Y;;– stationen eller givaren har varit ur funktion.
1981-02-04;06:00:00;0.00;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1981-02-05;06:00:00;0.00;Y
1981-02-06;06:00:00;0.00;Y
1981-02-07;06:00:00;0.00;Y
1981-02-22;06:00:00;0.10;Y
1981-03-09;06:00:00;0.00;Y
1981-03-10;06:00:00;0.00;Y
1981-03-11;06:00:00;0.00;Y
1981-03-12;06:00:00;0.00;Y
1981-03-13;06:00:00;0.00;Y
1981-03-22;06:00:00;0.00;Y
1981-03-24;06:00:00;0.00;Y
1981-03-26;06:00:00;0.00;Y
1981-03-27;06:00:00;0.00;Y
1981-03-28;06:00:00;0.00;Y
1981-04-30;06:00:00;0.00;Y
1983-04-03;06:00:00;0.00;Y
1984-01-08;06:00:00;0.09;Y
1984-01-12;06:00:00;0.01;Y
1984-01-25;06:00:00;0.09;Y
1984-01-31;06:00:00;0.16;Y
1984-12-30;06:00:00;0.04;Y
1985-01-10;06:00:00;0.07;Y
1985-01-20;06:00:00;0.16;Y
1985-01-23;06:00:00;0.30;Y
1985-01-26;06:00:00;0.35;Y
1985-12-06;06:00:00;0.24;Y
1986-01-03;06:00:00;0.17;Y
1986-01-05;06:00:00;0.21;Y
1988-01-24;06:00:00;0.10;Y
1988-02-29;06:00:00;0.18;Y
1990-12-22;06:00:00;0.09;G
1993-01-14;06:00:00;0.10;G
1993-01-28;06:00:00;0.22;G
1993-01-30;06:00:00;0.22;G
1993-02-02;06:00:00;0.10;G
1993-03-01;06:00:00;0.07;G
1993-11-21;06:00:00;0.06;G
1993-11-28;06:00:00;0.09;G
1993-12-12;06:00:00;0.05;G
1993-12-28;06:00:00;0.22;G
1993-12-31;06:00:00;0.26;G
1994-01-02;06:00:00;0.27;G
1994-01-05;06:00:00;0.24;G
1994-01-08;06:00:00;0.10;G
1994-02-04;06:00:00;0.07;G
1994-02-10;06:00:00;0.12;G
1994-02-22;06:00:00;0.14;G
1994-02-24;06:00:00;0.18;G
1994-03-03;06:00:00;0.21;G
1994-12-17;06:00:00;0.06;G
1995-01-06;06:00:00;0.02;G
1995-01-10;06:00:00;0.13;G
1995-01-12;06:00:00;0.18;G
1995-01-23;06:00:00;0.06;G
1995-01-30;06:00:00;0.09;G
1995-11-16;06:00:00;0.16;G
1995-11-18;06:00:00;0.35;G
1995-11-28;06:00:00;0.05;G
1995-12-08;06:00:00;0.03;G
1996-01-04;06:00:00;0.07;G
1996-01-09;06:00:00;0.12;G
1996-02-10;06:00:00;0.03;G
1996-02-14;06:00:00;0.06;G
1996-02-19;06:00:00;0.13;G
1996-03-30;06:00:00;0.08;G
1996-12-01;06:00:00;0.09;G
1996-12-16;06:00:00;0.09;G
1996-12-19;06:00:00;0.27;G
1996-12-28;06:00:00;0.24;G
1997-01-03;06:00:00;0.24;G
1997-02-14;06:00:00;0.15;G
1997-02-20;06:00:00;0.13;G
1997-11-03;06:00:00;0.04;G
1997-11-06;06:00:00;0.03;G
1997-11-30;06:00:00;0.07;G
1998-01-07;06:00:00;0.05;G
1998-01-08;06:00:00;0.10;G
1998-01-09;06:00:00;0.13;G
1998-02-03;06:00:00;0.11;G
1998-02-05;06:00:00;0.17;G
1998-03-05;06:00:00;0.04;G
1998-03-07;06:00:00;0.07;G
1998-03-11;06:00:00;0.10;G
1998-11-25;06:00:00;0.10;G
1998-12-05;06:00:00;0.13;G
1998-12-06;06:00:00;0.20;G
1998-12-09;06:00:00;0.23;G
1998-12-14;06:00:00;0.29;G
1999-01-27;06:00:00;0.21;G
1999-03-24;06:00:00;0.07;G
1999-12-15;06:00:00;0.11;G
1999-12-19;06:00:00;0.07;G
1999-12-30;06:00:00;0.05;G
2000-01-01;06:00:00;0.12;G
2000-03-09;06:00:00;0.06;G
2000-03-27;06:00:00;0.13;G
2000-12-29;06:00:00;0.19;G
2000-12-30;06:00:00;0.23;G
2001-01-03;06:00:00;0.24;G
2001-01-04;06:00:00;0.17;G
2001-01-06;06:00:00;0.11;G
2001-01-07;06:00:00;0.07;G
2001-01-08;06:00:00;0.02;G
2001-01-24;06:00:00;0.05;G
2001-02-01;06:00:00;0.05;G
2001-02-06;06:00:00;0.08;G
2001-02-25;06:00:00;0.03;G
2001-02-28;06:00:00;0.21;G
2001-03-01;06:00:00;0.25;G
2001-03-04;06:00:00;0.19;G
2001-04-20;06:00:00;0.02;G
2002-01-07;06:00:00;0.06;G
2002-01-24;06:00:00;0.06;G
2002-01-25;06:00:00;0.02;G
2002-01-27;06:00:00;0.12;G
2002-01-31;06:00:00;0.11;G
2002-02-01;06:00:00;0.03;G
2002-02-13;06:00:00;0.01;G
2002-02-24;06:00:00;0.02;G
2002-03-01;06:00:00;0.23;G
2002-03-04;06:00:00;0.22;G
2002-03-07;06:00:00;0.01;G
2002-11-13;06:00:00;0.04;G
2002-11-21;06:00:00;0.01;G
2002-12-01;06:00:00;0.04;G
2002-12-02;06:00:00;0.06;G
2002-12-05;06:00:00;0.05;G
2002-12-06;06:00:00;0.05;G
2002-12-08;06:00:00;0.05;G
2002-12-17;06:00:00;0.05;G
2002-12-18;06:00:00;0.05;G
2002-12-20;06:00:00;0.01;G
2002-12-29;06:00:00;0.08;G
2002-12-30;06:00:00;0.11;G
2002-12-31;06:00:00;0.12;G
2003-01-02;06:00:00;0.14;G
2003-01-03;06:00:00;0.14;G
2003-01-07;06:00:00;0.17;G
2003-01-10;06:00:00;0.16;G
2003-01-12;06:00:00;0.11;G
2003-01-13;06:00:00;0.07;G
2003-01-29;06:00:00;0.02;G
2003-02-01;06:00:00;0.02;G
2003-02-04;06:00:00;0.05;G
2003-02-05;06:00:00;0.09;G
2003-02-08;06:00:00;0.09;G
2003-02-15;06:00:00;0.02;G
2003-02-18;06:00:00;0.06;G
2003-02-20;06:00:00;0.04;G
2003-02-24;06:00:00;0.04;G
