Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Spånsberget;105220;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1964-11-01 00:00:00;1986-04-30 23:59:59;495.0;60.3828;15.1418

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1964-11-30;06:00:00;0.14;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1964-12-15;06:00:00;0.35;G;;Tidsperiod (fr.o.m.) = 1964-11-01 00:00:00 (UTC)
1964-12-31;06:00:00;0.45;G;;Tidsperiod (t.o.m.) = 1986-04-30 23:59:59 (UTC)
1965-01-16;06:00:00;0.45;G;;Samplingstid = Ej angivet
1965-01-31;06:00:00;1.00;G;;
1965-03-15;06:00:00;0.75;G;;Kvalitetskoderna:
1965-03-20;06:00:00;0.90;G;;Grön (G) = Kontrollerade och godkända värden.
1965-03-31;06:00:00;0.60;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1965-04-15;06:00:00;0.50;G;;
1965-04-30;06:00:00;0.00;G;;Nätinformation:
1965-12-05;06:00:00;0.35;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1965-12-11;06:00:00;0.40;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1965-12-15;06:00:00;0.45;G;;
1965-12-20;06:00:00;0.44;G;;Möjliga orsaker till saknade data:
1965-12-25;06:00:00;0.76;G;;– stationen eller givaren har varit ur funktion.
1966-01-05;06:00:00;0.62;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1966-01-10;06:00:00;0.70;G
1966-01-15;06:00:00;0.72;G
1966-01-30;06:00:00;0.80;G
1966-02-04;06:00:00;1.00;G
1966-02-15;06:00:00;1.00;G
1966-02-20;06:00:00;1.00;G
1966-02-25;06:00:00;1.00;G
1966-03-15;06:00:00;0.70;G
1966-03-20;06:00:00;0.65;G
1966-03-24;06:00:00;0.80;G
1966-04-06;06:00:00;1.05;G
1966-04-20;06:00:00;0.95;G
1966-04-27;06:00:00;0.70;G
1966-11-25;06:00:00;0.09;G
1966-12-11;06:00:00;0.35;G
1966-12-21;06:00:00;0.49;G
1967-01-05;06:00:00;0.61;G
1967-01-09;06:00:00;0.66;G
1967-01-15;06:00:00;0.65;G
1967-01-27;06:00:00;0.60;G
1967-02-01;06:00:00;1.05;G
1967-04-18;06:00:00;0.45;G
1967-12-12;06:00:00;0.04;G
1968-01-05;06:00:00;0.30;G
1968-02-01;06:00:00;0.40;G
1968-02-27;06:00:00;0.60;G
1968-11-29;06:00:00;0.30;G
1969-01-30;06:00:00;0.90;Y
1969-02-18;06:00:00;1.00;Y
1969-02-28;06:00:00;0.78;Y
1969-03-31;06:00:00;0.90;Y
1969-04-25;06:00:00;0.55;Y
1969-11-05;06:00:00;0.09;Y
1969-11-13;06:00:00;0.08;Y
1969-11-19;06:00:00;0.11;Y
1969-11-26;06:00:00;0.15;Y
1969-12-05;06:00:00;0.17;Y
1969-12-12;06:00:00;0.24;Y
1969-12-18;06:00:00;0.33;Y
1969-12-31;06:00:00;0.40;Y
1970-01-02;06:00:00;0.38;Y
1970-01-08;06:00:00;0.38;Y
1970-01-19;06:00:00;0.40;Y
1970-01-31;06:00:00;0.43;Y
1970-02-01;06:00:00;0.43;Y
1970-02-08;06:00:00;0.43;Y
1970-02-16;06:00:00;0.45;Y
1970-02-28;06:00:00;0.45;Y
1970-03-02;06:00:00;0.45;Y
1970-03-12;06:00:00;0.58;Y
1970-03-23;06:00:00;0.75;Y
1970-04-03;06:00:00;1.04;Y
1970-04-10;06:00:00;1.04;Y
1970-04-17;06:00:00;1.00;Y
1970-04-28;06:00:00;0.80;Y
1970-11-06;06:00:00;0.15;Y
1970-11-13;06:00:00;0.20;Y
1970-11-19;06:00:00;0.10;Y
1970-11-26;06:00:00;0.10;Y
1970-12-04;06:00:00;0.10;Y
1971-01-01;06:00:00;0.00;Y
1971-01-07;06:00:00;0.00;Y
1971-01-14;06:00:00;0.00;Y
1971-01-30;06:00:00;0.05;Y
1971-02-12;06:00:00;0.09;Y
1971-02-19;06:00:00;0.18;Y
1971-02-26;06:00:00;0.27;Y
1971-03-12;06:00:00;0.30;Y
1971-03-19;06:00:00;0.47;Y
1971-03-26;06:00:00;0.45;Y
1971-04-02;06:00:00;0.43;Y
1971-04-19;06:00:00;0.16;Y
1971-11-05;06:00:00;0.15;Y
1971-11-12;06:00:00;0.12;Y
1971-11-26;06:00:00;0.03;Y
1971-12-03;06:00:00;0.15;Y
1971-12-10;06:00:00;0.15;Y
1971-12-17;06:00:00;0.10;Y
1971-12-30;06:00:00;0.08;Y
1972-01-07;06:00:00;0.08;Y
1972-01-21;06:00:00;0.23;Y
1972-01-28;06:00:00;0.30;Y
1972-02-07;06:00:00;0.48;Y
1972-02-14;06:00:00;0.52;Y
1972-02-18;06:00:00;0.52;Y
1972-03-03;06:00:00;0.48;Y
1972-03-14;06:00:00;0.40;Y
1972-03-24;06:00:00;0.20;Y
1972-03-30;06:00:00;0.49;Y
1972-04-07;06:00:00;0.45;Y
1972-04-14;06:00:00;0.32;Y
1972-04-30;06:00:00;0.00;Y
1972-05-01;06:00:00;0.00;Y
1972-05-02;06:00:00;0.00;Y
1972-05-03;06:00:00;0.00;Y
1972-05-04;06:00:00;0.00;Y
1972-10-19;06:00:00;0.00;Y
1972-10-27;06:00:00;0.00;Y
1972-11-24;06:00:00;0.35;Y
1972-12-03;06:00:00;0.00;Y
1972-12-08;06:00:00;0.00;Y
1972-12-09;06:00:00;0.00;Y
1972-12-12;06:00:00;0.00;Y
1972-12-13;06:00:00;0.00;Y
1972-12-26;06:00:00;0.00;Y
1972-12-27;06:00:00;0.00;Y
1972-12-28;06:00:00;0.00;Y
1972-12-29;06:00:00;0.00;Y
1972-12-30;06:00:00;0.00;Y
1972-12-31;06:00:00;0.00;Y
1973-01-01;06:00:00;0.00;Y
1973-01-02;06:00:00;0.00;Y
1973-01-16;06:00:00;0.00;Y
1973-01-17;06:00:00;0.00;Y
1973-01-19;06:00:00;0.10;Y
1973-01-26;06:00:00;0.25;Y
1973-02-02;06:00:00;0.24;Y
1973-02-16;06:00:00;0.39;Y
1973-02-23;06:00:00;0.54;Y
1973-03-02;06:00:00;0.51;Y
1973-03-13;06:00:00;0.40;Y
1973-03-23;06:00:00;0.20;Y
1973-03-30;06:00:00;0.00;Y
1973-04-30;06:00:00;0.00;Y
1973-05-01;06:00:00;0.00;Y
1973-05-02;06:00:00;0.00;Y
1973-05-19;06:00:00;0.00;Y
1973-05-20;06:00:00;0.00;Y
1973-10-13;06:00:00;0.00;Y
1973-10-14;06:00:00;0.00;Y
1973-10-15;06:00:00;0.00;Y
1973-10-16;06:00:00;0.00;Y
1973-10-17;06:00:00;0.00;Y
1973-10-18;06:00:00;0.00;Y
1973-10-19;06:00:00;0.00;Y
1973-10-20;06:00:00;0.00;Y
1973-10-29;06:00:00;0.00;Y
1973-10-31;06:00:00;0.00;Y
1973-11-01;06:00:00;0.00;Y
1973-11-12;06:00:00;0.00;Y
1973-11-30;06:00:00;0.25;Y
1973-12-07;06:00:00;0.32;Y
1973-12-14;06:00:00;0.30;Y
1973-12-21;06:00:00;0.50;Y
1973-12-28;06:00:00;0.40;Y
1974-01-11;06:00:00;0.25;Y
1974-01-18;06:00:00;0.40;Y
1974-01-25;06:00:00;0.40;Y
1974-02-01;06:00:00;0.50;Y
1974-02-09;06:00:00;0.50;Y
1974-02-15;06:00:00;0.40;Y
1974-02-22;06:00:00;0.40;Y
1974-03-01;06:00:00;0.40;Y
1974-03-08;06:00:00;0.37;Y
1974-03-15;06:00:00;0.37;Y
1974-03-22;06:00:00;0.52;Y
1974-03-29;06:00:00;0.40;Y
1974-04-05;06:00:00;0.02;Y
1974-04-09;06:00:00;0.00;Y
1974-04-10;06:00:00;0.00;Y
1974-04-11;06:00:00;0.00;Y
1974-04-12;06:00:00;0.00;Y
1974-04-13;06:00:00;0.00;Y
1974-04-14;06:00:00;0.00;Y
1974-04-15;06:00:00;0.00;Y
1974-04-16;06:00:00;0.00;Y
1974-04-17;06:00:00;0.00;Y
1974-10-10;06:00:00;0.00;Y
1974-10-11;06:00:00;0.06;Y
1974-10-14;06:00:00;0.00;Y
1974-10-15;06:00:00;0.00;Y
1974-10-16;06:00:00;0.00;Y
1974-10-20;06:00:00;0.07;Y
1974-10-23;06:00:00;0.00;Y
1974-10-24;06:00:00;0.00;Y
1974-10-30;06:00:00;0.10;Y
1974-11-04;06:00:00;0.05;Y
1974-11-07;06:00:00;0.08;Y
1974-11-12;06:00:00;0.00;Y
1974-11-17;06:00:00;0.07;Y
1974-11-19;06:00:00;0.00;Y
1974-11-21;06:00:00;0.00;Y
1974-11-26;06:00:00;0.08;Y
1974-11-30;06:00:00;0.15;Y
1974-12-02;06:00:00;0.15;Y
1974-12-14;06:00:00;0.18;Y
1974-12-20;06:00:00;0.27;Y
1974-12-24;06:00:00;0.00;Y
1974-12-25;06:00:00;0.00;Y
1974-12-30;06:00:00;0.41;Y
1975-01-03;06:00:00;0.11;Y
1975-01-06;06:00:00;0.00;Y
1975-01-07;06:00:00;0.00;Y
1975-01-08;06:00:00;0.00;Y
1975-01-09;06:00:00;0.00;Y
1975-01-10;06:00:00;0.08;Y
1975-01-14;06:00:00;0.00;Y
1975-01-15;06:00:00;0.00;Y
1975-01-16;06:00:00;0.00;Y
1975-01-17;06:00:00;0.00;Y
1975-01-23;06:00:00;0.14;Y
1975-01-31;06:00:00;0.30;Y
1975-02-07;06:00:00;0.25;Y
1975-02-14;06:00:00;0.25;Y
1975-02-27;06:00:00;0.24;Y
1975-03-07;06:00:00;0.16;Y
1975-03-14;06:00:00;0.12;Y
1975-03-21;06:00:00;0.12;Y
1975-03-27;06:00:00;0.35;Y
1975-04-04;06:00:00;0.38;Y
1975-04-17;06:00:00;0.44;Y
1975-04-27;06:00:00;0.00;Y
1975-04-28;06:00:00;0.00;Y
1975-04-29;06:00:00;0.00;Y
1975-04-30;06:00:00;0.00;Y
1975-11-17;06:00:00;0.00;Y
1975-12-05;06:00:00;0.33;Y
1975-12-18;06:00:00;0.25;Y
1976-01-09;06:00:00;0.30;Y
1976-01-16;06:00:00;0.25;Y
1976-01-23;06:00:00;0.35;Y
1976-01-30;06:00:00;0.34;Y
1976-02-05;06:00:00;0.34;Y
1976-02-13;06:00:00;0.37;Y
1976-02-27;06:00:00;0.19;Y
1976-03-12;06:00:00;0.22;Y
1976-03-19;06:00:00;0.25;Y
1976-03-31;06:00:00;0.15;Y
1976-04-18;06:00:00;0.00;Y
1976-04-25;06:00:00;0.00;Y
1976-04-28;06:00:00;0.00;Y
1976-04-30;06:00:00;0.00;Y
1976-05-01;06:00:00;0.00;Y
1976-05-02;06:00:00;0.00;Y
1976-11-08;06:00:00;0.00;Y
1976-11-16;06:00:00;0.00;Y
1976-11-17;06:00:00;0.00;Y
1976-11-18;06:00:00;0.00;Y
1976-11-19;06:00:00;0.00;Y
1976-12-13;06:00:00;0.55;Y
1976-12-30;06:00:00;0.65;Y
1977-01-14;06:00:00;0.82;Y
1977-01-21;06:00:00;0.92;Y
1977-01-28;06:00:00;1.02;Y
1977-02-11;06:00:00;0.97;Y
1977-02-18;06:00:00;0.98;Y
