Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Väddö;98590;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1959-01-31 23:59:59;10.0;59.9833;18.8166

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-01-01;06:00:00;0.04;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1947-01-10;06:00:00;0.11;G;;Tidsperiod (fr.o.m.) = 1945-01-01 00:00:00 (UTC)
1947-01-15;06:00:00;0.16;G;;Tidsperiod (t.o.m.) = 1959-01-31 23:59:59 (UTC)
1947-01-20;06:00:00;0.01;G;;Samplingstid = Ej angivet
1947-01-25;06:00:00;0.04;G;;
1947-01-31;06:00:00;0.03;G;;Kvalitetskoderna:
1947-02-01;06:00:00;0.03;G;;Grön (G) = Kontrollerade och godkända värden.
1947-02-10;06:00:00;0.06;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1947-02-20;06:00:00;0.05;G;;
1947-02-28;06:00:00;0.06;G;;Nätinformation:
1947-03-01;06:00:00;0.06;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1947-03-10;06:00:00;0.18;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1947-03-20;06:00:00;0.20;G;;
1947-03-31;06:00:00;0.08;G;;Möjliga orsaker till saknade data:
1947-04-01;06:00:00;0.08;G;;– stationen eller givaren har varit ur funktion.
1947-04-10;06:00:00;0.00;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1947-04-18;06:00:00;0.00;G
1947-11-09;06:00:00;0.03;G
1947-11-15;06:00:00;0.06;G
1947-11-30;06:00:00;0.10;G
1947-12-15;06:00:00;0.04;G
1947-12-23;06:00:00;0.12;G
1947-12-31;06:00:00;0.21;G
1948-01-02;06:00:00;0.29;G
1948-01-10;06:00:00;0.53;G
1948-01-20;06:00:00;0.44;G
1948-01-22;06:00:00;0.64;G
1948-01-31;06:00:00;0.50;G
1948-02-02;06:00:00;0.28;G
1948-02-10;06:00:00;0.27;G
1948-02-20;06:00:00;0.24;G
1948-02-29;06:00:00;0.23;G
1948-03-01;06:00:00;0.23;G
1948-03-10;06:00:00;0.17;G
1948-03-20;06:00:00;0.14;G
1948-03-30;06:00:00;0.00;G
1948-04-01;06:00:00;0.00;G
1948-04-08;06:00:00;0.00;G
1948-11-12;06:00:00;0.06;G
1948-11-21;06:00:00;0.00;G
1949-01-10;06:00:00;0.03;G
1949-01-20;06:00:00;0.07;G
1949-01-31;06:00:00;0.00;G
1949-02-27;06:00:00;0.07;G
1949-03-01;06:00:00;0.08;G
1949-03-10;06:00:00;0.06;G
1949-03-20;06:00:00;0.07;G
1949-03-31;06:00:00;0.00;G
1950-01-03;06:00:00;0.12;G
1950-01-06;06:00:00;0.14;G
1950-01-13;06:00:00;0.22;G
1950-01-20;06:00:00;0.19;G
1950-01-30;06:00:00;0.17;G
1950-02-01;06:00:00;0.17;G
1950-02-14;06:00:00;0.16;G
1950-02-22;06:00:00;0.11;G
1950-02-28;06:00:00;0.10;G
1950-03-01;06:00:00;0.10;G
1950-03-10;06:00:00;0.05;G
1950-03-26;06:00:00;0.00;G
1950-11-09;06:00:00;0.03;G
1950-11-13;06:00:00;0.00;G
1950-11-20;06:00:00;0.04;G
1950-11-30;06:00:00;0.00;G
1950-12-08;06:00:00;0.19;G
1950-12-17;06:00:00;0.00;G
1950-12-29;06:00:00;0.16;G
1951-01-01;06:00:00;0.16;G
1951-01-05;06:00:00;0.22;G
1951-01-14;06:00:00;0.24;G
1951-01-24;06:00:00;0.21;G
1951-01-31;06:00:00;0.19;G
1951-02-01;06:00:00;0.19;G
1951-02-10;06:00:00;0.15;G
1951-02-21;06:00:00;0.17;G
1951-02-28;06:00:00;0.20;G
1951-03-01;06:00:00;0.20;G
1951-03-10;06:00:00;0.21;G
1951-03-25;06:00:00;0.49;G
1951-03-31;06:00:00;0.46;G
1951-04-01;06:00:00;0.46;G
1951-04-09;06:00:00;0.14;G
1951-04-14;06:00:00;0.05;G
1951-04-16;06:00:00;0.00;G
1951-04-23;06:00:00;0.00;G
1951-11-16;06:00:00;0.09;G
1952-01-19;06:00:00;0.11;G
1952-01-31;06:00:00;0.20;G
1952-02-01;06:00:00;0.20;G
1952-02-15;06:00:00;0.27;G
1952-02-19;06:00:00;0.36;G
1952-02-29;06:00:00;0.26;G
1952-03-01;06:00:00;0.29;G
1952-03-10;06:00:00;0.20;G
1952-03-20;06:00:00;0.26;G
1952-03-31;06:00:00;0.39;G
1952-04-01;06:00:00;0.39;G
1952-04-10;06:00:00;0.10;G
1952-04-13;06:00:00;0.00;G
1952-04-18;06:00:00;0.00;G
1952-11-04;06:00:00;0.13;G
1952-11-10;06:00:00;0.14;G
1952-11-14;06:00:00;0.00;G
1952-11-22;06:00:00;0.00;G
