Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Ålandsdal;97700;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1952-01-01 00:00:00;1959-11-30 23:59:59;40.0;59.8663;17.2799

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1952-01-01;06:00:00;0.00;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1952-01-02;06:00:00;0.00;G;;Tidsperiod (fr.o.m.) = 1952-01-01 00:00:00 (UTC)
1952-01-08;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 1959-11-30 23:59:59 (UTC)
1952-01-09;06:00:00;0.00;G;;Samplingstid = Ej angivet
1952-01-10;06:00:00;0.00;G;;
1952-01-16;06:00:00;0.00;G;;Kvalitetskoderna:
1952-01-17;06:00:00;0.00;G;;Grön (G) = Kontrollerade och godkända värden.
1952-01-18;06:00:00;0.00;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1952-02-01;06:00:00;0.14;G;;
1952-02-15;06:00:00;0.17;G;;Nätinformation:
1952-03-15;06:00:00;0.00;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1952-03-31;06:00:00;0.00;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1952-04-01;06:00:00;0.02;G;;
1952-04-02;06:00:00;0.02;G;;Möjliga orsaker till saknade data:
1952-04-04;06:00:00;0.00;G;;– stationen eller givaren har varit ur funktion.
1952-04-09;06:00:00;0.00;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1952-11-23;06:00:00;0.35;G
1952-11-25;06:00:00;0.00;G
1952-11-30;06:00:00;0.03;G
1952-12-01;06:00:00;0.03;G
1952-12-02;06:00:00;0.05;G
1952-12-14;06:00:00;0.15;G
1952-12-31;06:00:00;0.20;G
1953-01-01;06:00:00;0.20;G
1953-01-07;06:00:00;0.21;G
1953-01-10;06:00:00;0.24;G
1953-01-16;06:00:00;0.00;G
1953-01-29;06:00:00;0.06;G
1953-02-01;06:00:00;0.15;G
1953-02-03;06:00:00;0.19;G
1953-02-05;06:00:00;0.26;G
1953-02-12;06:00:00;0.32;G
1953-02-26;06:00:00;0.17;G
1953-12-28;06:00:00;0.05;G
1954-01-02;06:00:00;0.00;G
1954-01-04;06:00:00;0.03;G
1954-01-09;06:00:00;0.08;G
1954-01-17;06:00:00;0.05;G
1954-01-20;06:00:00;0.17;G
1954-01-21;06:00:00;0.23;G
1954-02-01;06:00:00;0.23;G
1954-02-28;06:00:00;0.26;G
1954-03-05;06:00:00;0.39;G
1954-03-14;06:00:00;0.30;G
1954-03-20;06:00:00;0.25;G
1954-04-04;06:00:00;0.00;G
1954-12-10;06:00:00;0.00;G
1954-12-31;06:00:00;0.06;G
1955-01-01;06:00:00;0.06;G
1955-01-17;06:00:00;0.20;G
1955-01-27;06:00:00;0.00;G
1955-02-01;06:00:00;0.00;G
1955-02-13;06:00:00;0.00;G
1955-02-15;06:00:00;0.10;G
1955-02-28;06:00:00;0.12;G
1955-03-13;06:00:00;0.00;G
1955-03-29;06:00:00;0.00;G
1955-04-01;06:00:00;0.00;G
1955-04-09;06:00:00;0.00;G
1955-04-21;06:00:00;0.10;G
1955-04-22;06:00:00;0.00;G
1955-04-23;06:00:00;0.00;G
1955-10-16;06:00:00;0.05;G
1955-10-18;06:00:00;0.00;G
1955-10-19;06:00:00;0.00;G
1955-10-30;06:00:00;0.12;G
1955-12-13;06:00:00;0.00;G
1955-12-29;06:00:00;0.00;G
1956-01-07;06:00:00;0.00;G
1956-01-08;06:00:00;0.00;G
1956-04-02;06:00:00;0.00;G
1956-12-13;06:00:00;0.00;G
1956-12-14;06:00:00;0.00;G
1956-12-26;06:00:00;0.00;G
1957-01-05;06:00:00;0.00;G
1957-01-30;06:00:00;0.00;G
1957-02-02;06:00:00;0.00;G
1957-02-06;06:00:00;0.00;G
1957-02-08;06:00:00;0.00;G
1957-11-23;06:00:00;0.00;G
1957-12-07;06:00:00;0.00;G
1957-12-08;06:00:00;0.00;G
1957-12-21;06:00:00;0.00;G
1958-04-13;06:00:00;0.00;G
1958-04-16;06:00:00;0.00;G
1958-04-21;06:00:00;0.00;G
1958-12-21;06:00:00;0.00;G
1959-11-20;06:00:00;0.00;G
