Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Gysinge;106170;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1894-10-01 00:00:00;1999-04-30 23:59:59;63.0;60.2836;16.8857

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1954-12-31;06:00:00;0.06;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1958-12-31;06:00:00;0.25;G;;Tidsperiod (fr.o.m.) = 1894-10-01 00:00:00 (UTC)
1959-01-31;06:00:00;0.65;G;;Tidsperiod (t.o.m.) = 1999-04-30 23:59:59 (UTC)
1960-01-31;06:00:00;0.23;G;;Samplingstid = Ej angivet
1962-12-31;06:00:00;0.13;G;;
1963-01-30;06:00:00;0.34;G;;Kvalitetskoderna:
1963-11-27;06:00:00;0.09;G;;Grön (G) = Kontrollerade och godkända värden.
1963-12-28;06:00:00;0.16;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1964-03-07;06:00:00;0.15;G;;
1965-02-28;06:00:00;0.35;G;;Nätinformation:
1965-12-29;06:00:00;0.60;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1966-01-23;06:00:00;0.65;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1966-02-27;06:00:00;0.95;G;;
1967-01-18;06:00:00;0.40;G;;Möjliga orsaker till saknade data:
1968-01-30;06:00:00;0.40;G;;– stationen eller givaren har varit ur funktion.
1969-01-03;06:00:00;0.00;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1969-01-05;06:00:00;0.00;Y
1969-01-17;06:00:00;0.50;Y
1969-01-27;06:00:00;0.61;Y
1969-02-24;06:00:00;0.60;Y
1969-04-07;06:00:00;0.00;Y
1969-04-08;06:00:00;0.00;Y
1969-04-09;06:00:00;0.00;Y
1969-04-10;06:00:00;0.00;Y
1969-04-11;06:00:00;0.00;Y
1969-04-12;06:00:00;0.00;Y
1969-04-13;06:00:00;0.00;Y
1969-04-14;06:00:00;0.00;Y
1969-04-15;06:00:00;0.00;Y
1969-04-16;06:00:00;0.00;Y
1969-04-17;06:00:00;0.00;Y
1969-04-18;06:00:00;0.00;Y
1969-04-22;06:00:00;0.00;Y
1969-04-23;06:00:00;0.00;Y
1969-04-24;06:00:00;0.00;Y
1969-04-25;06:00:00;0.00;Y
1969-04-26;06:00:00;0.00;Y
1969-11-04;06:00:00;0.10;Y
1969-11-05;06:00:00;0.10;Y
1969-11-06;06:00:00;0.10;Y
1969-11-07;06:00:00;0.05;Y
1969-11-08;06:00:00;0.05;Y
1969-12-02;06:00:00;0.15;Y
1969-12-03;06:00:00;0.15;Y
1969-12-04;06:00:00;0.15;Y
1969-12-05;06:00:00;0.15;Y
1969-12-06;06:00:00;0.15;Y
1969-12-07;06:00:00;0.15;Y
1969-12-11;06:00:00;0.11;Y
1969-12-23;06:00:00;0.16;Y
