Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Åkers Styckebruk;97150;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1947-03-01 00:00:00;1981-05-31 23:59:59;20.0;59.2511;17.0879

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-03-10;06:00:00;0.23;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1952-11-12;06:00:00;0.01;G;;Tidsperiod (fr.o.m.) = 1947-03-01 00:00:00 (UTC)
1952-11-13;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 1981-05-31 23:59:59 (UTC)
1952-11-26;06:00:00;0.02;G;;Samplingstid = Ej angivet
1952-11-27;06:00:00;0.03;G;;
1952-11-28;06:00:00;0.03;G;;Kvalitetskoderna:
1952-11-29;06:00:00;0.03;G;;Grön (G) = Kontrollerade och godkända värden.
1952-11-30;06:00:00;0.03;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1952-12-01;06:00:00;0.03;G;;
1952-12-10;06:00:00;0.02;G;;Nätinformation:
1952-12-20;06:00:00;0.08;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1952-12-31;06:00:00;0.17;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1953-01-12;06:00:00;0.02;G;;
1953-01-16;06:00:00;0.00;G;;Möjliga orsaker till saknade data:
1953-01-29;06:00:00;0.03;G;;– stationen eller givaren har varit ur funktion.
1953-01-31;06:00:00;0.01;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1953-02-01;06:00:00;0.00;G
1953-02-02;06:00:00;0.10;G
1953-02-03;06:00:00;0.18;G
1953-02-04;06:00:00;0.30;G
1953-02-05;06:00:00;0.53;G
1953-02-09;06:00:00;0.56;G
1953-02-28;06:00:00;0.00;G
1953-03-01;06:00:00;0.00;G
1953-03-16;06:00:00;0.00;G
1953-04-19;06:00:00;0.01;G
1953-04-20;06:00:00;0.00;G
1954-01-09;06:00:00;0.06;G
1954-01-15;06:00:00;0.00;G
1954-01-21;06:00:00;0.36;G
1954-01-31;06:00:00;0.43;G
1954-02-28;06:00:00;0.52;G
1954-03-06;06:00:00;0.60;G
1954-12-09;06:00:00;0.02;G
1954-12-10;06:00:00;0.00;G
1954-12-25;06:00:00;0.03;G
1954-12-31;06:00:00;0.03;G
1955-01-01;06:00:00;0.03;G
1955-01-04;06:00:00;0.04;G
1955-01-08;06:00:00;0.05;G
1955-01-09;06:00:00;0.06;G
1955-01-11;06:00:00;0.15;G
1955-01-16;06:00:00;0.17;G
1955-01-19;06:00:00;0.18;G
1955-01-24;06:00:00;0.19;G
1955-01-26;06:00:00;0.11;G
1955-01-31;06:00:00;0.00;G
1955-02-07;06:00:00;0.01;G
1955-02-08;06:00:00;0.03;G
1955-02-16;06:00:00;0.04;G
1955-02-18;06:00:00;0.30;G
1955-02-19;06:00:00;0.35;G
1955-02-27;06:00:00;0.29;G
1955-03-01;06:00:00;0.28;G
1955-03-13;06:00:00;0.10;G
1955-03-21;06:00:00;0.25;G
1955-03-26;06:00:00;0.33;G
1955-03-30;06:00:00;0.26;G
1955-04-21;06:00:00;0.10;G
1955-04-22;06:00:00;0.06;G
1955-04-25;06:00:00;0.00;G
1955-11-01;06:00:00;0.02;G
1955-11-02;06:00:00;0.00;G
1955-11-30;06:00:00;0.01;G
1956-12-31;06:00:00;0.08;G
1957-01-05;06:00:00;0.00;G
1957-01-23;06:00:00;0.00;G
1957-01-30;06:00:00;0.00;G
1957-01-31;06:00:00;0.00;G
1957-02-02;06:00:00;0.00;G
1957-02-09;06:00:00;0.08;G
1957-02-10;06:00:00;0.10;G
1957-02-13;06:00:00;0.15;G
1957-02-28;06:00:00;0.17;G
1957-03-01;06:00:00;0.17;G
1957-03-12;06:00:00;0.15;G
1957-03-19;06:00:00;0.21;G
1957-03-21;06:00:00;0.29;G
1957-03-26;06:00:00;0.23;G
1957-03-31;06:00:00;0.00;G
1957-04-10;06:00:00;0.05;G
1957-04-12;06:00:00;0.03;G
1957-04-15;06:00:00;0.04;G
1957-04-16;06:00:00;0.02;G
1957-04-17;06:00:00;0.03;G
1957-04-18;06:00:00;0.00;G
1957-11-23;06:00:00;0.03;G
1957-11-26;06:00:00;0.02;G
1957-11-27;06:00:00;0.00;G
1957-11-28;06:00:00;0.00;G
1957-11-29;06:00:00;0.00;G
1957-12-01;06:00:00;0.03;G
1957-12-03;06:00:00;0.02;G
1957-12-04;06:00:00;0.00;G
1957-12-05;06:00:00;0.00;G
1957-12-08;06:00:00;0.05;G
1957-12-09;06:00:00;0.06;G
1957-12-10;06:00:00;0.07;G
1957-12-11;06:00:00;0.07;G
1957-12-12;06:00:00;0.07;G
1957-12-13;06:00:00;0.07;G
1957-12-14;06:00:00;0.07;G
1957-12-15;06:00:00;0.07;G
1957-12-16;06:00:00;0.07;G
1957-12-17;06:00:00;0.06;G
1957-12-20;06:00:00;0.05;G
1957-12-21;06:00:00;0.00;G
1957-12-25;06:00:00;0.01;G
1957-12-26;06:00:00;0.00;G
1957-12-30;06:00:00;0.08;G
1957-12-31;06:00:00;0.08;G
1958-01-01;06:00:00;0.08;G
1958-01-06;06:00:00;0.10;G
1958-01-11;06:00:00;0.11;G
1958-01-13;06:00:00;0.08;G
1958-01-15;06:00:00;0.04;G
1958-01-16;06:00:00;0.03;G
1958-01-17;06:00:00;0.00;G
1958-01-18;06:00:00;0.03;G
1958-01-19;06:00:00;0.05;G
1958-01-20;06:00:00;0.06;G
1958-01-23;06:00:00;0.07;G
1958-01-24;06:00:00;0.08;G
1958-01-27;06:00:00;0.09;G
1958-01-28;06:00:00;0.08;G
1958-01-29;06:00:00;0.00;G
1958-01-30;06:00:00;0.00;G
1958-01-31;06:00:00;0.00;G
1958-02-01;06:00:00;0.00;G
1958-02-03;06:00:00;0.01;G
1958-02-09;06:00:00;0.06;G
1958-02-10;06:00:00;0.07;G
1958-02-12;06:00:00;0.15;G
1958-02-13;06:00:00;0.09;G
1958-02-17;06:00:00;0.12;G
1958-02-18;06:00:00;0.14;G
1958-02-21;06:00:00;0.15;G
1958-02-26;06:00:00;0.23;G
1958-02-27;06:00:00;0.25;G
1958-03-01;06:00:00;0.25;G
1958-03-04;06:00:00;0.28;G
1958-03-05;06:00:00;0.10;G
1958-03-06;06:00:00;0.06;G
1958-03-07;06:00:00;0.22;G
1958-03-11;06:00:00;0.32;G
1958-03-12;06:00:00;0.36;G
1958-03-15;06:00:00;0.40;G
1958-03-31;06:00:00;0.25;G
1958-04-02;06:00:00;0.36;G
1958-04-03;06:00:00;0.32;G
1958-04-04;06:00:00;0.28;G
1958-04-05;06:00:00;0.24;G
1958-04-06;06:00:00;0.20;G
1958-04-07;06:00:00;0.16;G
1958-04-08;06:00:00;0.12;G
1958-04-09;06:00:00;0.10;G
1958-04-10;06:00:00;0.08;G
1958-04-15;06:00:00;0.00;G
