Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Romanäs;85010;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1961-03-31 23:59:59;155.0;58.0694;15.0222

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-03-10;06:00:00;0.38;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1947-11-30;06:00:00;0.12;G;;Tidsperiod (fr.o.m.) = 1945-01-01 00:00:00 (UTC)
1947-12-31;06:00:00;0.15;G;;Tidsperiod (t.o.m.) = 1961-03-31 23:59:59 (UTC)
1948-11-14;06:00:00;0.03;G;;Samplingstid = Ej angivet
1949-03-07;06:00:00;0.04;G;;
1950-01-11;06:00:00;0.10;G;;Kvalitetskoderna:
1950-01-13;06:00:00;0.19;G;;Grön (G) = Kontrollerade och godkända värden.
1950-01-31;06:00:00;0.13;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1950-02-12;06:00:00;0.32;G;;
1950-02-13;06:00:00;0.35;G;;Nätinformation:
1950-02-14;06:00:00;0.41;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1950-02-15;06:00:00;0.43;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1950-02-16;06:00:00;0.52;G;;
1950-02-24;06:00:00;0.07;G;;Möjliga orsaker till saknade data:
1950-11-07;06:00:00;0.01;G;;– stationen eller givaren har varit ur funktion.
1950-12-04;06:00:00;0.02;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1950-12-31;06:00:00;0.31;G
1951-01-01;06:00:00;0.32;G
1951-01-11;06:00:00;0.35;G
1951-01-18;06:00:00;0.28;G
1951-01-31;06:00:00;0.24;G
1951-02-01;06:00:00;0.24;G
1951-02-07;06:00:00;0.26;G
1951-02-28;06:00:00;0.02;G
1951-03-01;06:00:00;0.23;G
1951-03-15;06:00:00;0.32;G
1951-03-16;06:00:00;0.37;G
1951-03-18;06:00:00;0.39;G
1951-03-19;06:00:00;0.41;G
1951-03-20;06:00:00;0.49;G
1951-03-23;06:00:00;0.56;G
1951-03-31;06:00:00;0.42;G
1951-04-01;06:00:00;0.42;G
1951-11-26;06:00:00;0.02;G
1952-01-16;06:00:00;0.00;G
1952-01-20;06:00:00;0.13;G
1952-01-31;06:00:00;0.14;G
1952-02-01;06:00:00;0.15;G
1952-02-11;06:00:00;0.20;G
1952-02-21;06:00:00;0.16;G
1952-02-29;06:00:00;0.00;G
1952-03-01;06:00:00;0.03;G
1952-03-25;06:00:00;0.04;G
1952-04-01;06:00:00;0.02;G
1952-11-17;06:00:00;0.10;G
1952-11-21;06:00:00;0.00;G
1952-11-26;06:00:00;0.11;G
1952-11-27;06:00:00;0.13;G
1952-12-01;06:00:00;0.13;G
1952-12-11;06:00:00;0.00;G
1952-12-26;06:00:00;0.00;G
