Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Lejen;104120;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1951-11-01 00:00:00;1976-11-30 23:59:59;340.0;60.2000;14.4000

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1951-11-15;06:00:00;0.01;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1951-11-16;06:00:00;0.03;G;;Tidsperiod (fr.o.m.) = 1951-11-01 00:00:00 (UTC)
1951-11-17;06:00:00;0.04;G;;Tidsperiod (t.o.m.) = 1976-11-30 23:59:59 (UTC)
1951-11-25;06:00:00;0.10;G;;Samplingstid = Ej angivet
1951-11-26;06:00:00;0.13;G;;
1951-11-27;06:00:00;0.13;G;;Kvalitetskoderna:
1951-11-28;06:00:00;0.01;G;;Grön (G) = Kontrollerade och godkända värden.
1951-11-29;06:00:00;0.01;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1951-11-30;06:00:00;0.02;G;;
1951-12-01;06:00:00;0.01;G;;Nätinformation:
1951-12-02;06:00:00;0.01;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1951-12-03;06:00:00;0.01;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1951-12-04;06:00:00;0.07;G;;
1951-12-05;06:00:00;0.06;G;;Möjliga orsaker till saknade data:
1951-12-06;06:00:00;0.03;G;;– stationen eller givaren har varit ur funktion.
1951-12-07;06:00:00;0.03;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1951-12-08;06:00:00;0.03;G
1951-12-09;06:00:00;0.09;G
1951-12-10;06:00:00;0.09;G
1951-12-11;06:00:00;0.08;G
1951-12-12;06:00:00;0.08;G
1951-12-13;06:00:00;0.08;G
1951-12-14;06:00:00;0.05;G
1951-12-15;06:00:00;0.02;G
1951-12-19;06:00:00;0.00;G
1951-12-20;06:00:00;0.00;G
1951-12-21;06:00:00;0.00;G
1951-12-22;06:00:00;0.00;G
1951-12-23;06:00:00;0.00;G
1951-12-24;06:00:00;0.00;G
1951-12-25;06:00:00;0.00;G
1951-12-26;06:00:00;0.00;G
1951-12-27;06:00:00;0.00;G
1951-12-28;06:00:00;0.00;G
1951-12-29;06:00:00;0.05;G
1951-12-30;06:00:00;0.04;G
1951-12-31;06:00:00;0.12;G
1952-01-01;06:00:00;0.08;G
1952-01-02;06:00:00;0.08;G
1952-01-03;06:00:00;0.08;G
1952-01-04;06:00:00;0.08;G
1952-01-05;06:00:00;0.08;G
1952-01-06;06:00:00;0.08;G
1952-01-07;06:00:00;0.05;G
1952-01-08;06:00:00;0.05;G
1952-01-09;06:00:00;0.00;G
1952-01-10;06:00:00;0.01;G
1952-01-11;06:00:00;0.03;G
1952-01-12;06:00:00;0.11;G
1952-01-31;06:00:00;0.15;G
1952-02-01;06:00:00;0.15;G
1952-02-02;06:00:00;0.28;G
1952-02-03;06:00:00;0.28;G
1952-02-15;06:00:00;0.32;G
1952-02-29;06:00:00;0.32;G
1952-03-01;06:00:00;0.32;G
1952-03-04;06:00:00;0.32;G
1952-03-05;06:00:00;0.38;G
1952-03-11;06:00:00;0.35;G
1952-03-15;06:00:00;0.34;G
1952-03-25;06:00:00;0.43;G
1952-03-31;06:00:00;0.41;G
1952-04-01;06:00:00;0.41;G
1952-04-08;06:00:00;0.21;G
1952-04-10;06:00:00;0.11;G
1952-04-12;06:00:00;0.00;G
1952-04-13;06:00:00;0.00;G
1952-04-14;06:00:00;0.00;G
1952-04-15;06:00:00;0.00;G
1952-04-16;06:00:00;0.00;G
1952-04-17;06:00:00;0.00;G
1952-04-18;06:00:00;0.00;G
1952-04-19;06:00:00;0.00;G
1952-04-20;06:00:00;0.00;G
1952-04-21;06:00:00;0.00;G
1952-04-22;06:00:00;0.00;G
1952-04-23;06:00:00;0.00;G
1952-04-24;06:00:00;0.00;G
1952-05-19;06:00:00;0.01;G
1952-10-07;06:00:00;0.04;G
1952-10-08;06:00:00;0.02;G
1952-10-09;06:00:00;0.00;G
1952-10-12;06:00:00;0.00;G
1952-10-13;06:00:00;0.00;G
1952-10-14;06:00:00;0.02;G
1952-10-15;06:00:00;0.00;G
1952-10-17;06:00:00;0.00;G
1952-10-18;06:00:00;0.00;G
1952-10-19;06:00:00;0.00;G
1952-10-21;06:00:00;0.01;G
1952-10-22;06:00:00;0.03;G
1952-10-23;06:00:00;0.02;G
1952-10-24;06:00:00;0.02;G
1952-10-25;06:00:00;0.02;G
1952-10-26;06:00:00;0.02;G
1952-10-27;06:00:00;0.02;G
1952-10-28;06:00:00;0.01;G
1952-11-19;06:00:00;0.24;G
1952-11-20;06:00:00;0.23;G
1952-11-21;06:00:00;0.23;G
1952-11-22;06:00:00;0.18;G
1952-11-23;06:00:00;0.17;G
1952-11-24;06:00:00;0.17;G
1952-11-30;06:00:00;0.23;G
1952-12-04;06:00:00;0.37;G
1952-12-05;06:00:00;0.36;G
1952-12-06;06:00:00;0.35;G
1952-12-07;06:00:00;0.35;G
1952-12-08;06:00:00;0.35;G
1952-12-12;06:00:00;0.28;G
1952-12-13;06:00:00;0.29;G
1952-12-16;06:00:00;0.34;G
1952-12-17;06:00:00;0.34;G
1952-12-19;06:00:00;0.32;G
1952-12-20;06:00:00;0.32;G
1952-12-21;06:00:00;0.33;G
1952-12-22;06:00:00;0.32;G
1952-12-23;06:00:00;0.32;G
1952-12-24;06:00:00;0.32;G
1952-12-25;06:00:00;0.34;G
1952-12-27;06:00:00;0.39;G
1952-12-28;06:00:00;0.39;G
1952-12-29;06:00:00;0.40;G
1952-12-30;06:00:00;0.43;G
1953-01-03;06:00:00;0.55;G
1953-01-04;06:00:00;0.54;G
1953-01-05;06:00:00;0.52;G
1953-01-06;06:00:00;0.52;G
1953-01-07;06:00:00;0.52;G
1953-01-08;06:00:00;0.50;G
1953-01-09;06:00:00;0.52;G
1953-01-10;06:00:00;0.50;G
1953-01-12;06:00:00;0.50;G
1953-01-14;06:00:00;0.45;G
1953-01-17;06:00:00;0.34;G
1953-01-18;06:00:00;0.34;G
1953-01-19;06:00:00;0.34;G
1953-01-20;06:00:00;0.34;G
1953-01-21;06:00:00;0.34;G
1953-01-22;06:00:00;0.34;G
1953-01-23;06:00:00;0.34;G
1953-01-24;06:00:00;0.34;G
1953-01-25;06:00:00;0.34;G
1953-01-26;06:00:00;0.34;G
1953-01-27;06:00:00;0.35;G
1953-01-28;06:00:00;0.36;G
1953-01-29;06:00:00;0.36;G
1953-01-30;06:00:00;0.36;G
1953-02-03;06:00:00;0.61;G
1953-02-04;06:00:00;0.64;G
1953-02-06;06:00:00;0.69;G
1953-02-07;06:00:00;0.66;G
1953-02-08;06:00:00;0.62;G
1953-02-09;06:00:00;0.61;G
1953-02-10;06:00:00;0.63;G
1953-02-13;06:00:00;0.65;G
1953-02-14;06:00:00;0.65;G
1953-02-15;06:00:00;0.64;G
1953-02-16;06:00:00;0.63;G
1953-02-17;06:00:00;0.63;G
1953-02-18;06:00:00;0.63;G
1953-02-19;06:00:00;0.63;G
1953-02-20;06:00:00;0.63;G
1953-02-21;06:00:00;0.67;G
1953-02-23;06:00:00;0.72;G
1953-02-25;06:00:00;0.70;G
