Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Öjebro;85220;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1947-03-01 00:00:00;1977-04-30 23:59:59;85.0;58.3833;15.2000

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-03-09;06:00:00;0.21;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1947-12-04;06:00:00;0.18;G;;Tidsperiod (fr.o.m.) = 1947-03-01 00:00:00 (UTC)
1947-12-26;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 1977-04-30 23:59:59 (UTC)
1950-01-12;06:00:00;0.15;G;;Samplingstid = Ej angivet
1950-01-13;06:00:00;0.25;G;;
1950-02-16;06:00:00;0.48;G;;Kvalitetskoderna:
1952-03-30;06:00:00;0.02;G;;Grön (G) = Kontrollerade och godkända värden.
1952-11-09;06:00:00;0.04;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1952-11-17;06:00:00;0.05;G;;
1952-11-20;06:00:00;0.00;G;;Nätinformation:
1952-11-26;06:00:00;0.06;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1952-12-09;06:00:00;0.00;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1952-12-31;06:00:00;0.23;G;;
1953-01-04;06:00:00;0.24;G;;Möjliga orsaker till saknade data:
1953-01-31;06:00:00;0.00;G;;– stationen eller givaren har varit ur funktion.
1953-02-06;06:00:00;0.08;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1953-02-14;06:00:00;0.15;G
1953-04-02;06:00:00;0.00;G
1953-04-03;06:00:00;0.00;G
1953-12-20;06:00:00;0.12;G
1954-01-13;06:00:00;0.00;G
1954-01-22;06:00:00;0.10;G
1954-01-27;06:00:00;0.11;G
1954-02-01;06:00:00;0.13;G
1954-02-11;06:00:00;0.14;G
1954-02-18;06:00:00;0.15;G
1954-12-27;06:00:00;0.05;G
1955-01-11;06:00:00;0.10;G
1955-01-28;06:00:00;0.00;G
1955-02-19;06:00:00;0.12;G
1955-03-21;06:00:00;0.07;G
1955-03-27;06:00:00;0.15;G
