Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Säby;81010;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1997-02-28 23:59:59;10.0;58.0201;11.6015

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-01-14;06:00:00;0.16;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1947-01-15;06:00:00;0.10;G;;Tidsperiod (fr.o.m.) = 1945-01-01 00:00:00 (UTC)
1947-01-16;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 1997-02-28 23:59:59 (UTC)
1947-01-23;06:00:00;0.04;G;;Samplingstid = Ej angivet
1947-01-24;06:00:00;0.12;G;;
1947-02-01;06:00:00;0.04;G;;Kvalitetskoderna:
1947-02-06;06:00:00;0.03;G;;Grön (G) = Kontrollerade och godkända värden.
1947-02-25;06:00:00;0.06;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1947-03-15;06:00:00;0.00;G;;
1947-03-17;06:00:00;0.10;G;;Nätinformation:
1947-03-21;06:00:00;0.12;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1947-03-23;06:00:00;0.05;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1947-03-24;06:00:00;0.00;G;;
1947-03-25;06:00:00;0.00;G;;Möjliga orsaker till saknade data:
1947-04-07;06:00:00;0.00;G;;– stationen eller givaren har varit ur funktion.
1947-11-10;06:00:00;0.00;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1947-11-17;06:00:00;0.00;G
1947-11-20;06:00:00;0.07;G
1947-11-21;06:00:00;0.00;G
1947-11-30;06:00:00;0.00;G
1947-12-02;06:00:00;0.00;G
1947-12-20;06:00:00;0.00;G
1948-01-03;06:00:00;0.12;G
1948-01-06;06:00:00;0.07;G
