Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Folkärna;106100;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1955-01-01 00:00:00;1963-04-30 23:59:59;75.0;60.1690;16.3125
1963-11-01 00:00:00;1981-04-24 23:59:59;80.0;60.1690;16.3125
1981-05-01 00:00:00;1996-01-31 23:59:59;68.0;60.1690;16.3125

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1955-01-01;06:00:00;0.03;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1955-01-02;06:00:00;0.03;Y;;Tidsperiod (fr.o.m.) = 1955-01-01 00:00:00 (UTC)
1955-01-03;06:00:00;0.03;Y;;Tidsperiod (t.o.m.) = 1996-01-31 23:59:59 (UTC)
1955-01-04;06:00:00;0.03;Y;;Samplingstid = Ej angivet
1955-01-05;06:00:00;0.03;Y;;
1955-01-06;06:00:00;0.03;Y;;Kvalitetskoderna:
1955-01-07;06:00:00;0.03;Y;;Grön (G) = Kontrollerade och godkända värden.
1955-01-08;06:00:00;0.03;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1955-01-09;06:00:00;0.00;G;;
1955-01-10;06:00:00;0.03;Y;;Nätinformation:
1955-01-11;06:00:00;0.09;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1955-01-12;06:00:00;0.09;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1955-01-13;06:00:00;0.09;Y;;
1955-01-14;06:00:00;0.13;Y;;Möjliga orsaker till saknade data:
1955-01-15;06:00:00;0.14;Y;;– stationen eller givaren har varit ur funktion.
1955-01-16;06:00:00;0.17;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1955-01-17;06:00:00;0.18;Y
1955-01-18;06:00:00;0.18;Y
1955-01-19;06:00:00;0.18;Y
1955-01-20;06:00:00;0.18;Y
