Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Strängstorp;96030;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1963-11-01 00:00:00;1979-12-31 23:59:59;62.0;59.0500;16.2166

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1963-11-24;06:00:00;0.08;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1963-11-30;06:00:00;0.00;G;;Tidsperiod (fr.o.m.) = 1963-11-01 00:00:00 (UTC)
1964-11-30;06:00:00;0.07;Y;;Tidsperiod (t.o.m.) = 1979-12-31 23:59:59 (UTC)
1964-12-04;06:00:00;0.13;Y;;Samplingstid = Ej angivet
1964-12-07;06:00:00;0.18;Y;;
1965-01-31;06:00:00;0.18;Y;;Kvalitetskoderna:
1965-02-28;06:00:00;0.25;Y;;Grön (G) = Kontrollerade och godkända värden.
1966-01-29;06:00:00;0.55;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1966-02-09;06:00:00;0.75;Y;;
1966-02-19;06:00:00;0.80;Y;;Nätinformation:
1966-02-22;06:00:00;0.75;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1966-12-09;06:00:00;0.05;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1966-12-13;06:00:00;0.18;Y;;
1967-01-08;06:00:00;0.25;Y;;Möjliga orsaker till saknade data:
1967-01-15;06:00:00;0.33;Y;;– stationen eller givaren har varit ur funktion.
1967-03-23;06:00:00;0.08;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1967-04-21;06:00:00;0.08;Y
1967-10-19;06:00:00;0.13;Y
1967-12-31;06:00:00;0.25;Y
1968-01-28;06:00:00;0.37;G
1968-04-03;06:00:00;0.07;G
1968-05-19;06:00:00;0.10;G
1968-12-25;06:00:00;0.16;G
1968-12-31;06:00:00;0.20;G
1969-01-01;06:00:00;0.24;Y
1969-01-06;06:00:00;0.24;Y
1969-01-14;06:00:00;0.35;Y
1969-01-18;06:00:00;0.20;Y
1969-01-26;06:00:00;0.30;Y
1969-01-31;06:00:00;0.20;Y
1969-02-02;06:00:00;0.27;Y
1969-02-10;06:00:00;0.45;Y
1969-02-16;06:00:00;0.48;Y
1969-02-20;06:00:00;0.51;Y
1969-02-28;06:00:00;0.45;Y
1969-03-01;06:00:00;0.45;Y
1969-03-09;06:00:00;0.48;Y
1969-03-24;06:00:00;0.45;Y
1969-03-30;06:00:00;0.30;Y
1969-04-01;06:00:00;0.30;Y
1969-04-02;06:00:00;0.28;Y
1969-04-05;06:00:00;0.15;Y
1969-04-07;06:00:00;0.00;Y
1969-04-08;06:00:00;0.00;Y
1969-04-09;06:00:00;0.00;Y
1969-04-10;06:00:00;0.00;Y
1969-04-11;06:00:00;0.00;Y
1969-04-12;06:00:00;0.00;Y
1969-04-13;06:00:00;0.00;Y
1969-04-14;06:00:00;0.00;Y
