Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Mariefred;97170;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1952-01-01 00:00:00;1982-03-31 23:59:59;10.0;59.2661;17.2342
1984-01-01 00:00:00;2025-02-28 23:59:59;6.936;59.2810;17.2541

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1952-01-30;06:00:00;0.15;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1952-02-02;06:00:00;0.19;G;;Tidsperiod (fr.o.m.) = 1952-01-01 00:00:00 (UTC)
1952-11-27;06:00:00;0.03;G;;Tidsperiod (t.o.m.) = 2024-12-01 06:00:00 (UTC)
1952-12-04;06:00:00;0.05;G;;Samplingstid = Ej angivet
1952-12-15;06:00:00;0.07;G;;
1952-12-21;06:00:00;0.03;G;;Kvalitetskoderna:
1952-12-24;06:00:00;0.15;G;;Grön (G) = Kontrollerade och godkända värden.
1952-12-30;06:00:00;0.16;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1953-01-14;06:00:00;0.16;G;;
1953-01-19;06:00:00;0.00;G;;Nätinformation:
1953-02-16;06:00:00;0.25;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1953-03-01;06:00:00;0.00;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1953-12-28;06:00:00;0.01;G;;
1954-01-21;06:00:00;0.20;G;;Möjliga orsaker till saknade data:
1954-01-31;06:00:00;0.17;G;;– stationen eller givaren har varit ur funktion.
1954-02-16;06:00:00;0.18;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1954-02-28;06:00:00;0.28;G
1954-03-06;06:00:00;0.38;G
1954-03-31;06:00:00;0.00;G
1954-12-25;06:00:00;0.08;G
1955-01-26;06:00:00;0.00;G
1955-02-14;06:00:00;0.07;G
1955-02-19;06:00:00;0.38;G
1955-04-19;06:00:00;0.00;G
1955-04-30;06:00:00;0.00;G
1955-12-24;06:00:00;0.62;G
1956-02-17;06:00:00;0.52;G
1956-04-21;06:00:00;0.00;G
1956-11-27;06:00:00;0.08;G
1956-12-13;06:00:00;0.00;G
1956-12-30;06:00:00;0.05;G
1957-01-06;06:00:00;0.00;G
1957-01-31;06:00:00;0.00;G
1981-11-23;06:00:00;0.05;Y
1981-12-12;06:00:00;0.24;Y
1981-12-21;06:00:00;0.30;Y
1981-12-31;06:00:00;0.50;Y
1982-02-01;06:00:00;0.71;Y
1982-03-12;06:00:00;0.26;Y
1984-01-08;06:00:00;0.06;Y
1984-01-18;06:00:00;0.07;Y
1984-01-29;06:00:00;0.10;Y
1984-01-30;06:00:00;0.13;Y
1984-01-31;06:00:00;0.16;Y
1984-02-02;06:00:00;0.13;Y
1984-02-03;06:00:00;0.10;Y
1984-02-04;06:00:00;0.08;Y
1984-02-05;06:00:00;0.08;Y
1984-02-06;06:00:00;0.08;Y
1984-02-07;06:00:00;0.12;Y
1985-01-05;06:00:00;0.06;Y
1985-01-11;06:00:00;0.09;Y
1985-01-21;06:00:00;0.28;Y
1985-01-22;06:00:00;0.31;Y
1985-01-23;06:00:00;0.38;Y
1985-01-24;06:00:00;0.41;Y
1985-01-30;06:00:00;0.48;Y
1985-02-06;06:00:00;0.62;Y
1985-02-07;06:00:00;0.70;Y
1985-02-28;06:00:00;0.56;Y
1985-03-03;06:00:00;0.58;Y
1985-03-11;06:00:00;0.54;Y
1987-11-08;06:00:00;0.02;Y
1988-01-12;06:00:00;0.05;Y
1988-01-13;06:00:00;0.01;Y
1988-01-15;06:00:00;0.03;Y
1988-01-16;06:00:00;0.03;Y
1988-01-17;06:00:00;0.03;Y
1988-01-18;06:00:00;0.03;Y
1988-01-19;06:00:00;0.03;Y
1988-01-20;06:00:00;0.03;Y
1988-01-21;06:00:00;0.03;Y
1988-01-22;06:00:00;0.03;Y
1988-01-29;06:00:00;0.18;Y
1988-02-02;06:00:00;0.05;Y
1988-02-03;06:00:00;0.05;Y
1988-02-04;06:00:00;0.05;Y
1988-02-05;06:00:00;0.05;Y
1988-02-06;06:00:00;0.05;Y
1988-02-07;06:00:00;0.05;Y
1988-02-08;06:00:00;0.05;Y
1988-02-09;06:00:00;0.05;Y
1988-02-10;06:00:00;0.05;Y
1988-02-11;06:00:00;0.07;Y
1988-02-12;06:00:00;0.07;Y
1988-02-13;06:00:00;0.07;Y
1988-02-14;06:00:00;0.07;Y
1988-02-15;06:00:00;0.07;Y
1988-02-16;06:00:00;0.07;Y
1988-02-17;06:00:00;0.07;Y
1988-02-18;06:00:00;0.07;Y
1988-02-19;06:00:00;0.05;Y
1988-02-20;06:00:00;0.05;Y
1988-02-21;06:00:00;0.05;Y
1988-02-22;06:00:00;0.05;Y
1988-02-23;06:00:00;0.05;Y
1988-02-24;06:00:00;0.05;Y
1988-02-25;06:00:00;0.05;Y
1988-02-26;06:00:00;0.05;Y
1988-02-27;06:00:00;0.15;Y
1988-02-28;06:00:00;0.28;Y
1988-02-29;06:00:00;0.28;Y
1988-11-18;06:00:00;0.12;Y
1988-11-22;06:00:00;0.12;Y
1988-11-29;06:00:00;0.15;Y
1988-12-15;06:00:00;0.16;Y
1989-11-21;06:00:00;0.05;G
1989-11-26;06:00:00;0.10;G
1989-11-28;06:00:00;0.15;G
1989-12-11;06:00:00;0.10;G
1989-12-13;06:00:00;0.15;G
1989-12-15;06:00:00;0.15;G
1990-01-16;06:00:00;0.10;G
1990-12-20;06:00:00;0.07;G
1990-12-23;06:00:00;0.07;G
1991-01-26;06:00:00;0.03;G
1991-01-27;06:00:00;0.03;G
1991-01-28;06:00:00;0.03;G
1991-01-29;06:00:00;0.03;G
1991-01-30;06:00:00;0.03;G
1991-01-31;06:00:00;0.03;G
1991-02-11;06:00:00;0.05;G
1991-02-12;06:00:00;0.10;G
1991-02-13;06:00:00;0.15;G
1991-02-18;06:00:00;0.15;G
1991-03-04;06:00:00;0.06;G
1991-12-26;06:00:00;0.07;G
1991-12-27;06:00:00;0.04;G
1992-01-05;06:00:00;0.10;G
1992-01-07;06:00:00;0.10;G
1992-02-04;06:00:00;0.07;G
1992-02-15;06:00:00;0.08;G
1992-02-16;06:00:00;0.10;G
1993-02-28;06:00:00;0.04;G
1993-04-05;06:00:00;0.05;G
1993-11-24;06:00:00;0.10;G
1993-11-27;06:00:00;0.10;G
1994-01-01;06:00:00;0.15;G
1994-01-31;06:00:00;0.18;G
1994-02-01;06:00:00;0.18;G
1994-02-11;06:00:00;0.20;G
1994-02-23;06:00:00;0.25;G
1994-03-14;06:00:00;0.10;G
1994-10-04;06:00:00;0.10;G
1995-01-09;06:00:00;0.10;G
1995-01-12;06:00:00;0.12;G
1995-01-22;06:00:00;0.05;G
1995-01-23;06:00:00;0.15;G
1995-01-24;06:00:00;0.20;G
1995-02-01;06:00:00;0.35;G
1995-02-02;06:00:00;0.15;G
1995-02-03;06:00:00;0.05;G
1995-04-21;06:00:00;0.10;G
1995-04-28;06:00:00;0.05;G
1995-04-29;06:00:00;0.10;G
1995-04-30;06:00:00;0.05;G
1995-11-16;06:00:00;0.15;Y
1995-11-28;06:00:00;0.03;Y
1995-12-13;06:00:00;0.05;Y
1995-12-23;06:00:00;0.12;Y
1995-12-26;06:00:00;0.10;Y
1996-11-29;06:00:00;0.10;G
1996-11-30;06:00:00;0.08;G
1996-12-01;06:00:00;0.05;G
1996-12-02;06:00:00;0.05;G
1996-12-14;06:00:00;0.05;G
1996-12-15;06:00:00;0.05;G
1996-12-16;06:00:00;0.05;G
1996-12-18;06:00:00;0.05;G
1996-12-19;06:00:00;0.05;G
1996-12-20;06:00:00;0.05;G
1996-12-21;06:00:00;0.05;G
1996-12-22;06:00:00;0.05;G
1996-12-23;06:00:00;0.05;G
1996-12-24;06:00:00;0.10;G
1996-12-25;06:00:00;0.10;G
1996-12-26;06:00:00;0.10;G
1996-12-27;06:00:00;0.10;G
1996-12-28;06:00:00;0.12;G
1996-12-29;06:00:00;0.11;G
1996-12-30;06:00:00;0.12;G
1996-12-31;06:00:00;0.12;G
1997-01-12;06:00:00;0.12;G
1997-01-13;06:00:00;0.05;G
1997-01-24;06:00:00;0.05;G
1997-01-25;06:00:00;0.05;G
1997-01-26;06:00:00;0.03;G
1997-01-27;06:00:00;0.03;G
1997-10-23;06:00:00;0.04;G
1997-11-03;06:00:00;0.03;G
1997-11-24;06:00:00;0.05;G
1997-11-27;06:00:00;0.06;G
1997-11-28;06:00:00;0.06;G
1997-11-29;06:00:00;0.06;G
1997-11-30;06:00:00;0.06;G
1997-12-03;06:00:00;0.07;G
1997-12-04;06:00:00;0.05;G
1998-01-07;06:00:00;0.05;G
1998-01-20;06:00:00;0.04;G
1998-01-24;06:00:00;0.18;G
1998-01-28;06:00:00;0.20;G
1998-02-01;06:00:00;0.25;G
1998-02-03;06:00:00;0.28;G
1998-02-06;06:00:00;0.30;G
1998-02-07;06:00:00;0.25;G
1998-02-09;06:00:00;0.10;G
1998-03-04;06:00:00;0.06;G
1998-03-05;06:00:00;0.05;G
1998-03-08;06:00:00;0.20;G
1998-03-09;06:00:00;0.20;G
1998-03-14;06:00:00;0.22;G
1998-03-16;06:00:00;0.05;G
1998-04-05;06:00:00;0.05;G
1998-11-15;06:00:00;0.04;G
1998-11-30;06:00:00;0.06;G
1998-12-05;06:00:00;0.06;G
1998-12-06;06:00:00;0.12;G
1998-12-07;06:00:00;0.22;G
1998-12-22;06:00:00;0.05;G
1999-02-20;06:00:00;0.10;G
1999-03-11;06:00:00;0.06;G
1999-03-15;06:00:00;0.05;G
1999-03-24;06:00:00;0.18;G
1999-11-23;06:00:00;0.04;G
1999-11-24;06:00:00;0.04;G
1999-12-05;06:00:00;0.05;G
