Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Spinkabo;74340;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1959-10-01 00:00:00;1995-11-30 23:59:59;285.0;57.5653;14.4693

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1959-10-23;06:00:00;0.00;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1959-10-24;06:00:00;0.00;G;;Tidsperiod (fr.o.m.) = 1959-10-01 00:00:00 (UTC)
1959-12-06;06:00:00;0.00;G;;Tidsperiod (t.o.m.) = 1995-11-30 23:59:59 (UTC)
1959-12-07;06:00:00;0.00;G;;Samplingstid = Ej angivet
1959-12-13;06:00:00;0.00;G;;
1959-12-14;06:00:00;0.00;G;;Kvalitetskoderna:
1960-01-16;06:00:00;0.09;G;;Grön (G) = Kontrollerade och godkända värden.
1960-01-22;06:00:00;0.37;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1960-03-26;06:00:00;0.00;G;;
1960-05-03;06:00:00;0.02;G;;Nätinformation:
1961-03-19;06:00:00;0.05;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1962-11-12;06:00:00;0.01;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1962-11-18;06:00:00;0.01;Y;;
1962-11-21;06:00:00;0.06;Y;;Möjliga orsaker till saknade data:
1962-11-23;06:00:00;0.11;Y;;– stationen eller givaren har varit ur funktion.
1962-11-27;06:00:00;0.00;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1962-11-30;06:00:00;0.06;G
1962-12-03;06:00:00;0.00;G
1962-12-07;06:00:00;0.00;G
1962-12-15;06:00:00;0.12;Y
1962-12-18;06:00:00;0.12;Y
1962-12-27;06:00:00;0.15;Y
1963-01-01;06:00:00;0.16;Y
1963-01-16;06:00:00;0.25;G
1963-01-19;06:00:00;0.25;Y
1963-02-01;06:00:00;0.28;Y
1963-02-04;06:00:00;0.31;Y
1963-02-15;06:00:00;0.35;Y
1963-02-22;06:00:00;0.36;Y
1963-02-28;06:00:00;0.34;Y
1963-03-01;06:00:00;0.35;G
1963-03-15;06:00:00;0.21;Y
1963-04-01;06:00:00;0.35;G
1963-04-11;06:00:00;0.15;Y
1963-11-17;06:00:00;0.06;Y
1963-11-20;06:00:00;0.00;G
1963-11-22;06:00:00;0.09;Y
1963-11-23;06:00:00;0.14;Y
1963-11-25;06:00:00;0.15;Y
1963-11-26;06:00:00;0.08;Y
1963-11-27;06:00:00;0.00;G
1963-11-28;06:00:00;0.00;G
1963-11-29;06:00:00;0.00;G
1963-12-13;06:00:00;0.24;Y
1963-12-15;06:00:00;0.24;Y
1963-12-19;06:00:00;0.12;Y
1963-12-21;06:00:00;0.13;Y
1963-12-29;06:00:00;0.00;G
1963-12-30;06:00:00;0.00;G
1963-12-31;06:00:00;0.02;Y
1964-01-01;06:00:00;0.02;Y
1964-01-02;06:00:00;0.06;Y
1964-01-06;06:00:00;0.00;G
1964-01-21;06:00:00;0.03;Y
1964-01-23;06:00:00;0.00;G
1964-02-01;06:00:00;0.05;Y
1964-02-14;06:00:00;0.10;Y
1964-02-16;06:00:00;0.14;Y
1964-02-29;06:00:00;0.11;G
1964-03-01;06:00:00;0.11;Y
1964-03-23;06:00:00;0.00;G
1964-03-31;06:00:00;0.00;G
1964-11-20;06:00:00;0.06;G
1964-11-23;06:00:00;0.00;G
1964-11-28;06:00:00;0.00;G
1964-11-29;06:00:00;0.03;Y
1964-11-30;06:00:00;0.04;Y
1964-12-01;06:00:00;0.04;Y
1964-12-04;06:00:00;0.14;Y
1964-12-08;06:00:00;0.00;G
1964-12-09;06:00:00;0.00;G
1964-12-18;06:00:00;0.11;Y
1964-12-21;06:00:00;0.06;Y
1964-12-31;06:00:00;0.09;G
1965-01-02;06:00:00;0.00;G
1965-01-04;06:00:00;0.07;Y
1965-01-15;06:00:00;0.00;G
1965-01-18;06:00:00;0.00;G
1965-01-27;06:00:00;0.13;Y
1965-01-30;06:00:00;0.18;Y
1965-02-01;06:00:00;0.18;G
1965-02-15;06:00:00;0.21;Y
1965-02-17;06:00:00;0.23;Y
1965-02-28;06:00:00;0.30;Y
1965-03-01;06:00:00;0.30;Y
1965-03-15;06:00:00;0.18;Y
1965-03-17;06:00:00;0.12;Y
1965-03-25;06:00:00;0.03;Y
1965-03-27;06:00:00;0.06;Y
1965-03-30;06:00:00;0.00;G
1965-04-01;06:00:00;0.00;G
1965-04-06;06:00:00;0.00;G
1965-04-08;06:00:00;0.00;G
1965-04-10;06:00:00;0.00;G
1965-11-13;06:00:00;0.08;Y
1965-11-15;06:00:00;0.13;Y
1965-11-20;06:00:00;0.13;Y
1965-11-23;06:00:00;0.06;Y
1965-11-29;06:00:00;0.32;Y
1965-11-30;06:00:00;0.20;Y
1965-12-01;06:00:00;0.20;Y
1965-12-05;06:00:00;0.37;Y
1965-12-08;06:00:00;0.51;Y
1965-12-10;06:00:00;0.67;Y
1965-12-18;06:00:00;0.58;Y
1965-12-25;06:00:00;0.52;Y
1965-12-31;06:00:00;0.69;Y
1966-01-01;06:00:00;0.68;Y
1966-01-02;06:00:00;0.79;Y
1966-01-09;06:00:00;0.79;Y
1966-01-15;06:00:00;0.80;Y
1966-01-24;06:00:00;0.70;Y
1966-01-31;06:00:00;0.51;Y
1966-02-01;06:00:00;0.50;Y
1966-02-05;06:00:00;0.65;G
1966-02-15;06:00:00;0.90;Y
1966-02-20;06:00:00;0.93;Y
1966-02-28;06:00:00;0.62;Y
1966-03-01;06:00:00;0.62;Y
1966-03-07;06:00:00;0.52;Y
1966-03-15;06:00:00;0.45;Y
1966-03-31;06:00:00;0.49;Y
1966-04-01;06:00:00;0.49;Y
1966-04-15;06:00:00;0.48;Y
1966-04-29;06:00:00;0.00;G
1966-04-30;06:00:00;0.00;G
1966-11-21;06:00:00;0.12;Y
1966-11-27;06:00:00;0.00;G
1966-11-28;06:00:00;0.00;G
1966-11-29;06:00:00;0.06;Y
1966-12-01;06:00:00;0.10;Y
1966-12-03;06:00:00;0.00;G
1966-12-09;06:00:00;0.08;Y
1966-12-10;06:00:00;0.12;Y
1967-01-01;06:00:00;0.15;Y
1967-01-03;06:00:00;0.28;Y
1967-01-08;06:00:00;0.29;Y
1967-01-15;06:00:00;0.30;Y
1967-01-21;06:00:00;0.29;Y
1967-01-31;06:00:00;0.50;Y
1967-02-01;06:00:00;0.52;Y
1967-02-19;06:00:00;0.38;Y
1967-02-25;06:00:00;0.48;Y
1967-03-05;06:00:00;0.30;Y
1967-03-11;06:00:00;0.00;G
1967-03-19;06:00:00;0.14;Y
1967-03-26;06:00:00;0.13;Y
1967-04-21;06:00:00;0.02;Y
1967-04-24;06:00:00;0.00;G
1967-10-18;06:00:00;0.35;Y
1967-10-20;06:00:00;0.00;G
1967-12-01;06:00:00;0.00;G
1967-12-06;06:00:00;0.01;G
1967-12-07;06:00:00;0.01;G
1967-12-08;06:00:00;0.02;Y
1967-12-09;06:00:00;0.02;G
1967-12-10;06:00:00;0.02;G
1967-12-11;06:00:00;0.02;G
1967-12-12;06:00:00;0.10;Y
1967-12-13;06:00:00;0.14;Y
1967-12-16;06:00:00;0.00;G
1967-12-19;06:00:00;0.14;Y
1967-12-22;06:00:00;0.03;G
1967-12-23;06:00:00;0.11;Y
1967-12-24;06:00:00;0.27;G
1967-12-25;06:00:00;0.29;Y
1967-12-31;06:00:00;0.34;G
1968-01-01;06:00:00;0.34;G
1968-01-14;06:00:00;0.38;G
1968-01-20;06:00:00;0.47;G
1968-01-27;06:00:00;0.50;G
1968-01-28;06:00:00;0.52;G
1968-01-29;06:00:00;0.52;G
1968-02-01;06:00:00;0.25;G
1968-02-02;06:00:00;0.25;G
1968-02-11;06:00:00;0.40;G
1968-02-18;06:00:00;0.52;G
1968-03-01;06:00:00;0.40;G
1968-03-16;06:00:00;0.42;G
1968-03-17;06:00:00;0.47;G
1968-03-18;06:00:00;0.49;G
1968-03-19;06:00:00;0.44;G
1968-03-20;06:00:00;0.42;G
1968-03-21;06:00:00;0.36;G
1968-03-22;06:00:00;0.20;G
1968-03-23;06:00:00;0.15;G
1968-03-24;06:00:00;0.04;G
1968-03-27;06:00:00;0.00;G
1968-03-31;06:00:00;0.00;G
1968-04-01;06:00:00;0.00;G
1968-04-04;06:00:00;0.02;G
1968-04-05;06:00:00;0.04;G
1968-04-09;06:00:00;0.05;G
1968-04-10;06:00:00;0.07;G
1968-04-11;06:00:00;0.07;G
1968-04-13;06:00:00;0.00;G
1968-04-18;06:00:00;0.00;G
1968-05-21;06:00:00;0.00;G
1968-11-09;06:00:00;0.03;G
1968-11-11;06:00:00;0.00;G
1968-11-23;06:00:00;0.00;G
1968-12-01;06:00:00;0.00;G
1968-12-05;06:00:00;0.00;G
1968-12-07;06:00:00;0.00;G
1968-12-18;06:00:00;0.02;G
1968-12-19;06:00:00;0.11;G
1968-12-20;06:00:00;0.11;G
1968-12-22;06:00:00;0.13;G
1968-12-24;06:00:00;0.06;G
1968-12-25;06:00:00;0.22;G
1968-12-26;06:00:00;0.24;G
1968-12-27;06:00:00;0.26;G
1968-12-29;06:00:00;0.27;G
1968-12-31;06:00:00;0.30;G
1969-01-01;06:00:00;0.30;Y
1969-01-03;06:00:00;0.32;Y
1969-01-14;06:00:00;0.40;Y
1969-01-17;06:00:00;0.36;Y
1969-01-19;06:00:00;0.42;Y
1969-01-24;06:00:00;0.65;Y
1969-01-31;06:00:00;0.40;Y
1969-02-01;06:00:00;0.42;Y
1969-02-04;06:00:00;0.52;Y
1969-02-08;06:00:00;0.55;Y
1969-02-10;06:00:00;0.58;Y
1969-02-17;06:00:00;0.62;Y
1969-02-21;06:00:00;0.65;Y
1969-02-28;06:00:00;0.57;Y
1969-03-01;06:00:00;0.57;Y
1969-03-08;06:00:00;0.52;Y
1969-03-10;06:00:00;0.69;Y
1969-03-18;06:00:00;0.62;Y
1969-03-25;06:00:00;0.58;Y
1969-03-31;06:00:00;0.55;Y
1969-04-01;06:00:00;0.55;Y
1969-04-08;06:00:00;0.28;Y
1969-04-17;06:00:00;0.01;Y
1969-04-20;06:00:00;0.02;Y
1969-04-22;06:00:00;0.00;Y
1969-04-28;06:00:00;0.00;G
1969-05-01;06:00:00;0.00;G
1969-11-03;06:00:00;0.05;Y
1969-11-04;06:00:00;0.00;G
1969-11-07;06:00:00;0.00;G
1969-11-28;06:00:00;0.02;Y
1969-11-30;06:00:00;0.22;Y
1969-12-01;06:00:00;0.22;Y
1969-12-03;06:00:00;0.25;Y
1969-12-15;06:00:00;0.22;Y
1969-12-20;06:00:00;0.27;Y
1969-12-31;06:00:00;0.26;Y
1970-01-01;06:00:00;0.26;Y
1970-01-18;06:00:00;0.27;Y
1970-02-01;06:00:00;0.32;Y
1970-02-05;06:00:00;0.37;Y
1970-02-09;06:00:00;0.41;Y
1970-02-15;06:00:00;0.43;Y
1970-02-17;06:00:00;0.44;Y
1970-02-28;06:00:00;0.42;Y
1970-03-01;06:00:00;0.42;Y
1970-03-08;06:00:00;0.50;Y
1970-03-10;06:00:00;0.59;Y
1970-03-21;06:00:00;0.49;Y
