Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Gyttorp;94600;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-01-01 00:00:00;1965-12-31 23:59:59;115.0;59.4996;14.9637

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1961-01-04;06:00:00;0.24;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1961-01-09;06:00:00;0.26;G;;Tidsperiod (fr.o.m.) = 1961-01-01 00:00:00 (UTC)
1961-01-10;06:00:00;0.31;G;;Tidsperiod (t.o.m.) = 1965-12-31 23:59:59 (UTC)
1961-01-11;06:00:00;0.31;G;;Samplingstid = Ej angivet
1961-01-13;06:00:00;0.33;G;;
1961-01-31;06:00:00;0.18;G;;Kvalitetskoderna:
1961-12-04;06:00:00;0.11;G;;Grön (G) = Kontrollerade och godkända värden.
1961-12-05;06:00:00;0.13;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1961-12-30;06:00:00;0.12;G;;
1962-01-22;06:00:00;0.10;G;;Nätinformation:
1962-01-23;06:00:00;0.20;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1962-01-27;06:00:00;0.25;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1962-02-02;06:00:00;0.32;G;;
1962-02-05;06:00:00;0.38;G;;Möjliga orsaker till saknade data:
1962-02-06;06:00:00;0.43;G;;– stationen eller givaren har varit ur funktion.
1962-02-07;06:00:00;0.39;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1962-02-09;06:00:00;0.28;G
1962-02-12;06:00:00;0.30;G
1962-02-16;06:00:00;0.29;G
1962-02-28;06:00:00;0.25;G
1962-03-05;06:00:00;0.34;G
1962-03-12;06:00:00;0.39;G
1962-11-30;06:00:00;0.08;G
1962-12-12;06:00:00;0.09;G
1962-12-17;06:00:00;0.20;G
1962-12-29;06:00:00;0.30;G
1963-01-04;06:00:00;0.30;G
1963-01-07;06:00:00;0.35;G
1963-01-28;06:00:00;0.35;G
1963-01-31;06:00:00;0.35;G
1963-02-04;06:00:00;0.45;G
1963-02-09;06:00:00;0.45;G
1963-02-14;06:00:00;0.48;G
1963-02-28;06:00:00;0.40;G
1963-03-06;06:00:00;0.38;G
1963-03-30;06:00:00;0.30;G
1963-11-19;06:00:00;0.08;G
1963-11-20;06:00:00;0.05;G
1963-11-21;06:00:00;0.04;G
1963-11-22;06:00:00;0.10;G
1963-11-25;06:00:00;0.20;G
1963-11-26;06:00:00;0.30;G
1963-11-27;06:00:00;0.30;G
1963-12-05;06:00:00;0.12;G
1963-12-19;06:00:00;0.60;G
1963-12-20;06:00:00;0.55;G
1963-12-21;06:00:00;0.50;G
1963-12-27;06:00:00;0.30;G
1963-12-30;06:00:00;0.20;G
1964-01-02;06:00:00;0.08;G
1964-02-17;06:00:00;0.24;G
1964-02-19;06:00:00;0.18;G
1964-02-29;06:00:00;0.12;G
1964-03-02;06:00:00;0.12;G
1964-11-20;06:00:00;0.03;G
1964-11-23;06:00:00;0.07;G
1964-12-01;06:00:00;0.05;G
1964-12-04;06:00:00;0.12;G
1964-12-21;06:00:00;0.02;G
1965-01-04;06:00:00;0.02;G
1965-01-05;06:00:00;0.03;G
1965-01-07;06:00:00;0.02;G
1965-01-08;06:00:00;0.02;G
1965-01-09;06:00:00;0.10;G
1965-01-11;06:00:00;0.10;G
1965-01-12;06:00:00;0.05;G
1965-01-13;06:00:00;0.02;G
1965-01-16;06:00:00;0.03;G
1965-01-18;06:00:00;0.04;G
1965-01-19;06:00:00;0.04;G
1965-01-20;06:00:00;0.06;G
1965-01-21;06:00:00;0.12;G
1965-01-22;06:00:00;0.19;G
1965-01-23;06:00:00;0.21;G
1965-01-25;06:00:00;0.21;G
1965-01-26;06:00:00;0.22;G
1965-01-27;06:00:00;0.27;G
1965-01-28;06:00:00;0.34;G
1965-01-29;06:00:00;0.40;G
1965-01-30;06:00:00;0.40;G
1965-02-01;06:00:00;0.38;G
1965-02-02;06:00:00;0.36;G
1965-02-03;06:00:00;0.33;G
1965-02-04;06:00:00;0.30;G
1965-02-05;06:00:00;0.30;G
1965-02-06;06:00:00;0.28;G
1965-02-08;06:00:00;0.25;G
1965-02-09;06:00:00;0.25;G
1965-02-10;06:00:00;0.25;G
1965-02-11;06:00:00;0.24;G
1965-02-15;06:00:00;0.23;G
1965-02-16;06:00:00;0.23;G
1965-02-17;06:00:00;0.23;G
1965-02-18;06:00:00;0.25;G
1965-02-19;06:00:00;0.22;G
1965-02-20;06:00:00;0.22;G
1965-02-22;06:00:00;0.22;G
1965-02-23;06:00:00;0.22;G
1965-02-24;06:00:00;0.22;G
1965-02-25;06:00:00;0.22;G
1965-02-27;06:00:00;0.28;G
1965-03-01;06:00:00;0.27;G
1965-03-02;06:00:00;0.27;G
1965-03-03;06:00:00;0.27;G
1965-03-05;06:00:00;0.27;G
1965-03-06;06:00:00;0.27;G
1965-03-08;06:00:00;0.28;G
1965-03-11;06:00:00;0.29;G
1965-03-12;06:00:00;0.29;G
1965-03-15;06:00:00;0.28;G
1965-03-16;06:00:00;0.26;G
1965-03-17;06:00:00;0.23;G
1965-03-18;06:00:00;0.21;G
1965-03-19;06:00:00;0.20;G
1965-03-22;06:00:00;0.12;G
1965-03-23;06:00:00;0.12;G
1965-03-24;06:00:00;0.12;G
1965-03-25;06:00:00;0.12;G
1965-03-26;06:00:00;0.12;G
1965-03-27;06:00:00;0.12;G
1965-03-30;06:00:00;0.04;G
1965-03-31;06:00:00;0.03;G
1965-04-01;06:00:00;0.02;G
1965-04-02;06:00:00;0.01;G
1965-11-26;06:00:00;0.05;G
1965-11-27;06:00:00;0.25;G
1965-11-29;06:00:00;0.25;G
1965-11-30;06:00:00;0.25;G
1965-12-01;06:00:00;0.28;G
1965-12-02;06:00:00;0.29;G
1965-12-03;06:00:00;0.29;G
1965-12-04;06:00:00;0.35;G
1965-12-06;06:00:00;0.34;G
1965-12-07;06:00:00;0.32;G
1965-12-08;06:00:00;0.32;G
1965-12-09;06:00:00;0.31;G
1965-12-10;06:00:00;0.43;G
