Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Sonnbo;106060;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1986-12-01 00:00:00;1990-12-31 23:59:59;89.0;60.1197;16.2838

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1986-12-14;06:00:00;0.01;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1986-12-15;06:00:00;0.19;Y;;Tidsperiod (fr.o.m.) = 1986-12-01 00:00:00 (UTC)
1986-12-16;06:00:00;0.17;Y;;Tidsperiod (t.o.m.) = 1990-12-31 23:59:59 (UTC)
1986-12-17;06:00:00;0.21;Y;;Samplingstid = Ej angivet
1986-12-18;06:00:00;0.20;Y;;
1986-12-19;06:00:00;0.20;Y;;Kvalitetskoderna:
1986-12-20;06:00:00;0.19;Y;;Grön (G) = Kontrollerade och godkända värden.
1986-12-21;06:00:00;0.21;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1986-12-22;06:00:00;0.19;Y;;
1986-12-23;06:00:00;0.20;Y;;Nätinformation:
1986-12-24;06:00:00;0.21;Y;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1986-12-25;06:00:00;0.21;Y;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1986-12-26;06:00:00;0.22;Y;;
1986-12-27;06:00:00;0.22;Y;;Möjliga orsaker till saknade data:
1986-12-28;06:00:00;0.25;Y;;– stationen eller givaren har varit ur funktion.
1986-12-29;06:00:00;0.34;Y;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1986-12-30;06:00:00;0.42;Y
1986-12-31;06:00:00;0.39;Y
1987-01-01;06:00:00;0.39;Y
1987-01-02;06:00:00;0.37;Y
1987-01-03;06:00:00;0.36;Y
1987-01-04;06:00:00;0.35;Y
1987-01-05;06:00:00;0.34;Y
1987-01-06;06:00:00;0.40;Y
1987-01-07;06:00:00;0.38;Y
1987-01-08;06:00:00;0.37;Y
1987-01-09;06:00:00;0.43;Y
1987-01-10;06:00:00;0.41;Y
1987-01-11;06:00:00;0.40;Y
1987-01-12;06:00:00;0.39;Y
1987-01-13;06:00:00;0.39;Y
1987-01-15;06:00:00;0.38;Y
1987-01-16;06:00:00;0.37;Y
1987-01-17;06:00:00;0.37;Y
1987-01-18;06:00:00;0.36;Y
1987-01-19;06:00:00;0.36;Y
1987-01-20;06:00:00;0.36;Y
1987-01-21;06:00:00;0.38;Y
1987-01-22;06:00:00;0.37;Y
1987-01-24;06:00:00;0.37;Y
1987-01-25;06:00:00;0.34;Y
1987-01-26;06:00:00;0.35;Y
1987-01-27;06:00:00;0.35;Y
1987-01-28;06:00:00;0.35;Y
1987-01-29;06:00:00;0.35;Y
1987-01-30;06:00:00;0.35;Y
1987-01-31;06:00:00;0.35;Y
1987-02-01;06:00:00;0.35;Y
1987-02-02;06:00:00;0.34;Y
1987-02-03;06:00:00;0.34;Y
1987-02-04;06:00:00;0.34;Y
1987-02-05;06:00:00;0.34;Y
1987-02-06;06:00:00;0.25;Y
1987-02-07;06:00:00;0.24;Y
1987-02-08;06:00:00;0.25;Y
1987-02-09;06:00:00;0.25;Y
1987-02-10;06:00:00;0.24;Y
1987-02-11;06:00:00;0.35;Y
1987-02-12;06:00:00;0.38;Y
1987-02-13;06:00:00;0.43;Y
1987-02-14;06:00:00;0.46;Y
1987-02-15;06:00:00;0.44;Y
1987-02-16;06:00:00;0.44;Y
1987-02-17;06:00:00;0.44;Y
1987-02-18;06:00:00;0.43;Y
1987-02-19;06:00:00;0.42;Y
1987-02-20;06:00:00;0.42;Y
1987-02-21;06:00:00;0.41;Y
1987-02-22;06:00:00;0.40;Y
1987-02-23;06:00:00;0.40;Y
1987-02-24;06:00:00;0.39;Y
1987-02-25;06:00:00;0.39;Y
1987-02-26;06:00:00;0.39;Y
1987-02-27;06:00:00;0.39;Y
1987-02-28;06:00:00;0.39;Y
1987-03-01;06:00:00;0.39;Y
1987-03-02;06:00:00;0.39;Y
1987-03-03;06:00:00;0.39;Y
1987-03-04;06:00:00;0.39;Y
1987-03-05;06:00:00;0.39;Y
1987-03-06;06:00:00;0.39;Y
1987-03-07;06:00:00;0.39;Y
1987-03-08;06:00:00;0.39;Y
1987-03-09;06:00:00;0.39;Y
1987-03-10;06:00:00;0.39;Y
1987-03-11;06:00:00;0.39;Y
1987-03-12;06:00:00;0.39;Y
1987-03-13;06:00:00;0.39;Y
1987-03-14;06:00:00;0.39;Y
1987-03-15;06:00:00;0.39;Y
1987-03-16;06:00:00;0.39;Y
1987-03-17;06:00:00;0.39;Y
1987-03-18;06:00:00;0.39;Y
1987-03-19;06:00:00;0.59;Y
1987-03-20;06:00:00;0.54;Y
1987-03-21;06:00:00;0.55;Y
1987-03-22;06:00:00;0.52;Y
1987-03-23;06:00:00;0.52;Y
1987-03-24;06:00:00;0.51;Y
1987-03-25;06:00:00;0.49;Y
1987-03-26;06:00:00;0.48;Y
1987-03-27;06:00:00;0.54;Y
1987-03-28;06:00:00;0.44;Y
1987-03-29;06:00:00;0.37;Y
1987-03-30;06:00:00;0.32;Y
1987-03-31;06:00:00;0.29;Y
1987-04-01;06:00:00;0.25;Y
1987-04-02;06:00:00;0.23;Y
1987-04-03;06:00:00;0.22;Y
1987-04-04;06:00:00;0.21;Y
1987-04-05;06:00:00;0.14;Y
1987-04-06;06:00:00;0.11;Y
1987-04-07;06:00:00;0.10;Y
1987-04-08;06:00:00;0.07;Y
1987-04-09;06:00:00;0.06;Y
1987-04-10;06:00:00;0.05;Y
1987-04-11;06:00:00;0.04;Y
1987-04-12;06:00:00;0.04;Y
1987-04-20;06:00:00;0.03;Y
1987-04-21;06:00:00;0.04;Y
1987-11-08;06:00:00;0.05;Y
1987-11-09;06:00:00;0.04;Y
1987-11-11;06:00:00;0.04;Y
1987-11-12;06:00:00;0.04;Y
1987-11-20;06:00:00;0.04;Y
1987-11-21;06:00:00;0.02;Y
1987-11-27;06:00:00;0.03;Y
1987-11-28;06:00:00;0.03;Y
1987-11-29;06:00:00;0.03;Y
1987-11-30;06:00:00;0.10;Y
1987-12-01;06:00:00;0.09;Y
1987-12-02;06:00:00;0.08;Y
1987-12-03;06:00:00;0.08;Y
1987-12-04;06:00:00;0.07;Y
1987-12-05;06:00:00;0.06;Y
1987-12-06;06:00:00;0.06;Y
1987-12-07;06:00:00;0.06;Y
1987-12-08;06:00:00;0.06;Y
1987-12-09;06:00:00;0.06;Y
1987-12-10;06:00:00;0.06;Y
1987-12-11;06:00:00;0.07;Y
1987-12-12;06:00:00;0.07;Y
1987-12-13;06:00:00;0.06;Y
1987-12-14;06:00:00;0.06;Y
1987-12-15;06:00:00;0.06;Y
1987-12-16;06:00:00;0.07;Y
1987-12-17;06:00:00;0.07;Y
1987-12-18;06:00:00;0.07;Y
1987-12-19;06:00:00;0.08;Y
1987-12-20;06:00:00;0.08;Y
1987-12-21;06:00:00;0.08;Y
1987-12-22;06:00:00;0.08;Y
1987-12-23;06:00:00;0.15;Y
1987-12-24;06:00:00;0.15;Y
1987-12-25;06:00:00;0.13;Y
