Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Rämshyttan;105200;SMHIs stationsnät;0.0

Parameternamn;Beskrivning;Enhet
Snödjup;momentanvärde, 1 gång/dygn, kl 06;meter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1945-01-01 00:00:00;1976-04-30 23:59:59;260.0;60.3333;15.2000

Datum;Tid (UTC);Snödjup;Kvalitet;;Tidsutsnitt:
1947-02-15;06:00:00;0.13;G;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1947-02-28;06:00:00;0.14;G;;Tidsperiod (fr.o.m.) = 1945-01-01 00:00:00 (UTC)
1947-12-15;06:00:00;0.15;G;;Tidsperiod (t.o.m.) = 1976-04-30 23:59:59 (UTC)
1948-01-15;06:00:00;0.50;G;;Samplingstid = Ej angivet
1948-02-15;06:00:00;0.72;G;;
1949-01-07;06:00:00;0.15;G;;Kvalitetskoderna:
1949-02-10;06:00:00;0.01;G;;Grön (G) = Kontrollerade och godkända värden.
1949-04-13;06:00:00;0.03;G;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1950-01-08;06:00:00;0.63;G;;
1950-01-13;06:00:00;0.67;G;;Nätinformation:
1950-01-15;06:00:00;0.77;G;;SMHIs Stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta stationerna övervakas, inspekteras och underhålls löpande av SMHI.
1950-02-15;06:00:00;0.50;G;;Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.
1950-03-15;06:00:00;0.73;G;;
1950-03-25;06:00:00;1.00;G;;Möjliga orsaker till saknade data:
1950-12-16;06:00:00;0.51;G;;– stationen eller givaren har varit ur funktion.
1951-01-07;06:00:00;0.58;G;;– stationen har endast levererat värden med kvalitetskod Röd (R). Dessa levereras ej.
1951-01-15;06:00:00;0.57;G
1951-01-31;06:00:00;0.56;G
1951-02-08;06:00:00;0.55;G
1951-02-23;06:00:00;0.87;G
1951-02-25;06:00:00;0.85;G
1951-04-16;06:00:00;0.61;G
1951-12-15;06:00:00;0.00;G
1951-12-29;06:00:00;0.03;G
1952-01-16;06:00:00;0.22;G
1952-01-30;06:00:00;0.23;G
1952-02-15;06:00:00;0.47;G
1952-03-15;06:00:00;0.35;G
1952-03-30;06:00:00;0.30;G
1952-04-15;06:00:00;0.00;G
1952-04-30;06:00:00;0.00;G
1952-11-15;06:00:00;0.25;G
1952-11-30;06:00:00;0.27;G
1952-12-15;06:00:00;0.32;G
1952-12-30;06:00:00;0.40;G
1953-01-15;06:00:00;0.30;G
1953-01-31;06:00:00;0.36;G
1953-02-15;06:00:00;0.73;G
1953-03-15;06:00:00;0.48;G
1953-12-15;06:00:00;0.00;G
1953-12-30;06:00:00;0.02;G
1954-01-15;06:00:00;0.19;G
1954-01-30;06:00:00;0.30;G
1954-02-15;06:00:00;0.43;G
1954-02-28;06:00:00;0.57;G
1954-03-15;06:00:00;0.58;G
1954-03-31;06:00:00;0.38;G
1954-04-15;06:00:00;0.10;G
1954-05-15;06:00:00;0.00;G
1954-12-15;06:00:00;0.02;G
1954-12-31;06:00:00;0.03;G
1955-01-16;06:00:00;0.15;G
1955-01-30;06:00:00;0.08;G
1955-02-15;06:00:00;0.32;G
1955-02-28;06:00:00;0.34;G
1955-03-15;06:00:00;0.27;G
1955-03-31;06:00:00;0.24;G
1955-04-15;06:00:00;0.04;G
1955-12-17;06:00:00;0.35;G
1955-12-31;06:00:00;0.40;G
1956-01-15;06:00:00;0.52;G
1956-01-30;06:00:00;0.62;G
1956-02-15;06:00:00;0.77;G
1956-02-29;06:00:00;0.68;G
1956-03-15;06:00:00;0.59;G
1956-03-31;06:00:00;0.52;G
1956-11-30;06:00:00;0.05;G
1956-12-31;06:00:00;0.07;G
1957-02-15;06:00:00;0.39;G
1957-02-28;06:00:00;0.32;G
1957-03-15;06:00:00;0.24;G
1957-04-15;06:00:00;0.06;G
1957-11-29;06:00:00;0.03;G
1957-12-15;06:00:00;0.00;G
1958-01-15;06:00:00;0.18;G
1958-01-19;06:00:00;0.24;G
1958-01-30;06:00:00;0.18;G
1958-02-15;06:00:00;0.29;G
1958-02-28;06:00:00;0.47;G
1958-03-16;06:00:00;0.60;G
1958-03-30;06:00:00;0.45;G
1958-04-15;06:00:00;0.60;G
1958-04-30;06:00:00;0.00;G
1958-05-15;06:00:00;0.00;G
1958-12-16;06:00:00;0.21;G
1958-12-31;06:00:00;0.40;G
1959-01-15;06:00:00;0.64;G
1959-01-30;06:00:00;0.18;G
1959-02-15;06:00:00;0.72;G
1959-02-28;06:00:00;0.58;G
1959-03-16;06:00:00;0.37;G
1959-03-31;06:00:00;0.38;G
1959-04-01;06:00:00;0.38;G
1959-04-15;06:00:00;0.09;G
1959-10-22;06:00:00;0.01;G
1959-11-18;06:00:00;0.01;G
1959-12-15;06:00:00;0.19;G
1959-12-30;06:00:00;0.27;G
1960-01-16;06:00:00;0.29;G
1960-01-31;06:00:00;0.31;G
1960-02-15;06:00:00;0.28;G
1960-03-15;06:00:00;0.37;G
1960-03-31;06:00:00;0.31;G
1960-04-17;06:00:00;0.03;G
1960-04-30;06:00:00;0.00;G
1960-11-06;06:00:00;0.04;G
1960-11-20;06:00:00;0.09;G
1960-12-15;06:00:00;0.06;G
1960-12-30;06:00:00;0.20;G
1961-01-01;06:00:00;0.20;G
1961-01-15;06:00:00;0.31;G
1961-02-15;06:00:00;0.36;G
1961-03-01;06:00:00;0.20;G
1961-12-15;06:00:00;0.07;G
1961-12-30;06:00:00;0.18;G
1962-01-15;06:00:00;0.16;G
1962-01-31;06:00:00;0.31;G
1962-02-01;06:00:00;0.31;G
1962-02-15;06:00:00;0.36;G
1962-02-28;06:00:00;0.33;G
1962-03-16;06:00:00;0.42;G
1962-03-30;06:00:00;0.31;G
1962-04-01;06:00:00;0.31;G
1962-04-15;06:00:00;0.32;G
1962-12-30;06:00:00;0.18;G
1963-01-15;06:00:00;0.19;G
1963-01-31;06:00:00;0.25;G
1963-02-15;06:00:00;0.36;G
1963-02-28;06:00:00;0.34;G
1963-03-01;06:00:00;0.36;G
1963-03-30;06:00:00;0.33;G
1963-11-30;06:00:00;0.20;G
1963-12-15;06:00:00;0.25;G
1963-12-31;06:00:00;0.20;G
1964-01-15;06:00:00;0.19;G
1964-01-31;06:00:00;0.15;G
1964-02-15;06:00:00;0.37;G
1964-02-29;06:00:00;0.37;G
1964-03-15;06:00:00;0.18;G
1964-03-31;06:00:00;0.13;G
1964-11-30;06:00:00;0.16;G
1964-12-15;06:00:00;0.25;G
1964-12-30;06:00:00;0.25;G
1965-01-15;06:00:00;0.33;G
1965-01-31;06:00:00;0.64;G
1965-02-15;06:00:00;0.52;G
1965-02-28;06:00:00;0.44;G
1965-03-15;06:00:00;0.48;G
1965-03-30;06:00:00;0.36;G
1965-11-30;06:00:00;0.34;G
1965-12-01;06:00:00;0.34;G
1965-12-15;06:00:00;0.58;G
1965-12-31;06:00:00;0.66;G
1966-01-01;06:00:00;0.66;G
1966-01-15;06:00:00;0.68;G
1966-01-31;06:00:00;0.74;G
1966-02-01;06:00:00;0.74;G
1966-02-28;06:00:00;0.98;G
1966-03-01;06:00:00;0.98;G
1966-03-15;06:00:00;0.92;G
1966-03-31;06:00:00;1.04;G
1966-04-01;06:00:00;1.04;G
1966-04-15;06:00:00;0.96;G
1966-04-30;06:00:00;0.40;G
1966-05-01;06:00:00;0.40;G
1966-11-30;06:00:00;0.04;G
1966-12-01;06:00:00;0.04;G
1966-12-15;06:00:00;0.51;G
1966-12-31;06:00:00;0.67;G
1967-01-01;06:00:00;0.67;G
1967-01-15;06:00:00;0.58;G
1967-01-31;06:00:00;0.79;G
1967-02-01;06:00:00;0.79;G
1967-02-15;06:00:00;0.87;G
1967-02-28;06:00:00;0.86;G
1967-03-01;06:00:00;0.86;G
1967-03-15;06:00:00;0.57;G
1967-03-31;06:00:00;0.32;G
1967-04-01;06:00:00;0.32;G
1967-12-31;06:00:00;0.26;G
1968-01-01;06:00:00;0.02;G
1968-01-15;06:00:00;0.37;G
1968-01-31;06:00:00;0.38;G
1968-02-01;06:00:00;0.38;G
1968-02-15;06:00:00;0.55;G
1968-02-29;06:00:00;0.52;G
1968-03-01;06:00:00;0.52;G
1968-03-15;06:00:00;0.51;G
1968-03-31;06:00:00;0.00;G
1968-04-01;06:00:00;0.00;G
1968-04-15;06:00:00;0.00;G
1968-04-24;06:00:00;0.00;G
1968-10-31;06:00:00;0.26;G
1968-11-01;06:00:00;0.26;G
1968-11-10;06:00:00;0.45;G
1968-11-15;06:00:00;0.45;G
1968-11-30;06:00:00;0.26;G
1968-12-01;06:00:00;0.26;G
1968-12-15;06:00:00;0.24;G
1968-12-31;06:00:00;0.62;G
1969-01-15;06:00:00;0.50;Y
1969-01-19;06:00:00;0.53;Y
1969-01-31;06:00:00;0.48;Y
1969-02-01;06:00:00;0.48;Y
1969-02-09;06:00:00;0.64;Y
1969-02-15;06:00:00;0.71;Y
1969-02-27;06:00:00;0.68;Y
1969-03-01;06:00:00;0.68;Y
1969-03-15;06:00:00;0.65;Y
1969-03-31;06:00:00;0.58;Y
1969-04-01;06:00:00;0.58;Y
1969-04-02;06:00:00;0.65;Y
1969-04-03;06:00:00;0.60;Y
1969-04-04;06:00:00;0.56;Y
1969-04-05;06:00:00;0.50;Y
1969-04-10;06:00:00;0.23;Y
1969-04-12;06:00:00;0.20;Y
1969-04-14;06:00:00;0.23;Y
1969-04-20;06:00:00;0.38;Y
1969-04-27;06:00:00;0.00;Y
1969-04-28;06:00:00;0.00;Y
1969-04-29;06:00:00;0.00;Y
1969-04-30;06:00:00;0.00;Y
1969-11-05;06:00:00;0.07;Y
1969-11-13;06:00:00;0.00;Y
1969-11-28;06:00:00;0.14;Y
1969-12-04;06:00:00;0.24;Y
1969-12-08;06:00:00;0.26;Y
1969-12-18;06:00:00;0.28;Y
1969-12-25;06:00:00;0.23;Y
1969-12-31;06:00:00;0.32;Y
1970-01-01;06:00:00;0.32;Y
1970-01-13;06:00:00;0.38;Y
1970-01-25;06:00:00;0.48;Y
1970-01-31;06:00:00;0.54;Y
1970-02-01;06:00:00;0.54;Y
1970-02-15;06:00:00;0.58;Y
1970-02-28;06:00:00;0.57;Y
1970-03-01;06:00:00;0.57;Y
1970-03-08;06:00:00;0.64;Y
1970-03-19;06:00:00;0.68;Y
1970-04-01;06:00:00;0.66;Y
1970-04-07;06:00:00;0.81;Y
1970-04-15;06:00:00;0.64;Y
1970-10-30;06:00:00;0.00;Y
1970-11-01;06:00:00;0.08;Y
1970-11-02;06:00:00;0.14;Y
1970-11-06;06:00:00;0.17;Y
1970-11-12;06:00:00;0.26;Y
1970-11-15;06:00:00;0.28;Y
1970-11-21;06:00:00;0.17;Y
1970-11-24;06:00:00;0.12;Y
1970-11-29;06:00:00;0.05;Y
1970-12-01;06:00:00;0.05;Y
1970-12-31;06:00:00;0.03;Y
1971-01-05;06:00:00;0.02;Y
1971-01-23;06:00:00;0.07;Y
1971-01-31;06:00:00;0.12;Y
1971-02-01;06:00:00;0.12;Y
1971-02-19;06:00:00;0.16;Y
1971-02-28;06:00:00;0.20;Y
1971-03-01;06:00:00;0.20;Y
1971-03-15;06:00:00;0.26;Y
1971-03-22;06:00:00;0.40;Y
1971-03-31;06:00:00;0.33;Y
1971-04-01;06:00:00;0.33;Y
1971-11-08;06:00:00;0.10;Y
1971-11-22;06:00:00;0.20;Y
1971-11-30;06:00:00;0.04;Y
1971-12-01;06:00:00;0.04;Y
1971-12-14;06:00:00;0.15;Y
1971-12-29;06:00:00;0.06;Y
1972-01-01;06:00:00;0.06;Y
1972-01-22;06:00:00;0.26;Y
1972-01-31;06:00:00;0.41;Y
1972-02-01;06:00:00;0.42;Y
1972-02-11;06:00:00;0.52;Y
1972-02-27;06:00:00;0.44;Y
1972-03-03;06:00:00;0.45;Y
1972-03-14;06:00:00;0.37;Y
1972-03-24;06:00:00;0.12;Y
1972-03-31;06:00:00;0.21;Y
1972-11-30;06:00:00;0.00;Y
1973-01-24;06:00:00;0.14;Y
1973-02-15;06:00:00;0.47;Y
1973-02-28;06:00:00;0.36;Y
1973-03-01;06:00:00;0.36;Y
1973-03-14;06:00:00;0.20;Y
1973-10-11;06:00:00;0.01;Y
1973-11-12;06:00:00;0.13;Y
1973-11-30;06:00:00;0.19;Y
1973-12-01;06:00:00;0.19;Y
1973-12-15;06:00:00;0.33;Y
1973-12-24;06:00:00;0.37;Y
1974-01-01;06:00:00;0.00;Y
1974-01-11;06:00:00;0.05;Y
1974-01-14;06:00:00;0.06;Y
1974-01-30;06:00:00;0.18;Y
1974-02-11;06:00:00;0.14;Y
