Date,Time,Sunshine time,Air temperature,Precipitation,Snow depth,export,Price
01-01-2019,00:00:00,0,274.1,22.3,1.22,3.201,28.32
01-01-2019,01:00:00,0,274.1,22.3,1.22,3.234,10.07
01-01-2019,02:00:00,0,274.1,22.3,1.22,3.449,10.03
01-01-2019,03:00:00,0,274.1,22.3,1.22,3.624,4.56
01-01-2019,04:00:00,0,274.1,22.3,1.22,3.507,4.83
01-01-2019,05:00:00,0,274.1,22.3,1.22,3.524,8.09
01-01-2019,06:00:00,0,274.1,22.3,1.22,3.384,25.54
01-01-2019,07:00:00,0,274.1,22.3,1.22,3.268,39.16
01-01-2019,08:00:00,0,274.1,22.3,1.22,2.857,37.66
01-01-2019,09:00:00,8599,274.1,22.3,1.22,3.01,21.52
01-01-2019,10:00:00,19554,274.1,22.3,1.22,2.964,28.25
01-01-2019,11:00:00,19175,274.1,22.3,1.22,2.795,19.29
01-01-2019,12:00:00,20405,274.1,22.3,1.22,2.822,19.32
01-01-2019,13:00:00,13646,274.1,22.3,1.22,3.14,16.21
01-01-2019,14:00:00,5259,274.1,22.3,1.22,2.965,21.47
01-01-2019,15:00:00,0,274.1,22.3,1.22,2.871,32.69
01-01-2019,16:00:00,0,274.1,22.3,1.22,2.891,29.34
01-01-2019,17:00:00,0,274.1,22.3,1.22,2.985,30.19
01-01-2019,18:00:00,0,274.1,22.3,1.22,2.987,30.09
01-01-2019,19:00:00,0,274.1,22.3,1.22,2.433,29.58
01-01-2019,20:00:00,0,274.1,22.3,1.22,2.863,36.91
01-01-2019,21:00:00,0,274.1,22.3,1.22,3.038,33.14
01-01-2019,22:00:00,0,274.1,22.3,1.22,3.06,21.61
01-01-2019,23:00:00,0,274.1,22.3,1.22,2.976,4.04
02-01-2019,00:00:00,0,-24,22.2,1.15,2.817,9.7
02-01-2019,01:00:00,0,-24,22.2,1.15,2.837,6.32
02-01-2019,02:00:00,0,-24,22.2,1.15,2.802,4.35
02-01-2019,03:00:00,0,-24,22.2,1.15,3.141,8.81
02-01-2019,04:00:00,0,-24,22.2,1.15,3.24,22.67
02-01-2019,05:00:00,0,-24,22.2,1.15,2.84,43.28
02-01-2019,06:00:00,0,-24,22.2,1.15,2.707,44.64
02-01-2019,07:00:00,0,-24,22.2,1.15,2.794,49.64
02-01-2019,08:00:00,0,-24,22.2,1.15,2.846,49.96
02-01-2019,09:00:00,12894,-24,22.2,1.15,3.058,50.74
02-01-2019,10:00:00,18000,-24,22.2,1.15,2.689,49.99
02-01-2019,11:00:00,19174,-24,22.2,1.15,3.083,50.25
02-01-2019,12:00:00,20371,-24,22.2,1.15,3.209,49.94
02-01-2019,13:00:00,21114,-24,22.2,1.15,3.357,49.97
02-01-2019,14:00:00,16477,-24,22.2,1.15,2.737,50.93
02-01-2019,15:00:00,1250,-24,22.2,1.15,2.485,52.38
02-01-2019,16:00:00,0,-24,22.2,1.15,2.63,54.67
02-01-2019,17:00:00,0,-24,22.2,1.15,2.752,55.58
02-01-2019,18:00:00,0,-24,22.2,1.15,2.489,55.39
02-01-2019,19:00:00,0,-24,22.2,1.15,2.613,54.9
02-01-2019,20:00:00,0,-24,22.2,1.15,2.331,53.86
02-01-2019,21:00:00,0,-24,22.2,1.15,1.876,52.71
02-01-2019,22:00:00,0,-24,22.2,1.15,0.975,52.09
02-01-2019,23:00:00,0,-24,22.2,1.15,0.612,50.76
03-01-2019,00:00:00,0,-102.6,37,1.34,0.554,49.8
03-01-2019,01:00:00,0,-102.6,37,1.34,0.395,48.89
03-01-2019,02:00:00,0,-102.6,37,1.34,0.367,48.31
03-01-2019,03:00:00,0,-102.6,37,1.34,0.474,48.4
03-01-2019,04:00:00,0,-102.6,37,1.34,1.214,48.79
03-01-2019,05:00:00,0,-102.6,37,1.34,1.346,49.61
03-01-2019,06:00:00,0,-102.6,37,1.34,1.658,51.17
03-01-2019,07:00:00,0,-102.6,37,1.34,2.036,53.91
03-01-2019,08:00:00,387,-102.6,37,1.34,2.027,58.86
03-01-2019,09:00:00,11111,-102.6,37,1.34,1.763,59.14
03-01-2019,10:00:00,12345,-102.6,37,1.34,2.187,58.19
03-01-2019,11:00:00,14722,-102.6,37,1.34,2.321,61.47
03-01-2019,12:00:00,14633,-102.6,37,1.34,2.39,62
03-01-2019,13:00:00,11493,-102.6,37,1.34,2.086,63.12
03-01-2019,14:00:00,7540,-102.6,37,1.34,1.781,63.67
03-01-2019,15:00:00,2278,-102.6,37,1.34,1.454,66.13
03-01-2019,16:00:00,0,-102.6,37,1.34,1.512,68.41
03-01-2019,17:00:00,0,-102.6,37,1.34,2.028,69.55
03-01-2019,18:00:00,0,-102.6,37,1.34,2.63,65.67
03-01-2019,19:00:00,0,-102.6,37,1.34,2.762,61.51
03-01-2019,20:00:00,0,-102.6,37,1.34,3.274,56.04
03-01-2019,21:00:00,0,-102.6,37,1.34,3.589,54.44
03-01-2019,22:00:00,0,-102.6,37,1.34,3.577,52.09
03-01-2019,23:00:00,0,-102.6,37,1.34,2.813,49.98
04-01-2019,00:00:00,0,141.1,88.3,1.28,2.61,49.87
04-01-2019,01:00:00,0,141.1,88.3,1.28,2.681,47.97
04-01-2019,02:00:00,0,141.1,88.3,1.28,2.481,47.07
04-01-2019,03:00:00,0,141.1,88.3,1.28,2.314,47.05
04-01-2019,04:00:00,0,141.1,88.3,1.28,2.28,47.43
04-01-2019,05:00:00,0,141.1,88.3,1.28,3.656,48.58
04-01-2019,06:00:00,0,141.1,88.3,1.28,3.454,50.87
04-01-2019,07:00:00,0,141.1,88.3,1.28,3.207,52.32
04-01-2019,08:00:00,0,141.1,88.3,1.28,3.275,54.44
04-01-2019,09:00:00,3245,141.1,88.3,1.28,3.087,54.18
04-01-2019,10:00:00,2275,141.1,88.3,1.28,3.006,53.9
04-01-2019,11:00:00,5623,141.1,88.3,1.28,3.045,53.01
04-01-2019,12:00:00,5906,141.1,88.3,1.28,3.026,51.74
04-01-2019,13:00:00,7067,141.1,88.3,1.28,2.708,51.6
04-01-2019,14:00:00,2302,141.1,88.3,1.28,2.85,51.41
04-01-2019,15:00:00,0,141.1,88.3,1.28,2.633,51.69
04-01-2019,16:00:00,0,141.1,88.3,1.28,2.385,52.59
04-01-2019,17:00:00,0,141.1,88.3,1.28,2.552,53.34
04-01-2019,18:00:00,0,141.1,88.3,1.28,2.783,52.81
04-01-2019,19:00:00,0,141.1,88.3,1.28,2.905,51.79
04-01-2019,20:00:00,0,141.1,88.3,1.28,2.765,51.04
04-01-2019,21:00:00,0,141.1,88.3,1.28,2.464,50.45
04-01-2019,22:00:00,0,141.1,88.3,1.28,1.911,49.79
04-01-2019,23:00:00,0,141.1,88.3,1.28,0.902,49.02
05-01-2019,00:00:00,0,76.4,13.4,1,1.136,48.42
05-01-2019,01:00:00,0,76.4,13.4,1,1.203,47.52
05-01-2019,02:00:00,0,76.4,13.4,1,1.212,47.19
05-01-2019,03:00:00,0,76.4,13.4,1,1.204,47
05-01-2019,04:00:00,0,76.4,13.4,1,0.998,47.01
05-01-2019,05:00:00,0,76.4,13.4,1,0.981,47.33
05-01-2019,06:00:00,0,76.4,13.4,1,1.992,47.59
05-01-2019,07:00:00,0,76.4,13.4,1,1.926,48.22
05-01-2019,08:00:00,0,76.4,13.4,1,1.756,49.99
05-01-2019,09:00:00,6381,76.4,13.4,1,2.192,50.73
05-01-2019,10:00:00,14986,76.4,13.4,1,2.269,50.93
05-01-2019,11:00:00,15294,76.4,13.4,1,2.547,51.02
05-01-2019,12:00:00,11526,76.4,13.4,1,2.43,51.36
05-01-2019,13:00:00,14133,76.4,13.4,1,2.535,51.74
05-01-2019,14:00:00,8655,76.4,13.4,1,2.48,51.92
05-01-2019,15:00:00,2335,76.4,13.4,1,2.45,53.22
05-01-2019,16:00:00,0,76.4,13.4,1,2.517,55.26
05-01-2019,17:00:00,0,76.4,13.4,1,2.734,55.87
05-01-2019,18:00:00,0,76.4,13.4,1,2.774,55.26
05-01-2019,19:00:00,0,76.4,13.4,1,2.716,53.8
05-01-2019,20:00:00,0,76.4,13.4,1,2.516,52.75
05-01-2019,21:00:00,0,76.4,13.4,1,2.103,51.9
05-01-2019,22:00:00,0,76.4,13.4,1,1.498,51.13
05-01-2019,23:00:00,0,76.4,13.4,1,0.24,50.21
06-01-2019,00:00:00,0,37.1,11.6,0.97,0.759,50.29
06-01-2019,01:00:00,0,37.1,11.6,0.97,0.436,49.03
06-01-2019,02:00:00,0,37.1,11.6,0.97,0.472,48.81
06-01-2019,03:00:00,0,37.1,11.6,0.97,0.933,48.66
06-01-2019,04:00:00,0,37.1,11.6,0.97,0.898,47.82
06-01-2019,05:00:00,0,37.1,11.6,0.97,0.792,48.72
06-01-2019,06:00:00,0,37.1,11.6,0.97,1.945,49.38
06-01-2019,07:00:00,0,37.1,11.6,0.97,2.219,49.65
06-01-2019,08:00:00,0,37.1,11.6,0.97,2.712,50.44
06-01-2019,09:00:00,59,37.1,11.6,0.97,3.256,51.68
06-01-2019,10:00:00,94,37.1,11.6,0.97,3.022,52.35
06-01-2019,11:00:00,1532,37.1,11.6,0.97,2.962,52.77
06-01-2019,12:00:00,3681,37.1,11.6,0.97,3.166,52.86
06-01-2019,13:00:00,472,37.1,11.6,0.97,3.496,52.44
06-01-2019,14:00:00,2947,37.1,11.6,0.97,3.103,51.52
06-01-2019,15:00:00,0,37.1,11.6,0.97,3.082,51.57
06-01-2019,16:00:00,0,37.1,11.6,0.97,2.865,53.28
06-01-2019,17:00:00,0,37.1,11.6,0.97,3.201,55.25
06-01-2019,18:00:00,0,37.1,11.6,0.97,3.601,54.25
06-01-2019,19:00:00,0,37.1,11.6,0.97,4.07,52.9
06-01-2019,20:00:00,0,37.1,11.6,0.97,4.566,51.95
06-01-2019,21:00:00,0,37.1,11.6,0.97,4.52,51.57
06-01-2019,22:00:00,0,37.1,11.6,0.97,3.998,50.71
06-01-2019,23:00:00,0,37.1,11.6,0.97,2.517,49.94
07-01-2019,00:00:00,0,72.6,595.6,0.91,2.467,48.62
07-01-2019,01:00:00,0,72.6,595.6,0.91,2.181,47.98
07-01-2019,02:00:00,0,72.6,595.6,0.91,1.999,47.84
07-01-2019,03:00:00,0,72.6,595.6,0.91,2.416,46.96
07-01-2019,04:00:00,0,72.6,595.6,0.91,2.715,48.09
07-01-2019,05:00:00,0,72.6,595.6,0.91,2.892,49.87
07-01-2019,06:00:00,0,72.6,595.6,0.91,1.915,52.74
07-01-2019,07:00:00,0,72.6,595.6,0.91,2.011,56.79
07-01-2019,08:00:00,0,72.6,595.6,0.91,2.188,57.94
07-01-2019,09:00:00,1244,72.6,595.6,0.91,2.291,56.9
07-01-2019,10:00:00,3176,72.6,595.6,0.91,2.366,56.28
07-01-2019,11:00:00,3503,72.6,595.6,0.91,2.527,55.56
07-01-2019,12:00:00,1384,72.6,595.6,0.91,2.774,55.14
07-01-2019,13:00:00,0,72.6,595.6,0.91,2.768,54.16
07-01-2019,14:00:00,0,72.6,595.6,0.91,2.744,53.73
07-01-2019,15:00:00,0,72.6,595.6,0.91,2.55,53.25
07-01-2019,16:00:00,0,72.6,595.6,0.91,2.466,53.26
07-01-2019,17:00:00,0,72.6,595.6,0.91,2.366,53
07-01-2019,18:00:00,0,72.6,595.6,0.91,1.939,51.32
07-01-2019,19:00:00,0,72.6,595.6,0.91,2.25,50.89
07-01-2019,20:00:00,0,72.6,595.6,0.91,2.392,50.6
07-01-2019,21:00:00,0,72.6,595.6,0.91,2.013,50.03
07-01-2019,22:00:00,0,72.6,595.6,0.91,2.045,49.11
07-01-2019,23:00:00,0,72.6,595.6,0.91,1.778,46.75
08-01-2019,00:00:00,0,70.4,424.9,2.27,1.818,46.94
08-01-2019,01:00:00,0,70.4,424.9,2.27,1.858,46.34
08-01-2019,02:00:00,0,70.4,424.9,2.27,1.919,46.24
08-01-2019,03:00:00,0,70.4,424.9,2.27,2.013,46.28
08-01-2019,04:00:00,0,70.4,424.9,2.27,1.668,46.7
08-01-2019,05:00:00,0,70.4,424.9,2.27,1.773,47.86
08-01-2019,06:00:00,0,70.4,424.9,2.27,2.492,50.08
08-01-2019,07:00:00,0,70.4,424.9,2.27,2.668,51.31
08-01-2019,08:00:00,0,70.4,424.9,2.27,2.989,51.7
08-01-2019,09:00:00,0,70.4,424.9,2.27,3.147,51.48
08-01-2019,10:00:00,276,70.4,424.9,2.27,3.25,51.48
08-01-2019,11:00:00,2676,70.4,424.9,2.27,3.166,51.21
08-01-2019,12:00:00,52,70.4,424.9,2.27,3.03,50.88
08-01-2019,13:00:00,0,70.4,424.9,2.27,3.404,50.63
08-01-2019,14:00:00,0,70.4,424.9,2.27,3.543,50.7
08-01-2019,15:00:00,0,70.4,424.9,2.27,3.803,50.69
08-01-2019,16:00:00,0,70.4,424.9,2.27,3.659,51.15
08-01-2019,17:00:00,0,70.4,424.9,2.27,3.731,51.05
08-01-2019,18:00:00,0,70.4,424.9,2.27,3.888,50.62
08-01-2019,19:00:00,0,70.4,424.9,2.27,4.198,49.98
08-01-2019,20:00:00,0,70.4,424.9,2.27,4.238,49.71
08-01-2019,21:00:00,0,70.4,424.9,2.27,4.065,49.49
08-01-2019,22:00:00,0,70.4,424.9,2.27,4.009,49.03
08-01-2019,23:00:00,0,70.4,424.9,2.27,3.886,46.45
09-01-2019,00:00:00,0,-83,5.5,4.05,4.008,45.75
09-01-2019,01:00:00,0,-83,5.5,4.05,3.969,44.41
09-01-2019,02:00:00,0,-83,5.5,4.05,4.039,43.87
09-01-2019,03:00:00,0,-83,5.5,4.05,4.267,43.93
09-01-2019,04:00:00,0,-83,5.5,4.05,4.133,45.55
09-01-2019,05:00:00,0,-83,5.5,4.05,4.001,48.03
09-01-2019,06:00:00,0,-83,5.5,4.05,3.684,49.46
09-01-2019,07:00:00,0,-83,5.5,4.05,3.956,50.74
09-01-2019,08:00:00,0,-83,5.5,4.05,3.89,50.98
09-01-2019,09:00:00,10476,-83,5.5,4.05,4.159,50.94
09-01-2019,10:00:00,15177,-83,5.5,4.05,3.629,51.02
09-01-2019,11:00:00,16474,-83,5.5,4.05,2.979,50.96
09-01-2019,12:00:00,15652,-83,5.5,4.05,3.229,50.76
09-01-2019,13:00:00,16425,-83,5.5,4.05,3.309,50.69
09-01-2019,14:00:00,12154,-83,5.5,4.05,3.095,50.88
09-01-2019,15:00:00,3199,-83,5.5,4.05,2.868,51.42
09-01-2019,16:00:00,0,-83,5.5,4.05,2.671,53.69
09-01-2019,17:00:00,0,-83,5.5,4.05,2.761,54.59
09-01-2019,18:00:00,0,-83,5.5,4.05,2.664,54.19
09-01-2019,19:00:00,0,-83,5.5,4.05,2.611,54.19
09-01-2019,20:00:00,0,-83,5.5,4.05,2.653,52.98
09-01-2019,21:00:00,0,-83,5.5,4.05,2.517,51.68
09-01-2019,22:00:00,0,-83,5.5,4.05,1.729,50.96
09-01-2019,23:00:00,0,-83,5.5,4.05,0.349,49.96
10-01-2019,00:00:00,0,-213.5,12.7,4,0.241,50.51
10-01-2019,01:00:00,0,-213.5,12.7,4,0.436,49.98
10-01-2019,02:00:00,0,-213.5,12.7,4,0.33,49.55
10-01-2019,03:00:00,0,-213.5,12.7,4,1.39,49.98
10-01-2019,04:00:00,0,-213.5,12.7,4,2.301,49.94
10-01-2019,05:00:00,0,-213.5,12.7,4,1.758,51.9
10-01-2019,06:00:00,0,-213.5,12.7,4,1.154,56.61
10-01-2019,07:00:00,0,-213.5,12.7,4,1.084,70.86
10-01-2019,08:00:00,103,-213.5,12.7,4,1.607,79.23
10-01-2019,09:00:00,6442,-213.5,12.7,4,1.904,79.17
10-01-2019,10:00:00,4894,-213.5,12.7,4,2.066,78.55
10-01-2019,11:00:00,5091,-213.5,12.7,4,2.068,77.44
10-01-2019,12:00:00,2850,-213.5,12.7,4,2.262,69.66
10-01-2019,13:00:00,0,-213.5,12.7,4,2.436,63.61
10-01-2019,14:00:00,2502,-213.5,12.7,4,2.426,59.94
10-01-2019,15:00:00,1644,-213.5,12.7,4,2.188,59.01
10-01-2019,16:00:00,0,-213.5,12.7,4,1.944,59.57
10-01-2019,17:00:00,0,-213.5,12.7,4,2.327,59.21
10-01-2019,18:00:00,0,-213.5,12.7,4,2.674,56.38
10-01-2019,19:00:00,0,-213.5,12.7,4,3.209,54.28
10-01-2019,20:00:00,0,-213.5,12.7,4,4.022,52.78
10-01-2019,21:00:00,0,-213.5,12.7,4,4.535,52.01
10-01-2019,22:00:00,0,-213.5,12.7,4,4.187,49.99
10-01-2019,23:00:00,0,-213.5,12.7,4,3.718,48.11
11-01-2019,00:00:00,0,58.6,0.2,3.04,3.891,47.84
11-01-2019,01:00:00,0,58.6,0.2,3.04,4.036,46.58
11-01-2019,02:00:00,0,58.6,0.2,3.04,3.873,45.74
11-01-2019,03:00:00,0,58.6,0.2,3.04,4.271,43.81
11-01-2019,04:00:00,0,58.6,0.2,3.04,4.336,46.24
11-01-2019,05:00:00,0,58.6,0.2,3.04,4.671,47.69
11-01-2019,06:00:00,0,58.6,0.2,3.04,3.608,50.06
11-01-2019,07:00:00,0,58.6,0.2,3.04,3.671,53.03
11-01-2019,08:00:00,0,58.6,0.2,3.04,3.843,54.25
11-01-2019,09:00:00,122,58.6,0.2,3.04,3.603,53.69
11-01-2019,10:00:00,3229,58.6,0.2,3.04,3.636,53.63
11-01-2019,11:00:00,12844,58.6,0.2,3.04,4.015,53.32
11-01-2019,12:00:00,22598,58.6,0.2,3.04,4.42,51.89
11-01-2019,13:00:00,20853,58.6,0.2,3.04,4.422,50.8
11-01-2019,14:00:00,9412,58.6,0.2,3.04,4.396,49.26
11-01-2019,15:00:00,0,58.6,0.2,3.04,4.014,49.07
11-01-2019,16:00:00,0,58.6,0.2,3.04,3.749,49.54
11-01-2019,17:00:00,0,58.6,0.2,3.04,4.047,51.51
11-01-2019,18:00:00,0,58.6,0.2,3.04,4.308,50.44
11-01-2019,19:00:00,0,58.6,0.2,3.04,4.325,49.64
11-01-2019,20:00:00,0,58.6,0.2,3.04,4.189,48.93
11-01-2019,21:00:00,0,58.6,0.2,3.04,3.752,48.34
11-01-2019,22:00:00,0,58.6,0.2,3.04,3.51,47.54
11-01-2019,23:00:00,0,58.6,0.2,3.04,2.837,45.03
12-01-2019,00:00:00,0,-117.8,12.9,2.75,2.753,47.24
12-01-2019,01:00:00,0,-117.8,12.9,2.75,2.558,45.88
12-01-2019,02:00:00,0,-117.8,12.9,2.75,2.032,44.61
12-01-2019,03:00:00,0,-117.8,12.9,2.75,1.954,42.9
12-01-2019,04:00:00,0,-117.8,12.9,2.75,2.283,42.03
12-01-2019,05:00:00,0,-117.8,12.9,2.75,2.507,42
12-01-2019,06:00:00,0,-117.8,12.9,2.75,3.019,44.06
12-01-2019,07:00:00,0,-117.8,12.9,2.75,3.158,46.39
12-01-2019,08:00:00,0,-117.8,12.9,2.75,2.597,48.02
12-01-2019,09:00:00,13460,-117.8,12.9,2.75,2.744,49.91
12-01-2019,10:00:00,22638,-117.8,12.9,2.75,2.428,50.3
12-01-2019,11:00:00,21990,-117.8,12.9,2.75,2.373,50.32
12-01-2019,12:00:00,10706,-117.8,12.9,2.75,2.547,50.32
12-01-2019,13:00:00,6166,-117.8,12.9,2.75,2.413,49.95
12-01-2019,14:00:00,154,-117.8,12.9,2.75,2.227,50.09
12-01-2019,15:00:00,0,-117.8,12.9,2.75,1.909,50.82
12-01-2019,16:00:00,0,-117.8,12.9,2.75,1.735,51.7
12-01-2019,17:00:00,0,-117.8,12.9,2.75,1.604,52.96
12-01-2019,18:00:00,0,-117.8,12.9,2.75,1.645,52.33
12-01-2019,19:00:00,0,-117.8,12.9,2.75,1.78,51.23
12-01-2019,20:00:00,0,-117.8,12.9,2.75,1.906,50.02
12-01-2019,21:00:00,0,-117.8,12.9,2.75,1.925,49.23
12-01-2019,22:00:00,0,-117.8,12.9,2.75,1.773,48.29
12-01-2019,23:00:00,0,-117.8,12.9,2.75,0.534,47.22
13-01-2019,00:00:00,0,-134.9,145,2.63,0.53,49.02
13-01-2019,01:00:00,0,-134.9,145,2.63,0.524,48.18
13-01-2019,02:00:00,0,-134.9,145,2.63,0.614,48.06
13-01-2019,03:00:00,0,-134.9,145,2.63,1.202,48.03
13-01-2019,04:00:00,0,-134.9,145,2.63,1.88,47.5
13-01-2019,05:00:00,0,-134.9,145,2.63,1.994,47.33
13-01-2019,06:00:00,0,-134.9,145,2.63,2.144,47.42
13-01-2019,07:00:00,0,-134.9,145,2.63,2.179,47.53
13-01-2019,08:00:00,0,-134.9,145,2.63,2.004,48
13-01-2019,09:00:00,1054,-134.9,145,2.63,1.65,48.78
13-01-2019,10:00:00,1020,-134.9,145,2.63,1.579,49.47
13-01-2019,11:00:00,892,-134.9,145,2.63,1.653,49.85
13-01-2019,12:00:00,689,-134.9,145,2.63,1.795,49.87
13-01-2019,13:00:00,1882,-134.9,145,2.63,2.2,49.36
13-01-2019,14:00:00,2993,-134.9,145,2.63,2.457,48.73
13-01-2019,15:00:00,50,-134.9,145,2.63,2.486,49.21
13-01-2019,16:00:00,0,-134.9,145,2.63,2.693,50.17
13-01-2019,17:00:00,0,-134.9,145,2.63,2.608,50.29
13-01-2019,18:00:00,0,-134.9,145,2.63,3.12,49.57
13-01-2019,19:00:00,0,-134.9,145,2.63,3.271,48.63
13-01-2019,20:00:00,0,-134.9,145,2.63,3.076,47.3
13-01-2019,21:00:00,0,-134.9,145,2.63,2.702,45.81
13-01-2019,22:00:00,0,-134.9,145,2.63,2.529,43.56
13-01-2019,23:00:00,0,-134.9,145,2.63,2.463,39.23
14-01-2019,00:00:00,0,-165.4,8.4,3.21,2.425,27.75
14-01-2019,01:00:00,0,-165.4,8.4,3.21,2.382,20.7
14-01-2019,02:00:00,0,-165.4,8.4,3.21,2.408,16.54
14-01-2019,03:00:00,0,-165.4,8.4,3.21,2.785,22.75
14-01-2019,04:00:00,0,-165.4,8.4,3.21,3.132,35.45
14-01-2019,05:00:00,0,-165.4,8.4,3.21,3.718,44.66
14-01-2019,06:00:00,0,-165.4,8.4,3.21,3.6,48.07
14-01-2019,07:00:00,0,-165.4,8.4,3.21,3.649,51.22
14-01-2019,08:00:00,1298,-165.4,8.4,3.21,4.166,51.66
14-01-2019,09:00:00,21360,-165.4,8.4,3.21,4.361,50.68
14-01-2019,10:00:00,26927,-165.4,8.4,3.21,4.732,50.6
14-01-2019,11:00:00,25648,-165.4,8.4,3.21,4.37,50.27
14-01-2019,12:00:00,28785,-165.4,8.4,3.21,3.785,49.89
14-01-2019,13:00:00,23215,-165.4,8.4,3.21,3.829,49.92
14-01-2019,14:00:00,17841,-165.4,8.4,3.21,4.302,50.04
14-01-2019,15:00:00,5027,-165.4,8.4,3.21,4.145,50.18
14-01-2019,16:00:00,0,-165.4,8.4,3.21,3.937,50.93
14-01-2019,17:00:00,0,-165.4,8.4,3.21,4.045,51.25
14-01-2019,18:00:00,0,-165.4,8.4,3.21,4.171,50.93
14-01-2019,19:00:00,0,-165.4,8.4,3.21,4.186,50.52
14-01-2019,20:00:00,0,-165.4,8.4,3.21,3.553,49.61
14-01-2019,21:00:00,0,-165.4,8.4,3.21,2.811,46
14-01-2019,22:00:00,0,-165.4,8.4,3.21,2.278,44.4
14-01-2019,23:00:00,0,-165.4,8.4,3.21,2.062,39.55
15-01-2019,00:00:00,0,-216.5,92,3.3,1.844,37.67
15-01-2019,01:00:00,0,-216.5,92,3.3,1.712,36.7
15-01-2019,02:00:00,0,-216.5,92,3.3,1.884,37.06
15-01-2019,03:00:00,0,-216.5,92,3.3,2.572,40.64
15-01-2019,04:00:00,0,-216.5,92,3.3,3.432,44.31
15-01-2019,05:00:00,0,-216.5,92,3.3,3.878,48.46
15-01-2019,06:00:00,0,-216.5,92,3.3,2.905,50.91
15-01-2019,07:00:00,0,-216.5,92,3.3,2.534,53.73
15-01-2019,08:00:00,1159,-216.5,92,3.3,2.199,57.02
15-01-2019,09:00:00,13274,-216.5,92,3.3,1.997,58.38
15-01-2019,10:00:00,14771,-216.5,92,3.3,1.788,56.54
15-01-2019,11:00:00,11289,-216.5,92,3.3,1.237,55
15-01-2019,12:00:00,7980,-216.5,92,3.3,1.104,53.92
15-01-2019,13:00:00,2934,-216.5,92,3.3,1.152,53.31
15-01-2019,14:00:00,0,-216.5,92,3.3,1.075,52.63
15-01-2019,15:00:00,0,-216.5,92,3.3,0.669,52.63
15-01-2019,16:00:00,0,-216.5,92,3.3,0.462,53.91
15-01-2019,17:00:00,0,-216.5,92,3.3,0.839,54.5
15-01-2019,18:00:00,0,-216.5,92,3.3,1.091,54.27
15-01-2019,19:00:00,0,-216.5,92,3.3,1.473,53.32
15-01-2019,20:00:00,0,-216.5,92,3.3,1.751,52.5
15-01-2019,21:00:00,0,-216.5,92,3.3,1.394,51.65
15-01-2019,22:00:00,0,-216.5,92,3.3,1.71,50.4
15-01-2019,23:00:00,0,-216.5,92,3.3,0.125,48.66
16-01-2019,00:00:00,0,-171.3,817.2,3.58,0.053,49.48
16-01-2019,01:00:00,0,-171.3,817.2,3.58,0.218,49.01
16-01-2019,02:00:00,0,-171.3,817.2,3.58,0.394,48.91
16-01-2019,03:00:00,0,-171.3,817.2,3.58,0.153,49.06
16-01-2019,04:00:00,0,-171.3,817.2,3.58,0.152,49.12
16-01-2019,05:00:00,0,-171.3,817.2,3.58,0.025,51.06
16-01-2019,06:00:00,0,-171.3,817.2,3.58,0.29,52.82
16-01-2019,07:00:00,0,-171.3,817.2,3.58,0.074,56.67
16-01-2019,08:00:00,1664,-171.3,817.2,3.58,0.173,59.41
16-01-2019,09:00:00,4245,-171.3,817.2,3.58,0.41,56.37
16-01-2019,10:00:00,1822,-171.3,817.2,3.58,0.636,55.56
16-01-2019,11:00:00,0,-171.3,817.2,3.58,1.008,54.92
16-01-2019,12:00:00,440,-171.3,817.2,3.58,1.117,54.15
16-01-2019,13:00:00,0,-171.3,817.2,3.58,1.014,53.16
16-01-2019,14:00:00,0,-171.3,817.2,3.58,1.212,53.55
16-01-2019,15:00:00,0,-171.3,817.2,3.58,1.941,53.72
16-01-2019,16:00:00,0,-171.3,817.2,3.58,2.174,54.83
16-01-2019,17:00:00,0,-171.3,817.2,3.58,2.584,54.01
16-01-2019,18:00:00,0,-171.3,817.2,3.58,3.088,52.67
16-01-2019,19:00:00,0,-171.3,817.2,3.58,3.05,52.16
16-01-2019,20:00:00,0,-171.3,817.2,3.58,2.925,51.35
16-01-2019,21:00:00,0,-171.3,817.2,3.58,2.803,50.09
16-01-2019,22:00:00,0,-171.3,817.2,3.58,2.109,46.4
16-01-2019,23:00:00,0,-171.3,817.2,3.58,1.467,43.21
17-01-2019,00:00:00,0,-296.1,16.8,4.78,1.294,46.22
17-01-2019,01:00:00,0,-296.1,16.8,4.78,1.05,44.05
17-01-2019,02:00:00,0,-296.1,16.8,4.78,1.086,43.9
17-01-2019,03:00:00,0,-296.1,16.8,4.78,1.282,44.07
17-01-2019,04:00:00,0,-296.1,16.8,4.78,1.728,48.25
17-01-2019,05:00:00,0,-296.1,16.8,4.78,1.411,50.3
17-01-2019,06:00:00,0,-296.1,16.8,4.78,1.965,52.74
17-01-2019,07:00:00,0,-296.1,16.8,4.78,1.999,53.94
17-01-2019,08:00:00,581,-296.1,16.8,4.78,2.187,54.42
17-01-2019,09:00:00,5622,-296.1,16.8,4.78,2.038,54.74
17-01-2019,10:00:00,3699,-296.1,16.8,4.78,1.808,54.8
17-01-2019,11:00:00,6923,-296.1,16.8,4.78,1.458,54.62
17-01-2019,12:00:00,9151,-296.1,16.8,4.78,1.427,54.43
17-01-2019,13:00:00,7227,-296.1,16.8,4.78,1.621,54.47
17-01-2019,14:00:00,5970,-296.1,16.8,4.78,1.524,55
